date,temp_max,temp_min,temp
2016-01-01,30.2,22.9,26.549999999999997
2016-01-02,32.3,23.4,27.849999999999998
2016-01-03,30.9,24.0,27.45
2016-01-04,30.8,24.6,27.700000000000003
2016-01-05,31.6,23.4,27.5
2016-01-06,34.1,22.8,28.450000000000003
2016-01-07,33.7,23.3,28.5
2016-01-08,33.5,23.8,28.65
2016-01-09,33.2,24.3,28.75
2016-01-10,34.8,24.3,29.549999999999997
2016-01-11,36.2,24.2,30.200000000000003
2016-01-12,36.1,25.1,30.6
2016-01-13,36.2,24.9,30.55
2016-01-14,36.1,25.1,30.6
2016-01-15,35.8,24.9,30.349999999999998
2016-01-16,35.3,24.5,29.9
2016-01-17,36.4,25.4,30.9
2016-01-18,35.8,25.3,30.549999999999997
2016-01-19,36.1,24.9,30.5
2016-01-20,34.5,25.6,30.05
2016-01-21,33.9,25.4,29.65
2016-01-22,34.3,24.7,29.5
2016-01-23,34.7,24.6,29.650000000000002
2016-01-24,36.6,24.1,30.35
2016-01-25,35.8,25.5,30.65
2016-01-26,35.7,25.4,30.55
2016-01-27,35.0,25.4,30.2
2016-01-28,34.4,25.2,29.799999999999997
2016-01-29,35.0,25.2,30.1
2016-01-30,36.2,24.4,30.3
2016-01-31,35.1,25.3,30.200000000000003
2016-02-01,33.8,25.2,29.5
2016-02-02,34.2,25.3,29.75
2016-02-03,33.2,25.2,29.200000000000003
2016-02-04,34.3,24.6,29.45
2016-02-05,32.0,25.7,28.85
2016-02-06,33.9,25.2,29.549999999999997
2016-02-07,34.5,25.2,29.85
2016-02-08,32.7,25.3,29.0
2016-02-09,32.2,24.9,28.55
2016-02-10,30.3,24.1,27.200000000000003
2016-02-11,28.3,22.7,25.5
2016-02-12,33.4,24.0,28.7
2016-02-13,33.7,24.1,28.900000000000002
2016-02-14,34.2,23.4,28.8
2016-02-15,33.2,25.1,29.150000000000002
2016-02-16,33.2,25.0,29.1
2016-02-17,35.6,24.8,30.200000000000003
2016-02-18,34.6,24.6,29.6
2016-02-19,35.2,25.2,30.200000000000003
2016-02-20,34.7,26.0,30.35
2016-02-21,33.8,25.8,29.799999999999997
2016-02-22,34.3,26.0,30.15
2016-02-23,31.8,25.1,28.450000000000003
2016-02-24,27.5,23.6,25.55
2016-02-25,32.8,24.3,28.549999999999997
2016-02-26,34.3,24.3,29.299999999999997
2016-02-27,35.1,24.5,29.8
2016-02-28,33.5,25.9,29.7
2016-02-29,33.1,25.9,29.5
2016-03-01,36.6,25.6,31.1
2016-03-02,35.6,25.4,30.5
2016-03-03,36.8,25.4,31.099999999999998
2016-03-04,37.8,25.5,31.65
2016-03-05,37.3,25.9,31.599999999999998
2016-03-06,36.3,27.1,31.7
2016-03-07,36.4,26.4,31.4
2016-03-08,36.0,26.4,31.2
2016-03-09,37.0,26.8,31.9
2016-03-10,36.3,26.0,31.15
2016-03-11,35.5,26.6,31.05
2016-03-12,33.6,24.3,28.950000000000003
2016-03-13,30.4,25.5,27.95
2016-03-14,31.9,23.4,27.65
2016-03-15,34.1,23.8,28.950000000000003
2016-03-16,35.6,24.4,30.0
2016-03-17,34.8,25.3,30.049999999999997
2016-03-18,34.7,25.6,30.150000000000002
2016-03-19,34.8,25.9,30.349999999999998
2016-03-20,34.4,25.7,30.049999999999997
2016-03-21,36.7,25.2,30.950000000000003
2016-03-22,35.8,25.8,30.799999999999997
2016-03-23,36.4,26.3,31.35
2016-03-24,34.6,26.9,30.75
2016-03-25,36.5,27.2,31.85
2016-03-26,36.5,26.6,31.55
2016-03-27,36.4,27.1,31.75
2016-03-28,32.3,24.2,28.25
2016-03-29,31.1,23.8,27.450000000000003
2016-03-30,34.2,24.1,29.150000000000002
2016-03-31,30.2,24.0,27.1
2016-04-01,26.5,23.2,24.85
2016-04-02,31.4,22.5,26.95
2016-04-03,31.7,24.3,28.0
2016-04-04,27.7,23.2,25.45
2016-04-05,31.2,23.5,27.35
2016-04-06,30.1,23.0,26.55
2016-04-07,32.6,24.1,28.35
2016-04-08,32.5,24.5,28.5
2016-04-09,35.0,24.1,29.55
2016-04-10,34.7,24.7,29.700000000000003
2016-04-11,33.5,26.1,29.8
2016-04-12,27.8,24.2,26.0
2016-04-13,27.3,23.8,25.55
2016-04-14,28.5,23.0,25.75
2016-04-15,31.9,24.2,28.049999999999997
2016-04-16,32.3,24.2,28.25
2016-04-17,31.7,24.0,27.85
2016-04-18,30.9,23.4,27.15
2016-04-19,27.9,23.6,25.75
2016-04-20,28.1,23.2,25.65
2016-04-21,29.8,23.1,26.450000000000003
2016-04-22,30.2,23.0,26.6
2016-04-23,28.9,23.2,26.049999999999997
2016-04-24,27.5,23.1,25.3
2016-04-25,28.3,23.2,25.75
2016-04-26,30.2,23.1,26.65
2016-04-27,28.1,23.6,25.85
2016-04-28,26.2,23.0,24.6
2016-04-29,24.7,22.7,23.7
2016-04-30,25.2,21.7,23.45
2016-05-01,26.7,22.4,24.549999999999997
2016-05-02,28.1,21.5,24.8
2016-05-03,26.7,22.6,24.65
2016-05-04,27.5,22.3,24.9
2016-05-05,29.0,22.3,25.65
2016-05-06,28.9,22.6,25.75
2016-05-07,28.3,22.6,25.450000000000003
2016-05-08,28.6,22.6,25.6
2016-05-09,28.5,22.4,25.45
2016-05-10,28.9,22.7,25.799999999999997
2016-05-11,25.9,22.9,24.4
2016-05-12,28.7,22.1,25.4
2016-05-13,29.2,22.7,25.95
2016-05-14,29.3,22.1,25.700000000000003
2016-05-15,30.3,22.4,26.35
2016-05-16,29.9,23.3,26.6
2016-05-17,25.6,22.8,24.200000000000003
2016-05-18,28.3,22.7,25.5
2016-05-19,28.4,22.5,25.45
2016-05-20,29.9,22.3,26.1
2016-05-21,29.1,23.1,26.1
2016-05-22,28.1,22.7,25.4
2016-05-23,29.0,22.7,25.85
2016-05-24,29.0,22.8,25.9
2016-05-25,27.7,23.1,25.4
2016-05-26,29.3,22.5,25.9
2016-05-27,29.4,22.4,25.9
2016-05-28,29.4,22.7,26.049999999999997
2016-05-29,27.3,23.0,25.15
2016-05-30,25.5,22.7,24.1
2016-05-31,27.5,22.1,24.8
2016-06-01,28.2,22.3,25.25
2016-06-02,27.9,22.5,25.2
2016-06-03,28.8,22.9,25.85
2016-06-04,27.0,22.3,24.65
2016-06-05,27.9,22.1,25.0
2016-06-06,30.2,21.7,25.95
2016-06-07,26.7,22.7,24.7
2016-06-08,29.5,22.0,25.75
2016-06-09,30.7,21.7,26.2
2016-06-10,29.0,22.6,25.8
2016-06-11,28.7,21.5,25.1
2016-06-12,25.6,22.0,23.8
2016-06-13,26.4,21.6,24.0
2016-06-14,27.7,21.5,24.6
2016-06-15,27.7,21.5,24.6
2016-06-16,25.7,21.5,23.6
2016-06-17,28.0,21.4,24.7
2016-06-18,27.1,21.7,24.4
2016-06-19,27.0,21.7,24.35
2016-06-20,25.9,21.5,23.7
2016-06-21,27.2,21.1,24.15
2016-06-22,26.6,21.5,24.05
2016-06-23,24.7,21.7,23.2
2016-06-24,26.2,21.5,23.85
2016-06-25,26.3,21.4,23.85
2016-06-26,27.1,21.6,24.35
2016-06-27,28.3,21.8,25.05
2016-06-28,28.0,21.9,24.95
2016-06-29,25.7,22.2,23.95
2016-06-30,25.9,22.1,24.0
2016-07-01,26.8,21.6,24.200000000000003
2016-07-02,24.5,21.5,23.0
2016-07-03,26.2,21.4,23.799999999999997
2016-07-04,28.8,21.7,25.25
2016-07-05,26.4,22.2,24.299999999999997
2016-07-06,26.6,22.0,24.3
2016-07-07,28.3,21.7,25.0
2016-07-08,25.5,21.4,23.45
2016-07-09,27.8,21.4,24.6
2016-07-10,29.2,21.8,25.5
2016-07-11,29.6,21.6,25.6
2016-07-12,28.6,21.9,25.25
2016-07-13,27.4,21.7,24.549999999999997
2016-07-14,28.0,21.3,24.65
2016-07-15,27.0,21.7,24.35
2016-07-16,28.1,22.0,25.05
2016-07-17,27.7,21.7,24.7
2016-07-18,29.1,21.6,25.35
2016-07-19,27.4,22.2,24.799999999999997
2016-07-20,27.1,21.6,24.35
2016-07-21,25.7,21.8,23.75
2016-07-22,28.3,21.4,24.85
2016-07-23,25.7,21.8,23.75
2016-07-24,27.3,22.0,24.65
2016-07-25,28.4,21.8,25.1
2016-07-26,28.7,22.2,25.45
2016-07-27,30.0,22.1,26.05
2016-07-28,27.4,22.1,24.75
2016-07-29,28.5,22.1,25.3
2016-07-30,27.6,22.3,24.950000000000003
2016-07-31,27.6,21.8,24.700000000000003
2016-08-01,27.3,22.2,24.75
2016-08-02,29.2,22.0,25.6
2016-08-03,26.1,22.3,24.200000000000003
2016-08-04,27.5,21.7,24.6
2016-08-05,26.4,22.2,24.299999999999997
2016-08-06,29.1,21.6,25.35
2016-08-07,30.0,22.3,26.15
2016-08-08,30.8,22.7,26.75
2016-08-09,28.2,22.3,25.25
2016-08-10,30.1,22.0,26.05
2016-08-11,30.0,21.8,25.9
2016-08-12,30.0,22.7,26.35
2016-08-13,27.2,21.4,24.299999999999997
2016-08-14,28.8,22.2,25.5
2016-08-15,28.3,22.1,25.200000000000003
2016-08-16,29.4,22.1,25.75
2016-08-17,30.1,21.9,26.0
2016-08-18,31.0,22.7,26.85
2016-08-19,31.2,22.2,26.7
2016-08-20,31.0,22.8,26.9
2016-08-21,30.9,23.3,27.1
2016-08-22,30.7,23.2,26.95
2016-08-23,28.1,22.5,25.3
2016-08-24,28.8,21.8,25.3
2016-08-25,27.9,22.0,24.95
2016-08-26,27.3,21.7,24.5
2016-08-27,29.5,22.0,25.75
2016-08-28,29.5,21.7,25.6
2016-08-29,30.4,22.3,26.35
2016-08-30,30.9,22.6,26.75
2016-08-31,30.5,23.0,26.75
2016-09-01,30.6,22.7,26.65
2016-09-02,27.5,22.2,24.85
2016-09-03,26.2,22.0,24.1
2016-09-04,29.1,21.8,25.450000000000003
2016-09-05,29.2,22.0,25.6
2016-09-06,27.7,21.9,24.799999999999997
2016-09-07,27.9,21.8,24.85
2016-09-08,29.0,22.1,25.55
2016-09-09,30.1,22.4,26.25
2016-09-10,28.5,22.1,25.3
2016-09-11,28.3,22.4,25.35
2016-09-12,28.6,22.8,25.700000000000003
2016-09-13,30.2,23.1,26.65
2016-09-14,30.7,22.7,26.7
2016-09-15,30.4,22.8,26.6
2016-09-16,24.9,22.5,23.7
2016-09-17,28.0,21.9,24.95
2016-09-18,29.5,22.3,25.9
2016-09-19,30.4,22.3,26.35
2016-09-20,29.8,22.6,26.200000000000003
2016-09-21,30.0,22.6,26.3
2016-09-22,28.5,22.2,25.35
2016-09-23,31.0,21.9,26.45
2016-09-24,29.9,22.5,26.2
2016-09-25,29.5,22.1,25.8
2016-09-26,30.9,22.6,26.75
2016-09-27,29.7,22.6,26.15
2016-09-28,30.0,22.7,26.35
2016-09-29,29.2,22.3,25.75
2016-09-30,30.9,23.0,26.95
2016-10-01,30.4,23.2,26.799999999999997
2016-10-02,27.8,22.7,25.25
2016-10-03,30.7,22.3,26.5
2016-10-04,31.4,21.8,26.6
2016-10-05,31.3,22.7,27.0
2016-10-06,31.9,23.1,27.5
2016-10-07,31.0,23.5,27.25
2016-10-08,30.3,23.6,26.950000000000003
2016-10-09,28.2,22.6,25.4
2016-10-10,28.8,22.9,25.85
2016-10-11,31.1,22.6,26.85
2016-10-12,31.6,23.6,27.6
2016-10-13,27.6,23.0,25.3
2016-10-14,30.6,22.8,26.700000000000003
2016-10-15,30.6,22.6,26.6
2016-10-16,31.1,22.6,26.85
2016-10-17,32.0,23.3,27.65
2016-10-18,32.0,23.1,27.55
2016-10-19,32.3,23.5,27.9
2016-10-20,32.2,23.4,27.8
2016-10-21,31.8,23.3,27.55
2016-10-22,30.4,22.7,26.549999999999997
2016-10-23,30.1,22.6,26.35
2016-10-24,30.6,22.8,26.700000000000003
2016-10-25,29.8,23.0,26.4
2016-10-26,28.0,22.9,25.45
2016-10-27,30.6,23.5,27.05
2016-10-28,31.2,23.5,27.35
2016-10-29,28.5,22.7,25.6
2016-10-30,28.3,22.3,25.3
2016-10-31,28.5,22.4,25.45
2016-11-01,30.6,22.7,26.65
2016-11-02,31.4,23.2,27.299999999999997
2016-11-03,32.7,23.0,27.85
2016-11-04,31.6,24.3,27.950000000000003
2016-11-05,28.6,23.8,26.200000000000003
