date,temp_max,temp_min,temp
2000-01-01,29.0,22.6,25.8
2000-01-02,28.9,22.3,25.6
2000-01-03,26.9,22.4,24.65
2000-01-04,29.9,22.3,26.1
2000-01-05,27.3,22.2,24.75
2000-01-06,28.2,22.5,25.35
2000-01-07,26.6,23.1,24.85
2000-01-08,32.6,22.6,27.6
2000-01-09,29.9,22.0,25.95
2000-01-10,28.6,22.3,25.450000000000003
2000-01-11,28.1,22.3,25.200000000000003
2000-01-12,28.9,22.8,25.85
2000-01-13,25.7,22.3,24.0
2000-01-14,27.2,22.0,24.6
2000-01-15,27.8,21.9,24.85
2000-01-16,28.7,22.1,25.4
2000-01-17,25.2,22.0,23.6
2000-01-18,29.7,21.8,25.75
2000-01-19,29.1,22.3,25.700000000000003
2000-01-20,26.8,22.3,24.55
2000-01-21,26.9,22.3,24.6
2000-01-22,27.8,22.4,25.1
2000-01-23,28.3,22.4,25.35
2000-01-24,28.7,22.0,25.35
2000-01-25,26.1,21.9,24.0
2000-01-26,30.2,22.2,26.2
2000-01-27,31.3,22.5,26.9
2000-01-28,29.9,22.8,26.35
2000-01-29,28.2,23.1,25.65
2000-01-30,28.5,23.1,25.8
2000-01-31,30.3,23.2,26.75
2000-02-01,25.1,22.8,23.950000000000003
2000-02-02,29.3,22.2,25.75
2000-02-03,30.4,22.7,26.549999999999997
2000-02-04,27.5,21.9,24.7
2000-02-05,29.5,22.3,25.9
2000-02-06,29.2,22.4,25.799999999999997
2000-02-07,28.6,22.5,25.55
2000-02-08,27.7,21.9,24.799999999999997
2000-02-09,24.8,22.1,23.450000000000003
2000-02-10,23.8,21.7,22.75
2000-02-11,25.1,21.6,23.35
2000-02-12,27.2,21.6,24.4
2000-02-13,25.6,21.8,23.700000000000003
2000-02-14,27.2,21.2,24.2
2000-02-15,25.4,21.7,23.549999999999997
2000-02-16,29.1,21.0,25.05
2000-02-17,26.7,21.3,24.0
2000-02-18,29.2,21.0,25.1
2000-02-19,28.7,21.2,24.95
2000-02-20,27.2,21.9,24.549999999999997
2000-02-21,28.0,22.5,25.25
2000-02-22,28.6,22.3,25.450000000000003
2000-02-23,30.1,22.2,26.15
2000-02-24,28.0,22.4,25.2
2000-02-25,28.7,22.4,25.549999999999997
2000-02-26,28.5,22.4,25.45
2000-02-27,26.8,21.8,24.3
2000-02-28,26.7,22.3,24.5
2000-02-29,27.3,22.8,25.05
2000-03-01,26.0,22.0,24.0
2000-03-02,28.0,21.6,24.8
2000-03-03,27.5,21.7,24.6
2000-03-04,28.1,22.0,25.05
2000-03-05,24.9,22.0,23.45
2000-03-06,27.0,21.9,24.45
2000-03-07,29.0,21.7,25.35
2000-03-08,29.4,22.5,25.95
2000-03-09,25.9,22.1,24.0
2000-03-10,24.4,21.4,22.9
2000-03-11,26.7,21.8,24.25
2000-03-12,28.6,22.2,25.4
2000-03-13,27.5,22.4,24.95
2000-03-14,28.0,22.9,25.45
2000-03-15,23.4,21.9,22.65
2000-03-16,26.5,22.0,24.25
2000-03-17,26.8,22.0,24.4
2000-03-18,24.7,21.9,23.299999999999997
2000-03-19,30.1,21.2,25.65
2000-03-20,28.2,21.8,25.0
2000-03-21,29.2,22.4,25.799999999999997
2000-03-22,29.3,22.5,25.9
2000-03-23,29.6,22.0,25.8
2000-03-24,29.4,22.3,25.85
2000-03-25,28.2,22.5,25.35
2000-03-26,27.2,22.2,24.7
2000-03-27,27.9,22.0,24.95
2000-03-28,28.7,21.9,25.299999999999997
2000-03-29,29.2,21.3,25.25
2000-03-30,30.2,22.1,26.15
2000-03-31,29.9,22.6,26.25
2000-04-01,28.2,22.0,25.1
2000-04-02,29.3,22.2,25.75
2000-04-03,28.1,22.4,25.25
2000-04-04,29.2,21.5,25.35
2000-04-05,27.5,21.5,24.5
2000-04-06,26.1,22.5,24.3
2000-04-07,29.0,22.3,25.65
2000-04-08,27.3,22.4,24.85
2000-04-09,27.2,22.2,24.7
2000-04-10,28.7,21.9,25.299999999999997
2000-04-11,26.5,22.3,24.4
2000-04-12,27.8,22.1,24.950000000000003
2000-04-13,30.3,22.0,26.15
2000-04-14,27.7,21.9,24.799999999999997
2000-04-15,28.2,22.0,25.1
2000-04-16,27.4,22.4,24.9
2000-04-17,23.2,22.1,22.65
2000-04-18,23.9,22.2,23.049999999999997
2000-04-19,29.0,21.9,25.45
2000-04-20,24.8,22.3,23.55
2000-04-21,27.7,22.5,25.1
2000-04-22,29.0,21.7,25.35
2000-04-23,27.8,22.5,25.15
2000-04-24,27.4,22.4,24.9
2000-04-25,26.5,22.5,24.5
2000-04-26,27.5,22.2,24.85
2000-04-27,24.2,22.0,23.1
2000-04-28,25.9,22.1,24.0
2000-04-29,28.0,21.9,24.95
2000-04-30,27.1,22.3,24.700000000000003
2000-05-01,25.5,22.2,23.85
2000-05-02,27.4,22.3,24.85
2000-05-03,28.3,22.9,25.6
2000-05-04,28.2,22.8,25.5
2000-05-05,29.8,22.1,25.950000000000003
2000-05-06,26.3,22.5,24.4
2000-05-07,29.6,22.5,26.05
2000-05-08,29.2,22.8,26.0
2000-05-09,27.5,22.3,24.9
2000-05-10,28.0,22.3,25.15
2000-05-11,28.1,22.7,25.4
2000-05-12,27.6,22.7,25.15
2000-05-13,27.1,22.4,24.75
2000-05-14,25.6,22.9,24.25
2000-05-15,26.7,22.3,24.5
2000-05-16,27.2,22.5,24.85
2000-05-17,26.7,22.7,24.7
2000-05-18,25.8,22.3,24.05
2000-05-19,28.7,22.1,25.4
2000-05-20,28.8,21.6,25.200000000000003
2000-05-21,29.5,22.4,25.95
2000-05-22,28.7,22.8,25.75
2000-05-23,30.0,23.2,26.6
2000-05-24,28.5,22.8,25.65
2000-05-25,28.9,22.9,25.9
2000-05-26,28.3,22.8,25.55
2000-05-27,27.3,22.1,24.700000000000003
2000-05-28,27.2,21.9,24.549999999999997
2000-05-29,27.0,22.1,24.55
2000-05-30,27.6,21.3,24.450000000000003
2000-05-31,28.6,22.2,25.4
2000-06-01,28.5,22.2,25.35
2000-06-02,28.6,21.8,25.200000000000003
2000-06-03,29.3,21.8,25.55
2000-06-04,29.5,22.7,26.1
2000-06-05,29.7,23.1,26.4
2000-06-06,28.8,22.6,25.700000000000003
2000-06-07,29.6,22.3,25.950000000000003
2000-06-08,29.6,22.6,26.1
2000-06-09,29.2,21.6,25.4
2000-06-10,29.2,22.4,25.799999999999997
2000-06-11,28.2,22.4,25.299999999999997
2000-06-12,29.2,22.4,25.799999999999997
2000-06-13,27.3,22.7,25.0
2000-06-14,28.6,22.5,25.55
2000-06-15,28.6,22.1,25.35
2000-06-16,29.4,22.0,25.7
2000-06-17,29.8,22.5,26.15
2000-06-18,29.4,22.4,25.9
2000-06-19,28.6,21.5,25.05
2000-06-20,28.0,21.3,24.65
2000-06-21,27.4,21.8,24.6
2000-06-22,29.6,22.2,25.9
2000-06-23,29.6,22.5,26.05
2000-06-24,27.6,22.6,25.1
2000-06-25,27.8,21.9,24.85
2000-06-26,29.7,21.8,25.75
2000-06-27,28.8,21.5,25.15
