hora,velocidade,direcao,lat,lon,u,v
2000-01-01 00:00:00,9.8,54,-0.45582999999999996,-48.00444,-7.9283665448744856,-5.760295472466237
2000-01-01 01:00:00,10.8,60,-0.45582999999999996,-48.00444,-9.353074360871938,-5.400000000000001
2000-01-01 02:00:00,11.8,67,-0.45582999999999996,-48.00444,-10.861957270738797,-4.61062731617343
2000-01-01 03:00:00,12.8,74,-0.45582999999999996,-48.00444,-12.304149708010483,-3.5281581544575893
2000-01-01 04:00:00,9.8,82,-0.45582999999999996,-48.00444,-9.70462707366739,-1.3638963894086416
2000-01-01 05:00:00,9.7,90,-0.45582999999999996,-48.00444,-9.7,-5.939536975864663e-16
2000-01-01 06:00:00,10.5,96,-0.45582999999999996,-48.00444,-10.44247990136687,1.0975488643103624
2000-01-01 07:00:00,11.2,92,-0.45582999999999996,-48.00444,-11.193177262613872,0.39087436306801066
2000-01-01 08:00:00,10.9,84,-0.45582999999999996,-48.00444,-10.84028865951418,-1.1393602496174227
2000-01-01 09:00:00,10.2,80,-0.45582999999999996,-48.00444,-10.045039080724521,-1.77121141220269
2000-01-01 10:00:00,8.7,66,-0.45582999999999996,-48.00444,-7.947845481490627,-3.5386087947594613
2000-01-01 11:00:00,8.4,43,-0.45582999999999996,-48.00444,-5.728786224524987,-6.143371093601032
2000-01-01 12:00:00,9.2,31,-0.45582999999999996,-48.00444,-4.738350289172498,-7.8859391664594325
2000-01-01 13:00:00,9.6,20,-0.45582999999999996,-48.00444,-3.2833933759264196,-9.02104915954472
2000-01-01 14:00:00,12.4,30,-0.45582999999999996,-48.00444,-6.199999999999999,-10.73871500692704
2000-01-01 15:00:00,15.5,48,-0.45582999999999996,-48.00444,-11.518744794899611,-10.371524398562302
2000-01-01 16:00:00,15.8,41,-0.45582999999999996,-48.00444,-10.365732658050016,-11.924411367519799
2000-01-01 17:00:00,16.6,41,-0.45582999999999996,-48.00444,-10.890579881242422,-12.528179031698016
2000-01-01 18:00:00,13.2,43,-0.45582999999999996,-48.00444,-9.00237835282498,-9.65386886137305
2000-01-01 19:00:00,14.0,35,-0.45582999999999996,-48.00444,-8.030070108914645,-11.468128620045885
2000-01-01 20:00:00,14.7,31,-0.45582999999999996,-48.00444,-7.571059701177796,-12.60035932032105
2000-01-01 21:00:00,13.7,35,-0.45582999999999996,-48.00444,-7.85799717800933,-11.222383006759188
2000-01-01 22:00:00,12.3,40,-0.45582999999999996,-48.00444,-7.9062875991444335,-9.42234665036343
2000-01-01 23:00:00,11.2,42,-0.45582999999999996,-48.00444,-7.494262791219212,-8.323222045346816
2000-01-02 00:00:00,10.7,50,-0.45582999999999996,-48.00444,-8.196675541373065,-6.877827423645971
2000-01-02 01:00:00,10.5,52,-0.45582999999999996,-48.00444,-8.274112912870581,-6.464445490919412
2000-01-02 02:00:00,9.4,43,-0.45582999999999996,-48.00444,-6.410784584587486,-6.874724795220202
2000-01-02 03:00:00,10.5,27,-0.45582999999999996,-48.00444,-4.766900247265241,-9.355568503977864
2000-01-02 04:00:00,9.9,33,-0.45582999999999996,-48.00444,-5.391926446648768,-8.302838622659698
2000-01-02 05:00:00,7.7,62,-0.45582999999999996,-48.00444,-6.798696465013737,-3.61493103345136
2000-01-02 06:00:00,7.1,66,-0.45582999999999996,-48.00444,-6.486172749262466,-2.8878301658381815
2000-01-02 07:00:00,9.8,82,-0.45582999999999996,-48.00444,-9.70462707366739,-1.3638963894086416
2000-01-02 08:00:00,10.3,78,-0.45582999999999996,-48.00444,-10.074920287558198,-2.1414904154229224
2000-01-02 09:00:00,12.2,56,-0.45582999999999996,-48.00444,-10.114258385171508,-6.822153422343111
2000-01-02 10:00:00,12.0,44,-0.45582999999999996,-48.00444,-8.335900445507967,-8.632077604063815
2000-01-02 11:00:00,13.0,42,-0.45582999999999996,-48.00444,-8.698697882665158,-9.660882731206126
