date,temp_max,temp_min,month,temp
2012-05-07,29.1,23.1,5,26.1
2012-05-08,30.5,23.6,5,27.05
2012-05-09,28.4,23.4,5,25.9
2012-05-10,29.4,23.3,5,26.35
2012-05-11,30.0,23.3,5,26.65
2012-05-12,29.3,24.2,5,26.75
2012-05-13,28.4,23.5,5,25.95
2012-05-14,26.9,23.5,5,25.2
2012-05-15,27.9,23.9,5,25.9
2012-05-16,29.6,23.7,5,26.65
2012-05-17,29.7,23.9,5,26.799999999999997
2012-05-18,27.3,24.1,5,25.700000000000003
2012-05-19,30.4,23.2,5,26.799999999999997
2012-05-20,27.9,23.5,5,25.7
2012-05-21,28.9,23.5,5,26.2
2012-05-22,29.9,23.5,5,26.7
2012-05-23,29.1,24.1,5,26.6
2012-05-24,30.2,23.8,5,27.0
2012-05-25,28.5,24.1,5,26.3
2012-05-26,28.9,23.3,5,26.1
2012-05-27,29.0,23.0,5,26.0
2012-05-28,30.6,24.0,5,27.3
2012-05-29,30.5,23.7,5,27.1
2012-05-30,27.0,23.8,5,25.4
2012-05-31,29.1,23.3,5,26.200000000000003
2012-06-01,30.6,23.5,6,27.05
2012-06-02,30.1,24.2,6,27.15
2012-06-03,29.5,23.8,6,26.65
2012-06-04,28.8,23.5,6,26.15
2012-06-05,29.2,23.4,6,26.299999999999997
2012-06-06,30.3,23.4,6,26.85
2012-06-07,30.3,23.8,6,27.05
2012-06-08,28.7,24.1,6,26.4
2012-06-09,26.5,23.9,6,25.2
2012-06-10,27.3,23.1,6,25.200000000000003
2012-06-11,28.5,23.1,6,25.8
2012-06-12,30.0,23.2,6,26.6
2012-06-13,30.1,24.0,6,27.05
2012-06-14,29.8,23.3,6,26.55
2012-06-15,29.7,23.4,6,26.549999999999997
2012-06-16,29.9,23.9,6,26.9
2012-06-17,29.1,23.8,6,26.450000000000003
2012-06-18,29.2,23.3,6,26.25
2012-06-19,29.9,23.1,6,26.5
2012-06-20,30.2,23.3,6,26.75
2012-06-21,30.7,23.3,6,27.0
2012-06-22,31.1,24.0,6,27.55
2012-06-23,27.6,23.5,6,25.55
2012-06-24,28.3,23.4,6,25.85
2012-06-25,29.5,22.9,6,26.2
2012-06-26,27.5,23.1,6,25.3
2012-06-27,28.6,23.3,6,25.950000000000003
2012-06-28,28.5,22.9,6,25.7
2012-06-29,28.9,23.1,6,26.0
2012-06-30,29.8,22.9,6,26.35
2012-07-01,27.9,23.5,7,25.7
2012-07-02,29.4,23.2,7,26.299999999999997
2012-07-03,29.9,23.4,7,26.65
2012-07-04,29.6,23.2,7,26.4
2012-07-05,28.3,22.8,7,25.55
2012-07-06,29.3,23.8,7,26.55
2012-07-07,29.5,23.2,7,26.35
2012-07-08,30.2,23.5,7,26.85
2012-07-09,29.2,24.0,7,26.6
2012-07-10,29.1,23.8,7,26.450000000000003
2012-07-11,29.8,24.3,7,27.05
2012-07-12,28.1,23.8,7,25.950000000000003
2012-07-13,30.0,23.4,7,26.7
2012-07-14,28.1,23.3,7,25.700000000000003
2012-07-15,28.4,23.3,7,25.85
2012-07-16,26.6,23.2,7,24.9
2012-07-17,29.1,22.9,7,26.0
2012-07-18,28.8,23.1,7,25.950000000000003
2012-07-19,29.3,23.8,7,26.55
2012-07-20,28.0,23.8,7,25.9
2012-07-21,28.5,22.4,7,25.45
2012-07-22,29.7,23.5,7,26.6
2012-07-23,29.8,22.7,7,26.25
2012-07-24,30.5,23.3,7,26.9
2012-07-25,30.7,22.9,7,26.799999999999997
2012-07-26,30.3,23.4,7,26.85
2012-07-27,30.4,23.3,7,26.85
2012-07-28,31.0,23.1,7,27.05
2012-07-29,31.1,23.4,7,27.25
2012-07-30,31.0,24.5,7,27.75
2012-07-31,31.1,22.9,7,27.0
2012-08-01,31.7,23.4,8,27.549999999999997
2012-08-02,31.3,22.7,8,27.0
2012-08-03,32.0,22.4,8,27.2
2012-08-04,32.2,21.9,8,27.05
2012-08-05,32.7,23.5,8,28.1
2012-08-06,32.8,22.1,8,27.45
2012-08-07,32.5,22.8,8,27.65
2012-08-08,31.0,24.7,8,27.85
2012-08-09,28.5,24.1,8,26.3
2012-08-10,30.0,24.0,8,27.0
2012-08-11,30.2,24.0,8,27.1
2012-08-12,30.6,23.5,8,27.05
2012-08-13,29.7,24.0,8,26.85
2012-08-14,30.7,23.5,8,27.1
2012-08-15,31.3,23.1,8,27.200000000000003
2012-08-16,29.6,24.5,8,27.05
2012-08-17,31.7,23.6,8,27.65
2012-08-18,31.0,23.4,8,27.2
2012-08-19,31.9,23.5,8,27.7
2012-08-20,32.4,23.9,8,28.15
2012-08-21,32.0,23.9,8,27.95
2012-08-22,31.9,23.5,8,27.7
2012-08-23,32.2,23.6,8,27.900000000000002
2012-08-24,32.5,24.6,8,28.55
2012-08-25,32.7,24.6,8,28.650000000000002
2012-08-26,33.6,24.0,8,28.8
2012-08-27,32.9,23.6,8,28.25
2012-08-28,33.4,24.4,8,28.9
2012-08-29,32.3,24.1,8,28.2
2012-08-30,31.6,25.0,8,28.3
2012-08-31,30.7,24.5,8,27.6
2012-09-01,31.5,23.2,9,27.35
2012-09-02,31.2,23.7,9,27.45
2012-09-03,31.8,23.6,9,27.700000000000003
2012-09-04,32.3,24.3,9,28.299999999999997
2012-09-05,32.3,24.1,9,28.2
2012-09-06,31.3,24.5,9,27.9
2012-09-07,32.2,24.4,9,28.3
2012-09-08,33.2,24.2,9,28.700000000000003
2012-09-09,34.8,24.3,9,29.549999999999997
2012-09-10,34.9,24.5,9,29.7
2012-09-11,34.1,25.1,9,29.6
2012-09-12,33.4,24.9,9,29.15
2012-09-13,34.4,25.6,9,30.0
2012-09-14,35.3,24.8,9,30.049999999999997
2012-09-15,34.2,25.3,9,29.75
2012-09-16,31.4,25.2,9,28.299999999999997
2012-09-17,32.1,24.8,9,28.450000000000003
2012-09-18,32.4,25.1,9,28.75
2012-09-19,33.4,25.3,9,29.35
2012-09-20,35.1,26.0,9,30.55
2012-09-21,35.3,25.1,9,30.2
2012-09-22,35.6,26.4,9,31.0
2012-09-23,32.6,25.2,9,28.9
2012-09-24,30.3,25.3,9,27.8
2012-09-25,31.1,24.5,9,27.8
2012-09-26,30.6,24.9,9,27.75
2012-09-27,29.0,24.0,9,26.5
2012-09-28,28.2,24.5,9,26.35
2012-09-29,28.7,23.8,9,26.25
2012-09-30,31.4,23.8,9,27.6
2012-10-01,30.6,24.0,10,27.3
2012-10-02,31.4,24.7,10,28.049999999999997
2012-10-03,32.2,25.6,10,28.900000000000002
2012-10-04,30.8,25.4,10,28.1
2012-10-05,32.0,25.0,10,28.5
2012-10-06,32.1,25.2,10,28.65
2012-10-07,33.4,25.9,10,29.65
2012-10-08,33.6,25.7,10,29.65
2012-10-09,31.7,25.7,10,28.7
2012-10-10,32.0,25.2,10,28.6
2012-10-11,32.1,24.8,10,28.450000000000003
2012-10-12,31.9,24.8,10,28.35
2012-10-13,30.2,25.3,10,27.75
2012-10-14,29.7,24.6,10,27.15
2012-10-15,30.8,24.3,10,27.55
2012-10-16,32.7,24.6,10,28.650000000000002
2012-10-17,33.0,25.0,10,29.0
2012-10-18,29.9,25.2,10,27.549999999999997
2012-10-19,28.5,23.5,10,26.0
2012-10-20,31.5,24.7,10,28.1
2012-10-21,32.0,24.9,10,28.45
2012-10-22,32.5,25.5,10,29.0
2012-10-23,32.5,25.0,10,28.75
2012-10-24,33.4,25.2,10,29.299999999999997
2012-10-25,33.3,24.8,10,29.049999999999997
2012-10-26,33.8,25.4,10,29.599999999999998
2012-10-27,30.6,25.8,10,28.200000000000003
2012-10-28,32.5,24.6,10,28.55
2012-10-29,33.5,25.3,10,29.4
2012-10-30,34.4,25.6,10,30.0
2012-10-31,31.0,24.6,10,27.8
2012-11-01,32.1,25.4,11,28.75
2012-11-02,32.6,25.5,11,29.05
2012-11-03,33.4,25.2,11,29.299999999999997
2012-11-04,33.8,25.2,11,29.5
2012-11-05,34.0,25.8,11,29.9
2012-11-06,35.2,25.4,11,30.3
2012-11-07,34.7,26.5,11,30.6
2012-11-08,32.5,26.1,11,29.3
2012-11-09,32.8,25.4,11,29.099999999999998
2012-11-10,33.7,26.2,11,29.950000000000003
2012-11-11,28.8,24.8,11,26.8
2012-11-12,33.2,25.0,11,29.1
2012-11-13,30.7,24.2,11,27.45
2012-11-14,31.6,24.9,11,28.25
2012-11-15,30.9,25.3,11,28.1
2012-11-16,31.1,25.2,11,28.15
2012-11-17,31.6,25.9,11,28.75
2012-11-18,30.0,25.4,11,27.7
2012-11-19,31.1,25.7,11,28.4
2012-11-20,32.0,25.5,11,28.75
2012-11-21,32.4,26.1,11,29.25
2012-11-22,32.4,26.3,11,29.35
2012-11-23,31.2,25.8,11,28.5
2012-11-24,32.6,26.0,11,29.3
2012-11-25,32.1,26.1,11,29.1
2012-11-26,32.6,25.5,11,29.05
2012-11-27,30.2,25.5,11,27.85
2012-11-28,29.3,24.6,11,26.950000000000003
2012-11-29,30.7,25.0,11,27.85
2012-11-30,29.8,24.8,11,27.3
2012-12-01,29.1,25.1,12,27.1
2012-12-02,27.5,24.6,12,26.05
2012-12-03,31.3,23.4,12,27.35
2012-12-04,31.8,25.0,12,28.4
2012-12-05,32.2,25.2,12,28.700000000000003
2012-12-06,29.1,24.7,12,26.9
2012-12-07,31.4,24.2,12,27.799999999999997
2012-12-08,32.0,25.5,12,28.75
2012-12-09,31.0,25.2,12,28.1
2012-12-10,29.7,23.6,12,26.65
2012-12-11,29.8,24.9,12,27.35
2012-12-12,28.7,24.3,12,26.5
2012-12-13,30.7,23.9,12,27.299999999999997
2012-12-14,26.2,24.5,12,25.35
2012-12-15,28.4,24.2,12,26.299999999999997
2012-12-16,29.6,23.7,12,26.65
2012-12-17,30.0,24.5,12,27.25
2012-12-18,31.4,24.5,12,27.95
2012-12-19,31.3,24.6,12,27.950000000000003
2012-12-20,26.7,24.0,12,25.35
2012-12-21,30.1,23.6,12,26.85
2012-12-22,28.7,24.2,12,26.45
2012-12-23,28.3,24.0,12,26.15
2012-12-24,27.0,24.0,12,25.5
2012-12-25,29.7,22.9,12,26.299999999999997
2012-12-26,30.5,24.4,12,27.45
2012-12-27,28.1,24.6,12,26.35
2012-12-28,28.0,24.5,12,26.25
2012-12-29,28.2,23.7,12,25.95
2012-12-30,26.1,23.4,12,24.75
2012-12-31,28.3,22.9,12,25.6
