lon,date,temp_max,temp_min,temp
-60.67333,2002-04-14,27.3,24.0,25.65
-60.67333,2002-04-15,28.0,22.8,25.4
-60.67333,2002-04-16,29.6,22.4,26.0
-60.67333,2002-04-17,29.5,23.0,26.25
-60.67333,2002-04-18,30.4,23.6,27.0
-60.67333,2002-04-19,28.7,23.5,26.1
-60.67333,2002-04-20,29.5,22.7,26.1
-60.67333,2002-04-21,28.7,23.3,26.0
-60.67333,2002-04-22,27.4,23.0,25.2
-60.67333,2002-04-23,28.8,23.3,26.05
-60.67333,2002-04-24,29.4,23.3,26.35
-60.67333,2002-04-25,30.9,23.4,27.15
-60.67333,2002-04-26,29.9,23.0,26.45
-60.67333,2002-04-27,30.4,23.6,27.0
-60.67333,2002-04-28,29.8,23.3,26.55
-60.67333,2002-04-29,28.6,22.9,25.75
-60.67333,2002-04-30,29.4,23.5,26.45
-60.67333,2002-05-01,26.6,23.2,24.9
-60.67333,2002-05-02,28.9,22.9,25.9
-60.67333,2002-05-03,28.4,23.1,25.75
-60.67333,2002-05-04,29.8,23.7,26.75
-60.67333,2002-05-05,30.2,22.6,26.4
-60.67333,2002-05-06,30.1,23.2,26.65
-60.67333,2002-05-07,28.8,23.5,26.15
-60.67333,2002-05-08,29.5,23.1,26.3
-60.67333,2002-05-09,28.9,23.1,26.0
-60.67333,2002-05-10,29.3,23.3,26.3
-60.67333,2002-05-11,29.0,23.7,26.35
-60.67333,2002-05-12,28.0,23.3,25.65
-60.67333,2002-05-13,28.6,23.2,25.9
-60.67333,2002-05-14,29.5,23.0,26.25
-60.67333,2002-05-15,27.7,23.5,25.6
-60.67333,2002-05-16,26.6,23.5,25.05
-60.67333,2002-05-17,28.8,23.4,26.1
-60.67333,2002-05-18,29.8,23.5,26.65
-60.67333,2002-05-19,29.7,24.0,26.85
-60.67333,2002-05-20,27.7,23.3,25.5
-60.67333,2002-05-21,29.1,22.8,25.950000000000003
-60.67333,2002-05-22,28.8,23.6,26.200000000000003
-60.67333,2002-05-23,27.4,22.9,25.15
-60.67333,2002-05-24,28.6,23.0,25.8
-60.67333,2002-05-25,29.3,22.6,25.950000000000003
-60.67333,2002-05-26,30.3,22.7,26.5
-60.67333,2002-05-27,26.1,23.0,24.55
-60.67333,2002-05-28,29.6,22.9,26.25
-60.67333,2002-05-29,26.2,23.0,24.6
-60.67333,2002-05-30,26.3,23.0,24.65
-60.67333,2002-05-31,28.4,22.7,25.549999999999997
-60.67333,2002-06-01,30.0,22.5,26.25
-60.67333,2002-06-02,27.1,22.6,24.85
-60.67333,2002-06-03,27.1,22.7,24.9
-60.67333,2002-06-04,28.2,22.2,25.2
-60.67333,2002-06-05,28.0,22.6,25.3
-60.67333,2002-06-06,27.0,22.5,24.75
-60.67333,2002-06-07,27.5,22.1,24.8
-60.67333,2002-06-08,25.8,22.3,24.05
-60.67333,2002-06-09,27.9,21.8,24.85
-60.67333,2002-06-10,29.2,22.0,25.6
-60.67333,2002-06-11,29.8,22.4,26.1
-60.67333,2002-06-12,27.4,22.5,24.95
-60.67333,2002-06-13,26.9,22.2,24.549999999999997
-60.67333,2002-06-14,27.8,22.3,25.05
-60.67333,2002-06-15,27.3,22.1,24.700000000000003
-60.67333,2002-06-16,27.9,22.4,25.15
-60.67333,2002-06-17,27.2,22.4,24.799999999999997
-60.67333,2002-06-18,28.3,21.9,25.1
-60.67333,2002-06-19,27.9,22.1,25.0
-60.67333,2002-06-20,27.4,22.4,24.9
-60.67333,2002-06-21,27.6,22.6,25.1
-60.67333,2002-06-22,25.4,22.4,23.9
-60.67333,2002-06-23,27.8,21.9,24.85
-60.67333,2002-06-24,26.5,22.3,24.4
-60.67333,2002-06-25,28.2,22.1,25.15
-60.67333,2002-06-26,27.6,22.2,24.9
-60.67333,2002-06-27,26.4,22.4,24.4
-60.67333,2002-06-28,27.6,22.2,24.9
-60.67333,2002-06-29,27.8,22.4,25.1
-60.67333,2002-06-30,27.9,22.0,24.95
-60.67333,2002-07-01,27.8,22.4,25.1
-60.67333,2002-07-02,28.2,22.5,25.35
-60.67333,2002-07-03,29.1,22.7,25.9
-60.67333,2002-07-04,28.6,22.6,25.6
-60.67333,2002-07-05,28.6,22.8,25.700000000000003
-60.67333,2002-07-06,29.3,22.6,25.950000000000003
-60.67333,2002-07-07,28.8,22.5,25.65
-60.67333,2002-07-08,28.9,22.4,25.65
-60.67333,2002-07-09,29.2,22.3,25.75
-60.67333,2002-07-10,27.7,22.5,25.1
-60.67333,2002-07-11,28.5,22.9,25.7
-60.67333,2002-07-12,29.8,22.2,26.0
-60.67333,2002-07-13,28.1,22.7,25.4
-60.67333,2002-07-14,30.1,23.3,26.700000000000003
-60.67333,2002-07-15,28.7,23.3,26.0
-60.67333,2002-07-16,28.6,22.3,25.450000000000003
-60.67333,2002-07-17,29.2,22.1,25.65
-60.67333,2002-07-18,29.8,22.1,25.950000000000003
-60.67333,2002-07-19,29.3,23.2,26.25
-60.67333,2002-07-20,27.9,22.4,25.15
-60.67333,2002-07-21,28.2,22.1,25.15
-60.67333,2002-07-22,29.0,22.6,25.8
-60.67333,2002-07-23,29.9,23.3,26.6
-60.67333,2002-07-24,27.2,22.5,24.85
-60.67333,2002-07-25,29.1,22.7,25.9
-60.67333,2002-07-26,29.8,22.0,25.9
-60.67333,2002-07-27,29.8,22.7,26.25
-60.67333,2002-07-28,29.2,22.8,26.0
-60.67333,2002-07-29,29.5,22.5,26.0
-60.67333,2002-07-30,29.9,22.2,26.049999999999997
-60.67333,2002-07-31,29.1,22.5,25.8
-60.67333,2002-08-01,29.4,22.2,25.799999999999997
-60.67333,2002-08-02,25.9,22.2,24.049999999999997
-60.67333,2002-08-03,29.4,22.1,25.75
-60.67333,2002-08-04,28.3,22.0,25.15
-60.67333,2002-08-05,28.5,22.0,25.25
-60.67333,2002-08-06,28.3,21.8,25.05
-60.67333,2002-08-07,28.1,22.1,25.1
-60.67333,2002-08-08,29.0,22.0,25.5
-60.67333,2002-08-09,28.5,22.1,25.3
-60.67333,2002-08-10,27.6,22.4,25.0
-60.67333,2002-08-11,28.6,22.0,25.3
-60.67333,2002-08-12,27.1,22.1,24.6
-60.67333,2002-08-13,28.4,22.4,25.4
-60.67333,2002-08-14,28.0,22.0,25.0
-60.67333,2002-08-15,29.9,22.2,26.049999999999997
-60.67333,2002-08-16,30.4,21.3,25.85
-60.67333,2002-08-17,30.9,22.2,26.549999999999997
-60.67333,2002-08-18,29.9,23.2,26.549999999999997
-60.67333,2002-08-19,29.6,22.3,25.950000000000003
-60.67333,2002-08-20,29.5,22.4,25.95
-60.67333,2002-08-21,30.3,21.8,26.05
-60.67333,2002-08-22,28.0,23.3,25.65
-60.67333,2002-08-23,27.8,22.4,25.1
-60.67333,2002-08-24,28.4,22.8,25.6
-60.67333,2002-08-25,30.0,22.4,26.2
-60.67333,2002-08-26,30.2,22.9,26.549999999999997
-60.67333,2002-08-27,30.2,23.0,26.6
-60.67333,2002-08-28,30.5,22.8,26.65
-60.67333,2002-08-29,30.3,23.6,26.950000000000003
-60.67333,2002-08-30,31.0,23.2,27.1
-60.67333,2002-08-31,29.8,23.8,26.8
-60.67333,2002-09-01,30.5,23.5,27.0
-60.67333,2002-09-02,28.9,22.5,25.7
-60.67333,2002-09-03,30.0,22.6,26.3
-60.67333,2002-09-04,29.0,23.0,26.0
-60.67333,2002-09-05,29.4,22.7,26.049999999999997
-60.67333,2002-09-06,30.6,22.2,26.4
-60.67333,2002-09-07,30.6,22.0,26.3
-60.67333,2002-09-08,31.0,22.1,26.55
-60.67333,2002-09-09,30.8,23.0,26.9
-60.67333,2002-09-10,29.9,23.4,26.65
-60.67333,2002-09-11,29.1,22.2,25.65
-60.67333,2002-09-12,30.4,22.8,26.6
-60.67333,2002-09-13,31.3,23.4,27.35
-60.67333,2002-09-14,31.6,23.2,27.4
-60.67333,2002-09-15,31.2,23.8,27.5
-60.67333,2002-09-16,30.5,23.5,27.0
-60.67333,2002-09-17,30.8,23.6,27.200000000000003
-60.67333,2002-09-18,31.4,23.4,27.4
-60.67333,2002-09-19,31.3,22.8,27.05
-60.67333,2002-09-20,32.6,21.6,27.1
-60.67333,2002-09-21,32.7,22.8,27.75
-60.67333,2002-09-22,32.4,23.1,27.75
-60.67333,2002-09-23,31.0,23.5,27.25
-60.67333,2002-09-24,30.6,22.9,26.75
-60.67333,2002-09-25,31.5,23.3,27.4
-60.67333,2002-09-26,31.7,23.2,27.45
-60.67333,2002-09-27,33.0,23.6,28.3
-60.67333,2002-09-28,33.0,22.3,27.65
-60.67333,2002-09-29,33.0,22.7,27.85
-60.67333,2002-09-30,33.7,22.4,28.05
-60.67333,2002-10-01,33.0,24.1,28.55
-60.67333,2002-10-02,33.7,24.0,28.85
-60.67333,2002-10-03,33.8,23.3,28.549999999999997
-60.67333,2002-10-04,34.6,25.6,30.1
-60.67333,2002-10-05,33.6,24.4,29.0
-60.67333,2002-10-06,33.7,24.4,29.05
-60.67333,2002-10-07,34.5,25.1,29.8
-60.67333,2002-10-08,34.7,24.6,29.650000000000002
-60.67333,2002-10-09,33.7,23.8,28.75
-60.67333,2002-10-10,34.5,25.3,29.9
-60.67333,2002-10-11,34.5,24.8,29.65
-60.67333,2002-10-12,35.0,23.7,29.35
-60.67333,2002-10-13,32.9,25.9,29.4
-60.67333,2002-10-14,31.8,24.2,28.0
-60.67333,2002-10-15,32.1,24.5,28.3
-60.67333,2002-10-16,33.8,23.5,28.65
-60.67333,2002-10-17,34.1,24.0,29.05
-60.67333,2002-10-18,33.1,24.4,28.75
-60.67333,2002-10-19,29.2,23.9,26.549999999999997
-60.67333,2002-10-20,29.0,23.2,26.1
-60.67333,2002-10-21,31.4,23.2,27.299999999999997
-60.67333,2002-10-22,30.8,23.3,27.05
-60.67333,2002-10-23,30.9,23.5,27.2
-60.67333,2002-10-24,31.6,23.3,27.450000000000003
-60.67333,2002-10-25,33.0,23.3,28.15
-60.67333,2002-10-26,33.3,24.5,28.9
-60.67333,2002-10-27,33.1,24.8,28.950000000000003
-60.67333,2002-10-28,32.8,24.7,28.75
-60.67333,2002-10-29,32.8,24.8,28.799999999999997
-60.67333,2002-10-30,33.7,24.6,29.150000000000002
-60.67333,2002-10-31,30.5,23.6,27.05
-60.67333,2002-11-01,32.2,23.8,28.0
-60.67333,2002-11-02,33.3,23.9,28.599999999999998
-60.67333,2002-11-03,33.0,23.8,28.4
-60.67333,2002-11-04,30.2,23.2,26.7
-60.67333,2002-11-05,30.2,22.6,26.4
-60.67333,2002-11-06,30.1,22.8,26.450000000000003
-60.67333,2002-11-07,29.9,23.2,26.549999999999997
-60.67333,2002-11-08,28.0,22.8,25.4
-60.67333,2002-11-09,29.7,22.2,25.95
-60.67333,2002-11-10,30.6,22.8,26.700000000000003
-60.67333,2002-11-11,30.5,23.4,26.95
-60.67333,2002-11-12,31.1,22.6,26.85
-60.67333,2002-11-13,30.1,23.3,26.700000000000003
-60.67333,2002-11-14,30.7,23.4,27.049999999999997
-60.67333,2002-11-15,30.3,23.5,26.9
-60.67333,2002-11-16,30.9,23.3,27.1
-60.67333,2002-11-17,30.5,23.1,26.8
-60.67333,2002-11-18,30.3,23.6,26.950000000000003
-60.67333,2002-11-19,30.2,23.4,26.799999999999997
-60.67333,2002-11-20,31.6,23.5,27.55
-60.67333,2002-11-21,32.4,23.1,27.75
-60.67333,2002-11-22,32.4,22.9,27.65
-60.67333,2002-11-23,32.2,23.8,28.0
-60.67333,2002-11-24,31.1,24.3,27.700000000000003
-60.67333,2002-11-25,31.2,23.7,27.45
-60.67333,2002-11-26,32.1,24.3,28.200000000000003
-60.67333,2002-11-27,32.3,24.3,28.299999999999997
-60.67333,2002-11-28,32.7,25.1,28.900000000000002
-60.67333,2002-11-29,32.8,24.9,28.849999999999998
-60.67333,2002-11-30,32.7,24.2,28.450000000000003
-60.67333,2002-12-01,32.5,25.2,28.85
-60.67333,2002-12-02,32.3,25.4,28.849999999999998
-60.67333,2002-12-03,33.0,24.4,28.7
-60.67333,2002-12-04,31.9,25.0,28.45
-60.67333,2002-12-05,32.7,25.1,28.900000000000002
-60.67333,2002-12-06,32.5,25.2,28.85
-60.67333,2002-12-07,31.8,25.1,28.450000000000003
-60.67333,2002-12-08,33.9,24.6,29.25
-60.67333,2002-12-09,33.4,24.4,28.9
-60.67333,2002-12-10,34.2,24.9,29.55
-60.67333,2002-12-11,32.5,25.2,28.85
-60.67333,2002-12-12,33.9,25.1,29.5
-60.67333,2002-12-13,32.0,25.9,28.95
-60.67333,2002-12-14,33.1,25.4,29.25
-60.67333,2002-12-15,32.9,25.8,29.35
-60.67333,2002-12-16,33.7,25.5,29.6
-60.67333,2002-12-17,33.7,25.6,29.650000000000002
-60.67333,2002-12-18,30.9,25.0,27.95
-60.67333,2002-12-19,30.9,23.0,26.95
-60.67333,2002-12-20,32.0,23.8,27.9
-60.67333,2002-12-21,30.0,24.4,27.2
-60.67333,2002-12-22,31.5,24.0,27.75
-60.67333,2002-12-23,31.4,24.1,27.75
-60.67333,2002-12-24,32.0,24.2,28.1
-60.67333,2002-12-25,32.0,23.9,27.95
-60.67333,2002-12-26,31.7,23.9,27.799999999999997
-60.67333,2002-12-27,32.9,24.3,28.6
-60.67333,2002-12-28,33.6,24.0,28.8
-60.67333,2002-12-29,33.6,23.8,28.700000000000003
-60.67333,2002-12-30,31.9,23.7,27.799999999999997
-60.67333,2002-12-31,33.2,24.3,28.75
