date,temp_max,temp_min,month,temp
2024-02-15,30.2,24.1,2,27.15
2024-02-16,29.9,23.3,2,26.6
2024-02-17,31.1,23.3,2,27.200000000000003
2024-02-18,29.1,24.2,2,26.65
2024-02-19,29.3,24.4,2,26.85
2024-02-20,29.8,24.8,2,27.3
2024-02-21,30.5,23.4,2,26.95
2024-02-22,27.4,23.3,2,25.35
2024-02-23,30.4,22.2,2,26.299999999999997
2024-02-24,30.3,24.1,2,27.200000000000003
2024-02-25,29.1,23.8,2,26.450000000000003
2024-02-26,29.8,23.6,2,26.700000000000003
2024-02-27,29.8,24.3,2,27.05
2024-02-28,27.0,24.1,2,25.55
2024-02-29,29.8,23.8,2,26.8
2024-03-01,29.1,23.5,3,26.3
2024-03-02,30.0,23.8,3,26.9
2024-03-03,30.5,23.6,3,27.05
2024-03-04,30.3,23.6,3,26.950000000000003
2024-03-05,30.7,24.0,3,27.35
2024-03-06,31.6,23.5,3,27.55
2024-03-07,30.5,23.6,3,27.05
2024-03-08,30.1,23.8,3,26.950000000000003
2024-03-09,30.0,23.5,3,26.75
2024-03-10,30.7,23.4,3,27.049999999999997
2024-03-11,31.0,24.0,3,27.5
2024-03-12,31.9,24.2,3,28.049999999999997
2024-03-13,30.8,23.6,3,27.200000000000003
2024-03-14,30.9,23.8,3,27.35
2024-03-15,28.7,24.5,3,26.6
2024-03-16,30.7,24.0,3,27.35
2024-03-17,28.0,23.9,3,25.95
2024-03-18,30.4,23.6,3,27.0
2024-03-19,30.6,23.7,3,27.15
2024-03-20,28.6,24.3,3,26.450000000000003
2024-03-21,28.5,23.6,3,26.05
2024-03-22,27.9,24.2,3,26.049999999999997
2024-03-23,29.1,23.6,3,26.35
2024-03-24,27.8,23.6,3,25.700000000000003
2024-03-25,29.9,23.8,3,26.85
2024-03-26,29.7,24.0,3,26.85
2024-03-27,32.0,23.3,3,27.65
2024-03-28,32.2,23.5,3,27.85
2024-03-29,27.1,24.1,3,25.6
2024-03-30,28.8,24.0,3,26.4
2024-03-31,30.9,23.9,3,27.4
2024-04-01,29.8,23.9,4,26.85
2024-04-02,31.0,22.7,4,26.85
2024-04-03,29.2,23.2,4,26.2
2024-04-04,32.1,24.1,4,28.1
2024-04-05,30.5,23.7,4,27.1
2024-04-06,30.0,23.5,4,26.75
2024-04-07,28.8,23.1,4,25.950000000000003
2024-04-08,31.0,24.0,4,27.5
2024-04-09,29.6,23.8,4,26.700000000000003
2024-04-10,30.0,23.8,4,26.9
2024-04-11,31.4,23.9,4,27.65
2024-04-12,28.1,24.4,4,26.25
2024-04-13,28.6,23.7,4,26.15
2024-04-14,29.1,23.4,4,26.25
2024-04-15,30.0,23.6,4,26.8
2024-04-16,32.0,23.8,4,27.9
2024-04-17,32.0,24.0,4,28.0
2024-04-18,28.8,23.6,4,26.200000000000003
2024-04-19,31.3,23.9,4,27.6
2024-04-20,31.5,24.3,4,27.9
2024-04-21,29.3,23.7,4,26.5
2024-04-22,30.8,23.2,4,27.0
2024-04-23,30.8,24.3,4,27.55
2024-04-24,30.0,24.6,4,27.3
2024-04-25,29.7,23.9,4,26.799999999999997
2024-04-26,30.6,23.4,4,27.0
2024-04-27,29.4,24.5,4,26.95
2024-04-28,29.4,24.0,4,26.7
2024-04-29,31.9,23.8,4,27.85
2024-04-30,30.9,24.0,4,27.45
2024-05-01,29.9,24.0,5,26.95
2024-05-02,31.7,24.0,5,27.85
2024-05-03,32.3,23.9,5,28.099999999999998
2024-05-04,31.6,23.9,5,27.75
2024-05-05,31.8,24.3,5,28.05
2024-05-06,31.8,24.1,5,27.950000000000003
2024-05-07,30.9,24.3,5,27.6
2024-05-08,31.8,23.3,5,27.55
2024-05-09,31.7,24.1,5,27.9
2024-05-10,30.4,24.2,5,27.299999999999997
2024-05-11,30.9,24.0,5,27.45
2024-05-12,31.0,23.8,5,27.4
2024-05-13,31.5,24.1,5,27.8
2024-05-14,31.3,23.6,5,27.450000000000003
2024-05-15,31.9,23.1,5,27.5
2024-05-16,31.2,24.2,5,27.7
2024-05-17,31.2,23.4,5,27.299999999999997
2024-05-18,30.7,23.9,5,27.299999999999997
2024-05-19,32.0,22.9,5,27.45
2024-05-20,31.1,23.6,5,27.35
2024-05-21,31.7,23.9,5,27.799999999999997
2024-05-22,31.6,23.5,5,27.55
2024-05-23,31.9,24.0,5,27.95
2024-05-24,31.7,24.3,5,28.0
2024-05-25,31.3,24.0,5,27.65
2024-05-26,31.2,23.8,5,27.5
2024-05-27,30.6,23.5,5,27.05
2024-05-28,31.7,24.0,5,27.85
2024-05-29,31.6,23.9,5,27.75
2024-05-30,31.4,23.8,5,27.6
2024-05-31,30.5,24.2,5,27.35
2024-06-01,31.2,23.3,6,27.25
2024-06-02,31.1,24.1,6,27.6
2024-06-03,30.4,24.0,6,27.2
2024-06-04,31.1,23.9,6,27.5
2024-06-05,31.7,23.0,6,27.35
2024-06-06,32.1,24.0,6,28.05
2024-06-07,30.9,23.4,6,27.15
2024-06-08,31.2,24.2,6,27.7
2024-06-09,30.6,23.0,6,26.8
2024-06-10,29.8,23.5,6,26.65
2024-06-11,31.1,23.7,6,27.4
2024-06-12,31.2,23.0,6,27.1
2024-06-13,31.2,23.4,6,27.299999999999997
2024-06-14,30.8,23.7,6,27.25
2024-06-15,31.2,23.5,6,27.35
2024-06-16,30.2,23.2,6,26.7
2024-06-17,30.9,23.1,6,27.0
2024-06-18,31.4,23.0,6,27.2
2024-06-19,31.5,23.8,6,27.65
2024-06-20,31.6,23.7,6,27.65
2024-06-21,31.0,23.7,6,27.35
2024-06-22,31.4,23.5,6,27.45
2024-06-23,31.2,22.4,6,26.799999999999997
2024-06-24,30.3,23.9,6,27.1
2024-06-25,29.9,23.4,6,26.65
2024-06-26,30.8,23.0,6,26.9
2024-06-27,30.4,23.3,6,26.85
2024-06-28,30.9,22.8,6,26.85
2024-06-29,31.4,22.9,6,27.15
2024-06-30,31.1,22.8,6,26.950000000000003
2024-07-01,31.1,23.2,7,27.15
2024-07-02,31.3,23.8,7,27.55
2024-07-03,30.6,22.9,7,26.75
2024-07-04,31.5,23.5,7,27.5
2024-07-05,30.3,22.9,7,26.6
2024-07-06,31.3,22.6,7,26.950000000000003
2024-07-07,31.4,22.8,7,27.1
2024-07-08,30.6,22.8,7,26.700000000000003
2024-07-09,31.6,22.4,7,27.0
2024-07-10,31.8,23.4,7,27.6
2024-07-11,31.2,23.4,7,27.299999999999997
2024-07-12,31.6,23.3,7,27.450000000000003
2024-07-13,31.9,23.2,7,27.549999999999997
2024-07-14,32.8,22.7,7,27.75
2024-07-15,33.1,24.5,7,28.8
2024-07-16,32.1,22.7,7,27.4
2024-07-17,33.3,23.7,7,28.5
2024-07-18,32.8,22.8,7,27.799999999999997
2024-07-19,32.9,22.9,7,27.9
2024-07-20,32.8,23.3,7,28.049999999999997
2024-07-21,33.2,23.9,7,28.55
2024-07-22,33.7,23.3,7,28.5
2024-07-23,32.7,24.0,7,28.35
2024-07-24,32.3,23.7,7,28.0
2024-07-25,32.8,22.9,7,27.849999999999998
2024-07-26,32.8,22.7,7,27.75
2024-07-27,33.6,22.6,7,28.1
2024-07-28,32.8,22.7,7,27.75
2024-07-29,33.0,23.5,7,28.25
2024-07-30,33.3,23.2,7,28.25
2024-07-31,32.6,23.6,7,28.1
2024-08-01,32.1,23.6,8,27.85
2024-08-02,32.1,22.6,8,27.35
2024-08-03,33.1,22.6,8,27.85
2024-08-04,33.5,22.6,8,28.05
2024-08-05,33.3,22.4,8,27.849999999999998
2024-08-06,32.9,23.6,8,28.25
2024-08-07,33.8,23.4,8,28.599999999999998
2024-08-08,33.8,23.5,8,28.65
2024-08-09,33.6,24.1,8,28.85
2024-08-10,33.1,24.0,8,28.55
2024-08-11,32.6,24.2,8,28.4
2024-08-12,32.5,23.0,8,27.75
2024-08-13,32.2,22.9,8,27.55
2024-08-14,31.9,23.3,8,27.6
2024-08-15,32.9,22.8,8,27.85
2024-08-16,33.7,22.5,8,28.1
2024-08-17,33.1,22.8,8,27.950000000000003
2024-08-18,32.2,23.4,8,27.8
2024-08-19,33.7,23.2,8,28.450000000000003
2024-08-20,34.2,23.1,8,28.650000000000002
2024-08-21,34.4,23.6,8,29.0
2024-08-22,31.7,24.2,8,27.95
2024-08-23,33.1,23.9,8,28.5
2024-08-24,33.4,23.5,8,28.45
2024-08-25,35.2,22.4,8,28.8
2024-08-26,33.4,23.2,8,28.299999999999997
2024-08-27,33.5,23.8,8,28.65
2024-08-28,32.7,23.2,8,27.950000000000003
2024-08-29,32.6,23.8,8,28.200000000000003
2024-08-30,33.8,23.0,8,28.4
2024-08-31,33.6,23.7,8,28.65
2024-09-01,34.9,24.3,9,29.6
2024-09-02,33.9,23.9,9,28.9
2024-09-03,33.8,23.3,9,28.549999999999997
2024-09-04,34.1,24.0,9,29.05
2024-09-05,33.2,24.7,9,28.950000000000003
2024-09-06,34.7,23.9,9,29.3
2024-09-07,35.0,23.8,9,29.4
2024-09-08,33.5,23.6,9,28.55
2024-09-09,34.5,23.8,9,29.15
2024-09-10,34.5,23.9,9,29.2
2024-09-11,33.6,23.7,9,28.65
2024-09-12,34.1,24.2,9,29.15
2024-09-13,35.2,24.3,9,29.75
2024-09-14,34.7,23.5,9,29.1
2024-09-15,34.4,24.1,9,29.25
2024-09-16,34.4,24.4,9,29.4
2024-09-17,34.8,24.0,9,29.4
2024-09-18,34.6,23.7,9,29.15
2024-09-19,34.4,24.0,9,29.2
2024-09-20,34.1,23.7,9,28.9
2024-09-21,32.7,23.6,9,28.150000000000002
2024-09-22,33.0,23.3,9,28.15
2024-09-23,33.5,23.4,9,28.45
2024-09-24,33.4,23.7,9,28.549999999999997
2024-09-25,32.3,22.9,9,27.599999999999998
2024-09-26,33.2,23.1,9,28.150000000000002
2024-09-27,33.0,23.9,9,28.45
2024-09-28,33.0,24.4,9,28.7
2024-09-29,32.7,23.8,9,28.25
2024-09-30,33.0,23.4,9,28.2
2024-10-01,31.8,23.8,10,27.8
2024-10-02,33.1,23.8,10,28.450000000000003
2024-10-03,32.6,24.6,10,28.6
2024-10-04,34.5,23.8,10,29.15
2024-10-05,33.7,23.6,10,28.650000000000002
2024-10-06,32.5,24.3,10,28.4
2024-10-07,32.7,23.5,10,28.1
2024-10-08,33.6,23.9,10,28.75
2024-10-09,33.9,24.1,10,29.0
2024-10-10,32.3,23.0,10,27.65
2024-10-11,33.3,23.8,10,28.549999999999997
2024-10-12,33.9,23.8,10,28.85
2024-10-13,35.4,24.0,10,29.7
2024-10-14,34.4,23.6,10,29.0
2024-10-15,32.8,24.0,10,28.4
2024-10-16,33.3,23.4,10,28.349999999999998
2024-10-17,33.4,23.6,10,28.5
2024-10-18,33.5,23.2,10,28.35
2024-10-19,33.8,24.1,10,28.95
2024-10-20,33.9,24.9,10,29.4
2024-10-21,33.8,26.0,10,29.9
2024-10-22,34.4,23.6,10,29.0
2024-10-23,33.9,23.5,10,28.7
2024-10-24,32.7,23.8,10,28.25
2024-10-25,33.3,24.7,10,29.0
2024-10-26,33.8,24.1,10,28.95
2024-10-27,34.9,23.6,10,29.25
2024-10-28,35.0,22.8,10,28.9
2024-10-29,32.3,24.2,10,28.25
2024-10-30,31.7,23.9,10,27.799999999999997
2024-10-31,33.8,23.9,10,28.849999999999998
2024-11-01,34.3,23.1,11,28.7
2024-11-02,34.2,23.0,11,28.6
2024-11-03,34.8,25.0,11,29.9
2024-11-04,34.5,23.8,11,29.15
2024-11-05,33.7,22.6,11,28.150000000000002
2024-11-06,34.0,23.3,11,28.65
2024-11-07,33.5,24.1,11,28.8
2024-11-08,34.1,23.7,11,28.9
2024-11-09,34.7,22.6,11,28.650000000000002
2024-11-10,34.2,22.7,11,28.450000000000003
2024-11-11,33.1,23.6,11,28.35
2024-11-12,33.8,24.4,11,29.099999999999998
2024-11-13,33.5,25.0,11,29.25
2024-11-14,34.5,24.5,11,29.5
2024-11-15,32.4,24.9,11,28.65
2024-11-16,35.5,23.9,11,29.7
2024-11-17,35.0,24.6,11,29.8
2024-11-18,32.1,23.7,11,27.9
2024-11-19,33.5,24.7,11,29.1
2024-11-20,34.2,24.3,11,29.25
2024-11-21,34.2,24.0,11,29.1
2024-11-22,33.7,24.3,11,29.0
2024-11-23,34.7,23.2,11,28.950000000000003
2024-11-24,34.7,24.9,11,29.8
2024-11-25,32.9,24.5,11,28.7
2024-11-26,34.1,24.2,11,29.15
2024-11-27,34.6,23.8,11,29.200000000000003
2024-11-28,34.2,23.7,11,28.950000000000003
2024-11-29,34.6,23.8,11,29.200000000000003
2024-11-30,33.3,24.6,11,28.95
2024-12-01,32.9,24.5,12,28.7
2024-12-02,33.4,24.5,12,28.95
2024-12-03,31.8,24.6,12,28.200000000000003
2024-12-04,30.9,24.1,12,27.5
2024-12-05,30.8,24.0,12,27.4
2024-12-06,29.4,23.9,12,26.65
2024-12-07,29.4,23.7,12,26.549999999999997
2024-12-08,31.6,23.1,12,27.35
2024-12-09,32.3,24.2,12,28.25
2024-12-10,29.6,24.4,12,27.0
2024-12-11,31.7,23.5,12,27.6
2024-12-12,32.9,24.0,12,28.45
2024-12-13,32.0,24.3,12,28.15
2024-12-14,31.6,23.6,12,27.6
2024-12-15,31.4,24.1,12,27.75
2024-12-16,33.1,24.1,12,28.6
2024-12-17,33.6,24.6,12,29.1
2024-12-18,33.2,24.6,12,28.900000000000002
2024-12-19,32.5,24.2,12,28.35
2024-12-20,32.4,24.2,12,28.299999999999997
2024-12-21,34.1,23.9,12,29.0
2024-12-22,34.0,24.0,12,29.0
2024-12-23,33.1,24.7,12,28.9
2024-12-24,30.8,23.7,12,27.25
2024-12-25,30.1,23.8,12,26.950000000000003
2024-12-26,31.4,24.2,12,27.799999999999997
2024-12-27,33.4,24.0,12,28.7
2024-12-28,31.7,24.2,12,27.95
2024-12-29,27.2,24.1,12,25.65
2024-12-30,31.0,23.2,12,27.1
2024-12-31,31.0,23.8,12,27.4
