lon,date,temp_max,temp_min,precipitacao,temp
-60.025,2003-05-16,28.6,24.1,27.9,26.35
-60.025,2003-05-17,30.4,23.9,6.1,27.15
-60.025,2003-05-18,29.8,24.3,14.5,27.05
-60.025,2003-05-19,30.2,24.0,11.4,27.1
-60.025,2003-05-20,27.4,23.3,15.9,25.35
-60.025,2003-05-21,27.9,23.4,10.8,25.65
-60.025,2003-05-22,30.3,23.2,0.7,26.75
-60.025,2003-05-23,30.1,24.3,1.7,27.200000000000003
-60.025,2003-05-24,28.7,24.3,13.9,26.5
-60.025,2003-05-25,27.2,23.5,5.2,25.35
-60.025,2003-05-26,28.8,23.4,8.2,26.1
-60.025,2003-05-27,26.5,23.1,14.7,24.8
-60.025,2003-05-28,29.3,23.1,3.8,26.200000000000003
-60.025,2003-05-29,28.4,23.1,11.2,25.75
-60.025,2003-05-30,28.5,23.2,2.5,25.85
-60.025,2003-05-31,29.1,23.8,7.2,26.450000000000003
-60.025,2003-06-01,27.7,23.7,11.3,25.7
-60.025,2003-06-02,28.6,23.3,10.6,25.950000000000003
-60.025,2003-06-03,27.5,23.0,6.4,25.25
-60.025,2003-06-04,28.8,23.2,11.3,26.0
-60.025,2003-06-05,28.0,23.5,4.6,25.75
-60.025,2003-06-06,26.9,23.1,7.0,25.0
-60.025,2003-06-07,27.3,23.3,29.9,25.3
-60.025,2003-06-08,27.3,23.1,6.3,25.200000000000003
-60.025,2003-06-09,25.8,23.0,14.2,24.4
-60.025,2003-06-10,28.6,23.1,3.2,25.85
-60.025,2003-06-11,28.8,23.2,10.7,26.0
-60.025,2003-06-12,28.3,23.7,8.8,26.0
-60.025,2003-06-13,29.4,23.5,6.5,26.45
-60.025,2003-06-14,26.6,23.7,23.9,25.15
-60.025,2003-06-15,28.0,24.0,21.8,26.0
-60.025,2003-06-16,29.1,22.9,2.4,26.0
-60.025,2003-06-17,29.0,22.8,6.0,25.9
-60.025,2003-06-18,29.1,23.5,4.6,26.3
-60.025,2003-06-19,29.9,23.3,3.4,26.6
-60.025,2003-06-20,28.5,23.4,9.0,25.95
-60.025,2003-06-21,29.4,23.8,4.3,26.6
-60.025,2003-06-22,28.6,23.4,8.9,26.0
-60.025,2003-06-23,28.0,22.8,9.4,25.4
-60.025,2003-06-24,26.7,23.2,15.4,24.95
-60.025,2003-06-25,28.5,22.7,1.5,25.6
-60.025,2003-06-26,29.1,23.5,4.5,26.3
-60.025,2003-06-27,28.7,23.1,2.8,25.9
-60.025,2003-06-28,28.1,22.7,7.1,25.4
-60.025,2003-06-29,28.4,22.5,3.6,25.45
-60.025,2003-06-30,28.2,22.9,4.6,25.549999999999997
-60.025,2003-07-01,26.9,23.0,11.9,24.95
-60.025,2003-07-02,28.1,23.0,4.1,25.55
-60.025,2003-07-03,27.0,22.4,7.8,24.7
-60.025,2003-07-04,29.2,22.3,2.8,25.75
-60.025,2003-07-05,30.0,23.1,2.5,26.55
-60.025,2003-07-06,27.6,23.3,5.1,25.450000000000003
-60.025,2003-07-07,29.3,23.1,3.2,26.200000000000003
-60.025,2003-07-08,30.2,22.9,2.6,26.549999999999997
-60.025,2003-07-09,29.6,23.2,2.6,26.4
-60.025,2003-07-10,29.7,23.5,7.6,26.6
-60.025,2003-07-11,29.8,23.7,2.4,26.75
-60.025,2003-07-12,29.6,23.3,0.7,26.450000000000003
-60.025,2003-07-13,28.8,24.1,1.0,26.450000000000003
