lon,date,temp_max,temp_min,precipitacao,temp
-48.32766,2019-01-01,27.7,22.4,11.6,25.049999999999997
-48.32766,2019-01-02,31.9,22.6,1.0,27.25
-48.32766,2019-01-03,32.9,23.5,0.3,28.2
-48.32766,2019-01-04,32.1,23.5,3.0,27.8
-48.32766,2019-01-05,30.9,23.8,15.1,27.35
-48.32766,2019-01-06,30.5,22.7,2.8,26.6
-48.32766,2019-01-07,30.6,21.6,2.8,26.1
-48.32766,2019-01-08,30.1,22.7,1.8,26.4
-48.32766,2019-01-09,32.0,22.9,1.1,27.45
-48.32766,2019-01-10,28.9,22.3,5.7,25.6
-48.32766,2019-01-11,30.7,21.6,2.5,26.15
-48.32766,2019-01-12,29.3,22.1,10.3,25.700000000000003
-48.32766,2019-01-13,28.9,22.4,13.6,25.65
-48.32766,2019-01-14,27.4,22.6,7.8,25.0
-48.32766,2019-01-15,27.9,21.6,16.4,24.75
-48.32766,2019-01-16,31.2,21.6,1.8,26.4
-48.32766,2019-01-17,31.0,23.1,1.8,27.05
-48.32766,2019-01-18,33.4,22.8,3.1,28.1
-48.32766,2019-01-19,30.0,24.1,1.0,27.05
-48.32766,2019-01-20,29.7,23.5,16.6,26.6
-48.32766,2019-01-21,29.4,22.5,6.4,25.95
-48.32766,2019-01-22,31.0,23.7,1.6,27.35
-48.32766,2019-01-23,29.1,23.2,1.7,26.15
-48.32766,2019-01-24,30.4,22.3,10.4,26.35
-48.32766,2019-01-25,29.0,22.4,12.4,25.7
-48.32766,2019-01-26,28.7,22.2,8.3,25.45
-48.32766,2019-01-27,29.0,22.9,20.3,25.95
-48.32766,2019-01-28,29.2,22.3,26.5,25.75
-48.32766,2019-01-29,30.9,23.4,3.5,27.15
-48.32766,2019-01-30,32.9,23.5,0.3,28.2
-48.32766,2019-01-31,31.9,22.8,3.1,27.35
-48.32766,2019-02-01,29.6,23.2,5.7,26.4
-48.32766,2019-02-02,31.7,23.5,0.8,27.6
-48.32766,2019-02-03,30.0,22.2,4.9,26.1
-48.32766,2019-02-04,31.1,21.8,0.6,26.450000000000003
-48.32766,2019-02-05,30.6,23.3,0.5,26.950000000000003
-48.32766,2019-02-06,29.7,23.2,1.9,26.45
-48.32766,2019-02-07,28.0,23.8,18.8,25.9
-48.32766,2019-02-08,29.4,22.5,16.1,25.95
-48.32766,2019-02-09,27.8,23.5,25.3,25.65
-48.32766,2019-02-10,30.7,22.6,9.5,26.65
-48.32766,2019-02-11,32.5,22.3,0.5,27.4
-48.32766,2019-02-12,33.9,22.3,0.1,28.1
-48.32766,2019-02-13,32.2,24.3,0.3,28.25
-48.32766,2019-02-14,28.0,22.8,15.5,25.4
-48.32766,2019-02-15,30.8,22.9,0.0,26.85
-48.32766,2019-02-16,29.9,22.9,6.8,26.4
-48.32766,2019-02-17,27.1,22.3,10.6,24.700000000000003
-48.32766,2019-02-18,27.1,22.5,8.2,24.8
-48.32766,2019-02-19,29.7,22.7,0.5,26.2
-48.32766,2019-02-20,29.4,23.8,5.2,26.6
-48.32766,2019-02-21,31.8,23.0,1.3,27.4
-48.32766,2019-02-22,30.7,23.7,4.4,27.2
-48.32766,2019-02-23,29.7,22.6,6.5,26.15
-48.32766,2019-02-24,30.3,22.2,10.3,26.25
-48.32766,2019-02-25,28.2,22.3,28.7,25.25
-48.32766,2019-02-26,29.8,22.6,6.0,26.200000000000003
-48.32766,2019-02-27,29.8,21.9,11.7,25.85
-48.32766,2019-02-28,29.1,23.1,8.4,26.1
-48.32766,2019-03-01,29.7,22.3,7.3,26.0
-48.32766,2019-03-02,28.8,22.2,13.6,25.5
-48.32766,2019-03-03,27.9,22.1,17.0,25.0
-48.32766,2019-03-04,28.6,22.7,11.5,25.65
-48.32766,2019-03-05,29.4,22.5,13.8,25.95
-48.32766,2019-03-06,28.4,22.9,27.9,25.65
-48.32766,2019-03-07,31.2,22.5,0.9,26.85
-48.32766,2019-03-08,30.3,22.7,8.1,26.5
-48.32766,2019-03-09,29.7,22.9,7.3,26.299999999999997
-48.32766,2019-03-10,27.5,22.1,24.4,24.8
-48.32766,2019-03-11,31.0,22.0,0.0,26.5
-48.32766,2019-03-12,32.1,21.8,8.0,26.950000000000003
-48.32766,2019-03-13,28.4,22.9,13.7,25.65
-48.32766,2019-03-14,29.6,22.1,6.7,25.85
-48.32766,2019-03-15,31.4,23.5,3.6,27.45
-48.32766,2019-03-16,28.9,22.6,7.7,25.75
-48.32766,2019-03-17,29.3,22.5,5.5,25.9
-48.32766,2019-03-18,30.8,23.4,0.6,27.1
-48.32766,2019-03-19,30.7,22.9,12.8,26.799999999999997
-48.32766,2019-03-20,28.1,23.5,18.9,25.8
-48.32766,2019-03-21,30.2,23.3,16.9,26.75
-48.32766,2019-03-22,29.8,22.3,3.7,26.05
-48.32766,2019-03-23,30.4,23.5,3.3,26.95
-48.32766,2019-03-24,28.2,22.5,6.3,25.35
-48.32766,2019-03-25,27.6,22.8,22.1,25.200000000000003
-48.32766,2019-03-26,28.6,23.0,2.1,25.8
-48.32766,2019-03-27,27.9,23.2,27.4,25.549999999999997
-48.32766,2019-03-28,30.6,22.6,4.0,26.6
-48.32766,2019-03-29,31.5,23.9,0.7,27.7
-48.32766,2019-03-30,32.5,22.5,0.2,27.5
-48.32766,2019-03-31,32.1,22.8,2.5,27.450000000000003
-48.32766,2019-04-01,30.4,23.4,11.3,26.9
-48.32766,2019-04-02,31.0,23.4,1.6,27.2
-48.32766,2019-04-03,31.1,23.1,9.9,27.1
-48.32766,2019-04-04,28.6,22.7,17.1,25.65
-48.32766,2019-04-05,28.2,22.9,14.6,25.549999999999997
-48.32766,2019-04-06,29.8,22.4,3.6,26.1
-48.32766,2019-04-07,28.1,22.7,8.4,25.4
-48.32766,2019-04-08,28.9,22.8,14.8,25.85
-48.32766,2019-04-09,30.6,23.1,8.6,26.85
-48.32766,2019-04-10,28.2,22.8,19.2,25.5
-48.32766,2019-04-11,28.4,22.8,0.9,25.6
-48.32766,2019-04-12,29.7,23.8,4.6,26.75
-48.32766,2019-04-13,30.1,22.7,5.2,26.4
-48.32766,2019-04-14,30.4,22.6,5.2,26.5
-48.32766,2019-04-15,30.4,22.4,3.2,26.4
-48.32766,2019-04-16,32.2,22.1,0.2,27.150000000000002
-48.32766,2019-04-17,31.0,23.1,3.1,27.05
-48.32766,2019-04-18,30.3,23.1,6.8,26.700000000000003
-48.32766,2019-04-19,29.5,23.0,18.5,26.25
-48.32766,2019-04-20,29.7,22.6,13.4,26.15
-48.32766,2019-04-21,30.5,22.9,5.4,26.7
-48.32766,2019-04-22,31.0,23.5,12.1,27.25
-48.32766,2019-04-23,30.1,22.8,1.7,26.450000000000003
-48.32766,2019-04-24,31.9,23.0,0.4,27.45
-48.32766,2019-04-25,31.7,23.2,0.6,27.45
-48.32766,2019-04-26,32.8,23.1,0.0,27.95
-48.32766,2019-04-27,32.2,22.2,0.0,27.200000000000003
-48.32766,2019-04-28,32.6,22.6,0.0,27.6
-48.32766,2019-04-29,31.5,22.9,0.3,27.2
-48.32766,2019-04-30,31.2,24.2,2.7,27.7
-48.32766,2019-05-01,30.4,23.1,8.2,26.75
-48.32766,2019-05-02,31.3,23.4,0.9,27.35
-48.32766,2019-05-03,31.2,23.2,1.9,27.2
-48.32766,2019-05-04,32.3,23.2,1.7,27.75
-48.32766,2019-05-05,32.9,21.6,0.0,27.25
-48.32766,2019-05-06,33.0,21.8,0.1,27.4
-48.32766,2019-05-07,33.8,21.9,0.0,27.849999999999998
-48.32766,2019-05-08,34.0,21.9,0.0,27.95
-48.32766,2019-05-09,33.6,21.7,0.0,27.65
-48.32766,2019-05-10,33.0,23.0,0.3,28.0
-48.32766,2019-05-11,32.7,23.0,0.3,27.85
-48.32766,2019-05-12,33.2,23.5,0.2,28.35
-48.32766,2019-05-13,32.8,24.7,0.9,28.75
-48.32766,2019-05-14,33.3,25.0,0.1,29.15
-48.32766,2019-05-15,30.7,24.0,23.6,27.35
-48.32766,2019-05-16,25.5,22.7,16.2,24.1
-48.32766,2019-05-17,29.1,22.4,3.7,25.75
-48.32766,2019-05-18,30.5,21.7,0.6,26.1
-48.32766,2019-05-19,31.5,22.5,0.4,27.0
-48.32766,2019-05-20,31.5,22.9,1.2,27.2
-48.32766,2019-05-21,31.9,22.0,0.3,26.95
-48.32766,2019-05-22,32.8,22.4,0.0,27.599999999999998
-48.32766,2019-05-23,31.7,22.7,0.3,27.2
-48.32766,2019-05-24,31.2,23.0,2.8,27.1
-48.32766,2019-05-25,32.4,22.5,0.2,27.45
-48.32766,2019-05-26,32.0,23.6,0.3,27.8
-48.32766,2019-05-27,31.7,23.1,0.9,27.4
-48.32766,2019-05-28,32.7,21.0,0.0,26.85
-48.32766,2019-05-29,32.9,20.9,0.0,26.9
-48.32766,2019-05-30,32.7,21.1,0.0,26.900000000000002
-48.32766,2019-05-31,32.5,21.1,0.0,26.8
-48.32766,2019-06-01,32.9,21.6,0.1,27.25
-48.32766,2019-06-02,33.8,21.5,0.0,27.65
-48.32766,2019-06-03,34.5,22.6,0.0,28.55
-48.32766,2019-06-04,34.2,21.6,0.0,27.900000000000002
-48.32766,2019-06-05,33.4,22.8,0.0,28.1
-48.32766,2019-06-06,32.9,21.2,0.0,27.049999999999997
-48.32766,2019-06-07,32.3,20.3,0.0,26.299999999999997
-48.32766,2019-06-08,33.0,20.7,0.0,26.85
-48.32766,2019-06-09,32.9,22.7,0.0,27.799999999999997
-48.32766,2019-06-10,33.1,21.2,0.0,27.15
