date,temp_max,temp_min,temp
2000-01-01,26.8,22.6,24.700000000000003
2000-01-02,24.4,21.7,23.049999999999997
2000-01-03,25.5,22.0,23.75
2000-01-04,28.4,21.4,24.9
2000-01-05,27.5,22.4,24.95
2000-01-06,27.7,21.7,24.7
2000-01-07,28.2,21.6,24.9
2000-01-08,26.1,22.1,24.1
2000-01-09,28.1,21.3,24.700000000000003
2000-01-10,28.9,21.4,25.15
2000-01-11,28.9,21.4,25.15
2000-01-12,26.5,21.8,24.15
2000-01-13,26.1,21.5,23.8
2000-01-14,28.8,20.9,24.85
2000-01-15,29.0,21.7,25.35
2000-01-16,27.0,22.3,24.65
2000-01-17,28.8,21.6,25.200000000000003
2000-01-18,27.4,21.7,24.549999999999997
2000-01-19,27.5,21.9,24.7
2000-01-20,29.1,21.1,25.1
2000-01-21,28.0,21.9,24.95
2000-01-22,28.1,22.2,25.15
2000-01-23,27.9,22.2,25.049999999999997
2000-01-24,27.5,21.9,24.7
2000-01-25,27.6,21.6,24.6
2000-01-26,29.0,22.3,25.65
2000-01-27,30.6,21.3,25.950000000000003
2000-01-28,30.2,22.2,26.2
2000-01-29,29.2,21.8,25.5
2000-01-30,29.2,21.9,25.549999999999997
2000-01-31,30.1,22.6,26.35
2000-02-01,29.6,22.0,25.8
2000-02-02,28.8,22.7,25.75
2000-02-03,28.3,22.2,25.25
2000-02-04,27.9,22.1,25.0
2000-02-05,27.6,21.8,24.700000000000003
2000-02-06,25.3,21.8,23.55
2000-02-07,27.7,21.8,24.75
2000-02-08,28.9,22.0,25.45
2000-02-09,27.7,22.1,24.9
2000-02-10,24.4,21.8,23.1
2000-02-11,28.6,21.2,24.9
2000-02-12,27.4,21.2,24.299999999999997
2000-02-13,27.5,21.0,24.25
2000-02-14,28.0,21.1,24.55
2000-02-15,28.5,20.6,24.55
2000-02-16,27.0,21.7,24.35
2000-02-17,27.7,20.9,24.299999999999997
2000-02-18,25.9,21.5,23.7
2000-02-19,28.5,21.7,25.1
2000-02-20,29.1,21.8,25.450000000000003
