date,temp_max,temp_min,month,temp
2000-05-12,28.2,23.4,5,25.799999999999997
2000-05-13,27.8,23.4,5,25.6
2000-05-14,29.5,23.0,5,26.25
2000-05-15,29.0,24.0,5,26.5
2000-05-16,28.4,23.4,5,25.9
2000-05-17,25.4,23.6,5,24.5
2000-05-18,28.5,23.1,5,25.8
2000-05-19,27.0,23.3,5,25.15
2000-05-20,26.5,23.2,5,24.85
2000-05-21,27.6,23.3,5,25.450000000000003
2000-05-22,28.4,23.3,5,25.85
2000-05-23,28.7,23.3,5,26.0
2000-05-24,28.0,23.2,5,25.6
2000-05-25,28.7,23.7,5,26.2
2000-05-26,30.3,23.0,5,26.65
2000-05-27,28.9,23.4,5,26.15
2000-05-28,30.2,23.6,5,26.9
2000-05-29,29.7,23.6,5,26.65
2000-05-30,29.2,23.6,5,26.4
2000-05-31,29.4,23.5,5,26.45
2000-06-01,29.0,23.9,6,26.45
2000-06-02,28.4,23.3,6,25.85
2000-06-03,29.5,23.0,6,26.25
2000-06-04,29.0,24.0,6,26.5
2000-06-05,29.6,23.5,6,26.55
2000-06-06,30.1,24.0,6,27.05
2000-06-07,30.2,23.8,6,27.0
2000-06-08,29.4,23.4,6,26.4
2000-06-09,29.1,23.2,6,26.15
2000-06-10,29.7,23.6,6,26.65
2000-06-11,28.4,23.7,6,26.049999999999997
2000-06-12,27.7,23.5,6,25.6
2000-06-13,28.6,23.1,6,25.85
2000-06-14,28.4,23.8,6,26.1
2000-06-15,29.3,23.3,6,26.3
2000-06-16,29.0,23.4,6,26.2
2000-06-17,29.5,23.5,6,26.5
2000-06-18,28.5,23.4,6,25.95
2000-06-19,27.5,22.9,6,25.2
2000-06-20,27.2,22.8,6,25.0
2000-06-21,27.5,23.0,6,25.25
2000-06-22,28.3,22.6,6,25.450000000000003
2000-06-23,27.6,23.3,6,25.450000000000003
2000-06-24,28.8,23.0,6,25.9
2000-06-25,27.5,23.0,6,25.25
2000-06-26,26.9,23.1,6,25.0
2000-06-27,29.4,22.6,6,26.0
2000-06-28,28.9,23.0,6,25.95
2000-06-29,27.7,22.6,6,25.15
2000-06-30,28.6,22.9,6,25.75
2000-07-01,27.8,23.6,7,25.700000000000003
2000-07-02,29.1,22.8,7,25.950000000000003
2000-07-03,28.8,23.3,7,26.05
2000-07-04,28.9,23.7,7,26.299999999999997
2000-07-05,27.8,22.8,7,25.3
2000-07-06,28.5,23.0,7,25.75
2000-07-07,27.3,22.7,7,25.0
2000-07-08,28.6,22.9,7,25.75
2000-07-09,28.3,23.4,7,25.85
2000-07-10,28.6,23.0,7,25.8
2000-07-11,27.7,23.1,7,25.4
2000-07-12,26.3,23.7,7,25.0
2000-07-13,25.9,22.2,7,24.049999999999997
2000-07-14,23.5,21.5,7,22.5
2000-07-15,24.3,21.7,7,23.0
2000-07-16,24.4,21.5,7,22.95
2000-07-17,26.1,21.4,7,23.75
2000-07-18,28.6,22.2,7,25.4
2000-07-19,27.9,22.5,7,25.2
2000-07-20,26.9,22.8,7,24.85
2000-07-21,28.5,22.4,7,25.45
2000-07-22,29.0,22.3,7,25.65
2000-07-23,29.3,23.1,7,26.200000000000003
2000-07-24,27.8,23.2,7,25.5
2000-07-25,28.7,22.6,7,25.65
2000-07-26,27.9,22.6,7,25.25
2000-07-27,28.7,22.3,7,25.5
2000-07-28,28.4,22.4,7,25.4
2000-07-29,28.2,23.2,7,25.7
2000-07-30,27.9,23.0,7,25.45
2000-07-31,28.0,22.3,7,25.15
2000-08-01,27.6,22.8,8,25.200000000000003
2000-08-02,29.5,23.1,8,26.3
2000-08-03,29.1,23.5,8,26.3
2000-08-04,29.5,23.0,8,26.25
2000-08-05,28.2,23.0,8,25.6
2000-08-06,29.3,23.0,8,26.15
2000-08-07,27.9,23.2,8,25.549999999999997
2000-08-08,29.1,22.5,8,25.8
2000-08-09,29.4,23.0,8,26.2
2000-08-10,28.5,22.6,8,25.55
2000-08-11,28.5,22.7,8,25.6
2000-08-12,28.7,23.0,8,25.85
2000-08-13,28.5,22.5,8,25.5
2000-08-14,28.5,22.6,8,25.55
2000-08-15,27.8,22.9,8,25.35
2000-08-16,28.9,23.3,8,26.1
2000-08-17,29.7,22.9,8,26.299999999999997
2000-08-18,29.6,22.9,8,26.25
2000-08-19,30.1,23.1,8,26.6
2000-08-20,29.9,24.1,8,27.0
2000-08-21,30.0,23.8,8,26.9
2000-08-22,27.9,24.4,8,26.15
2000-08-23,30.1,23.6,8,26.85
2000-08-24,29.8,23.7,8,26.75
2000-08-25,30.8,24.0,8,27.4
2000-08-26,30.7,24.7,8,27.7
2000-08-27,30.6,22.8,8,26.700000000000003
2000-08-28,31.0,23.6,8,27.3
2000-08-29,31.1,25.2,8,28.15
2000-08-30,30.7,23.9,8,27.299999999999997
2000-08-31,32.2,24.9,8,28.55
2000-09-01,30.5,25.5,9,28.0
2000-09-02,30.3,23.8,9,27.05
2000-09-03,30.7,24.6,9,27.65
2000-09-04,31.2,24.4,9,27.799999999999997
2000-09-05,30.2,24.5,9,27.35
2000-09-06,28.1,23.4,9,25.75
2000-09-07,29.5,23.4,9,26.45
2000-09-08,30.2,23.5,9,26.85
2000-09-09,31.5,24.2,9,27.85
2000-09-10,30.1,24.7,9,27.4
2000-09-11,28.1,24.0,9,26.05
2000-09-12,30.3,23.6,9,26.950000000000003
2000-09-13,29.1,23.7,9,26.4
2000-09-14,30.8,23.9,9,27.35
2000-09-15,28.7,24.2,9,26.45
2000-09-16,28.3,23.5,9,25.9
2000-09-17,29.1,23.1,9,26.1
2000-09-18,29.1,23.2,9,26.15
2000-09-19,28.6,23.5,9,26.05
2000-09-20,26.5,23.5,9,25.0
2000-09-21,29.8,22.9,9,26.35
2000-09-22,29.7,23.4,9,26.549999999999997
2000-09-23,30.4,23.7,9,27.049999999999997
2000-09-24,30.6,23.6,9,27.1
2000-09-25,29.3,23.8,9,26.55
2000-09-26,28.1,23.7,9,25.9
2000-09-27,26.8,23.6,9,25.200000000000003
2000-09-28,28.1,23.2,9,25.65
2000-09-29,29.0,23.0,9,26.0
2000-09-30,29.9,23.1,9,26.5
2000-10-01,29.0,23.5,10,26.25
2000-10-02,26.4,22.9,10,24.65
2000-10-03,28.9,23.2,10,26.049999999999997
2000-10-04,28.9,23.5,10,26.2
2000-10-05,29.5,23.1,10,26.3
2000-10-06,29.4,23.5,10,26.45
2000-10-07,30.0,23.5,10,26.75
2000-10-08,30.6,23.7,10,27.15
2000-10-09,30.0,23.7,10,26.85
2000-10-10,30.9,23.7,10,27.299999999999997
2000-10-11,30.9,24.6,10,27.75
2000-10-12,31.1,24.3,10,27.700000000000003
2000-10-13,27.6,24.2,10,25.9
2000-10-14,30.5,23.9,10,27.2
2000-10-15,30.8,24.5,10,27.65
2000-10-16,30.6,23.8,10,27.200000000000003
2000-10-17,30.7,24.1,10,27.4
2000-10-18,29.7,24.4,10,27.049999999999997
2000-10-19,27.7,23.9,10,25.799999999999997
2000-10-20,29.4,23.6,10,26.5
2000-10-21,30.4,24.0,10,27.2
2000-10-22,31.1,23.9,10,27.5
2000-10-23,31.3,24.0,10,27.65
2000-10-24,30.6,24.7,10,27.65
2000-10-25,30.7,24.3,10,27.5
2000-10-26,32.1,24.5,10,28.3
2000-10-27,30.9,25.2,10,28.049999999999997
2000-10-28,29.2,24.8,10,27.0
2000-10-29,29.7,24.8,10,27.25
2000-10-30,30.6,24.3,10,27.450000000000003
2000-10-31,31.0,24.5,10,27.75
2000-11-01,29.0,24.4,11,26.7
2000-11-02,28.8,24.8,11,26.8
2000-11-03,30.8,24.6,11,27.700000000000003
2000-11-04,30.9,24.4,11,27.65
2000-11-05,31.1,24.6,11,27.85
2000-11-06,30.7,25.2,11,27.95
2000-11-07,31.4,24.9,11,28.15
2000-11-08,30.8,24.7,11,27.75
2000-11-09,30.9,24.3,11,27.6
2000-11-10,30.8,24.6,11,27.700000000000003
2000-11-11,29.9,23.9,11,26.9
2000-11-12,30.2,24.4,11,27.299999999999997
2000-11-13,31.3,23.9,11,27.6
2000-11-14,30.5,25.2,11,27.85
2000-11-15,31.0,24.2,11,27.6
2000-11-16,31.2,24.9,11,28.049999999999997
2000-11-17,27.9,24.5,11,26.2
2000-11-18,28.0,23.8,11,25.9
2000-11-19,30.1,24.1,11,27.1
2000-11-20,29.6,24.3,11,26.950000000000003
2000-11-21,31.0,23.4,11,27.2
2000-11-22,30.4,24.3,11,27.35
2000-11-23,30.7,23.6,11,27.15
2000-11-24,30.7,24.5,11,27.6
2000-11-25,28.7,24.2,11,26.45
2000-11-26,30.6,23.9,11,27.25
2000-11-27,30.3,23.9,11,27.1
2000-11-28,30.0,24.2,11,27.1
2000-11-29,30.7,24.3,11,27.5
2000-11-30,31.5,24.8,11,28.15
2000-12-01,31.3,24.7,12,28.0
2000-12-02,29.6,24.7,12,27.15
2000-12-03,29.1,24.5,12,26.8
2000-12-04,29.1,24.1,12,26.6
2000-12-05,30.2,24.3,12,27.25
2000-12-06,29.2,24.0,12,26.6
2000-12-07,31.0,23.6,12,27.3
2000-12-08,31.1,24.8,12,27.950000000000003
2000-12-09,28.9,24.4,12,26.65
2000-12-10,28.1,24.3,12,26.200000000000003
2000-12-11,28.5,24.0,12,26.25
2000-12-12,29.3,24.0,12,26.65
2000-12-13,29.8,24.7,12,27.25
2000-12-14,29.2,24.5,12,26.85
2000-12-15,30.6,23.8,12,27.200000000000003
2000-12-16,30.9,24.3,12,27.6
2000-12-17,30.1,24.3,12,27.200000000000003
2000-12-18,28.2,24.1,12,26.15
2000-12-19,28.2,24.0,12,26.1
2000-12-20,28.1,23.2,12,25.65
2000-12-21,28.0,23.3,12,25.65
2000-12-22,29.3,23.2,12,26.25
2000-12-23,28.5,23.4,12,25.95
2000-12-24,29.9,23.7,12,26.799999999999997
2000-12-25,29.1,23.9,12,26.5
2000-12-26,29.2,23.3,12,26.25
2000-12-27,29.6,23.4,12,26.5
2000-12-28,31.0,24.1,12,27.55
2000-12-29,29.1,24.4,12,26.75
2000-12-30,28.2,23.3,12,25.75
2000-12-31,27.8,23.4,12,25.6
