hora,velocidade,direcao,lat,lon,u,v
2010-01-01 00:00:00,7.1,60,-7.053890000000001,-35.88111,-6.148780366869514,-3.5500000000000007
2010-01-01 01:00:00,7.4,51,-7.053890000000001,-35.88111,-5.750880114781585,-4.656970893768798
2010-01-01 02:00:00,6.3,59,-7.053890000000001,-35.88111,-5.400153994423308,-3.244739871933341
2010-01-01 03:00:00,8.2,61,-7.053890000000001,-35.88111,-7.171881598543044,-3.975438886019964
2010-01-01 04:00:00,8.0,72,-7.053890000000001,-35.88111,-7.608452130361228,-2.4721359549995796
2010-01-01 05:00:00,8.8,71,-7.053890000000001,-35.88111,-8.320563465273988,-2.8649997592229797
2010-01-01 06:00:00,7.5,73,-7.053890000000001,-35.88111,-7.172285669722766,-2.192787785420526
2010-01-01 07:00:00,7.6,65,-7.053890000000001,-35.88111,-6.887939181478539,-3.211898789229316
2010-01-01 08:00:00,7.9,74,-7.053890000000001,-35.88111,-7.59396739791272,-2.1775351109542935
2010-01-01 09:00:00,10.9,84,-7.053890000000001,-35.88111,-10.84028865951418,-1.1393602496174227
2010-01-01 10:00:00,12.6,93,-7.053890000000001,-35.88111,-12.58273213790763,0.6594330486610924
2010-01-01 11:00:00,12.4,98,-7.053890000000001,-35.88111,-12.279324052395474,1.7257464519048105
2010-01-01 12:00:00,11.6,97,-7.053890000000001,-35.88111,-11.513535359039336,1.4136843834997095
2010-01-01 13:00:00,12.7,97,-7.053890000000001,-35.88111,-12.60533612584479,1.5477406612453715
2010-01-01 14:00:00,14.5,96,-7.053890000000001,-35.88111,-14.420567482839962,1.5156627173809765
2010-01-01 15:00:00,17.6,89,-7.053890000000001,-35.88111,-17.59731943475249,-0.30716235329619135
2010-01-01 16:00:00,15.1,90,-7.053890000000001,-35.88111,-15.1,-9.246083333562517e-16
2010-01-01 17:00:00,15.5,89,-7.053890000000001,-35.88111,-15.497639274924065,-0.27051229977789576
2010-01-01 18:00:00,14.1,87,-7.053890000000001,-35.88111,-14.080676440039491,-0.7379369830255099
2010-01-01 19:00:00,14.9,98,-7.053890000000001,-35.88111,-14.7549942242494,2.0736792043049737
2010-01-01 20:00:00,13.5,99,-7.053890000000001,-35.88111,-13.33379259803436,2.111865278043116
2010-01-01 21:00:00,11.5,94,-7.053890000000001,-35.88111,-11.471986577987979,0.8021994480574413
2010-01-01 22:00:00,10.4,104,-7.053890000000001,-35.88111,-10.091075553270363,2.515987714236545
2010-01-01 23:00:00,8.1,111,-7.053890000000001,-35.88111,-7.5620014546273335,2.902780391316932
2010-01-02 00:00:00,8.4,115,-7.053890000000001,-35.88111,-7.612985411107861,3.5499933986218744
2010-01-02 01:00:00,8.0,117,-7.053890000000001,-35.88111,-7.128052193506943,3.6319239979163735
2010-01-02 02:00:00,7.4,119,-7.053890000000001,-35.88111,-6.47218583283153,3.587591189822894
2010-01-02 03:00:00,7.9,120,-7.053890000000001,-35.88111,-6.841600689897066,3.9499999999999984
2010-01-02 04:00:00,8.2,119,-7.053890000000001,-35.88111,-7.171881598543045,3.975438886019963
2010-01-02 05:00:00,9.5,115,-7.053890000000001,-35.88111,-8.609923976848176,4.0148734865366436
2010-01-02 06:00:00,11.4,118,-7.053890000000001,-35.88111,-10.065602558591767,5.351975815759157
2010-01-02 07:00:00,15.3,124,-7.053890000000001,-35.88111,-12.68427486009214,8.555651423102425
2010-01-02 08:00:00,16.2,122,-7.053890000000001,-35.88111,-13.738379157734101,8.584692080577918
2010-01-02 09:00:00,17.6,118,-7.053890000000001,-35.88111,-15.539877634317115,8.26269950503168
2010-01-02 10:00:00,17.6,113,-7.053890000000001,-35.88111,-16.20088542076295,6.876867861411219
2010-01-02 11:00:00,16.6,108,-7.053890000000001,-35.88111,-15.787538170499552,5.129682106624126
2010-01-02 12:00:00,16.3,104,-7.053890000000001,-35.88111,-15.815820338298742,3.9433268982745853
2010-01-02 13:00:00,16.5,101,-7.053890000000001,-35.88111,-16.196848526886455,3.148348423712989
2010-01-02 14:00:00,15.2,97,-7.053890000000001,-35.88111,-15.086701504948095,1.85241401975824
2010-01-02 15:00:00,15.3,105,-7.053890000000001,-35.88111,-14.778665142222746,3.959931390068569
2010-01-02 16:00:00,12.7,115,-7.053890000000001,-35.88111,-11.510108895365455,5.367251924106881
2010-01-02 17:00:00,14.1,103,-7.053890000000001,-35.88111,-13.738617913471817,3.171809866248497
2010-01-02 18:00:00,13.6,107,-7.053890000000001,-35.88111,-13.005744681097283,3.9762551842292186
2010-01-02 19:00:00,14.1,109,-7.053890000000001,-35.88111,-13.331811915950368,4.590510977845908
