hora,velocidade,direcao,lat,lon,u,v
2010-01-01 00:00:00,5.1,39,-7.053890000000001,-34.88111,-3.2095339943541705,-3.963444403430551
2010-01-01 01:00:00,3.4,32,-7.053890000000001,-34.88111,-1.8017254983928965,-2.883363526931848
2010-01-01 02:00:00,1.5,14,-7.053890000000001,-34.88111,-0.3628828433995016,-1.4554435894139948
2010-01-01 03:00:00,2.3,51,-7.053890000000001,-34.88111,-1.7874357113510329,-1.447436899414626
2010-01-01 04:00:00,4.7,86,-7.053890000000001,-34.88111,-4.688551036221174,-0.3278554265973886
2010-01-01 05:00:00,6.1,90,-7.053890000000001,-34.88111,-6.1,-3.735172737399427e-16
2010-01-01 06:00:00,5.8,97,-7.053890000000001,-34.88111,-5.756767679519668,0.7068421917498547
2010-01-01 07:00:00,6.1,87,-7.053890000000001,-34.88111,-6.0916401620029,-0.3192493330819582
2010-01-01 08:00:00,5.4,94,-7.053890000000001,-34.88111,-5.386845871403051,0.3766849582182768
2010-01-01 09:00:00,4.9,107,-7.053890000000001,-34.88111,-4.685893304218874,1.4326213531414098
2010-01-01 10:00:00,6.7,106,-7.053890000000001,-34.88111,-6.440453362786736,1.8467702839738938
2010-01-01 11:00:00,11.4,101,-7.053890000000001,-34.88111,-11.19054989130337,2.175222547292611
2010-01-01 12:00:00,15.0,100,-7.053890000000001,-34.88111,-14.772116295183121,2.6047226650039548
2010-01-01 13:00:00,15.6,98,-7.053890000000001,-34.88111,-15.448181872368497,2.1711003749770197
2010-01-01 14:00:00,15.9,96,-7.053890000000001,-34.88111,-15.812898136355546,1.6620025659556916
2010-01-01 15:00:00,15.0,101,-7.053890000000001,-34.88111,-14.72440775171496,2.862134930648172
2010-01-01 16:00:00,16.6,103,-7.053890000000001,-34.88111,-16.174543075434908,3.73418750210816
2010-01-01 17:00:00,16.9,102,-7.053890000000001,-34.88111,-16.530694452401313,3.5137075748201325
2010-01-01 18:00:00,15.4,106,-7.053890000000001,-34.88111,-14.80343011745011,4.244815279581785
2010-01-01 19:00:00,12.8,106,-7.053890000000001,-34.88111,-12.304149708010483,3.528158154457588
2010-01-01 20:00:00,11.4,108,-7.053890000000001,-34.88111,-10.842044285764752,3.5227937358743997
2010-01-01 21:00:00,9.1,108,-7.053890000000001,-34.88111,-8.654614298285898,2.812054648812021
2010-01-01 22:00:00,7.1,114,-7.053890000000001,-34.88111,-6.486172749262466,2.8878301658381815
2010-01-01 23:00:00,7.0,125,-7.053890000000001,-34.88111,-5.734064310022942,4.015035054457323
2010-01-02 00:00:00,7.6,121,-7.053890000000001,-34.88111,-6.5144714853360535,3.9142893693164122
2010-01-02 01:00:00,7.2,127,-7.053890000000001,-34.88111,-5.750175672340507,4.333068166694749
