date,temp_max,temp_min,temp
2010-01-01,22.6,19.6,21.1
2010-01-02,27.6,19.6,23.6
2010-01-03,28.4,21.3,24.85
2010-01-04,29.1,20.3,24.700000000000003
2010-01-05,30.6,21.8,26.200000000000003
2010-01-06,27.8,20.8,24.3
2010-01-07,27.2,19.7,23.45
2010-01-08,28.2,20.6,24.4
2010-01-09,29.6,19.7,24.65
2010-01-10,28.9,20.9,24.9
2010-01-11,30.0,21.7,25.85
2010-01-12,30.6,21.3,25.950000000000003
2010-01-13,29.3,20.1,24.700000000000003
2010-01-14,24.8,21.3,23.05
2010-01-15,22.3,18.6,20.450000000000003
2010-01-16,27.0,17.7,22.35
2010-01-17,27.3,20.3,23.8
2010-01-18,27.4,20.1,23.75
2010-01-19,29.5,19.8,24.65
2010-01-20,28.3,20.6,24.450000000000003
2010-01-21,25.6,20.6,23.1
2010-01-22,24.1,19.6,21.85
2010-01-23,25.9,18.6,22.25
2010-01-24,26.7,17.6,22.15
2010-01-25,26.5,17.9,22.2
2010-01-26,26.1,18.2,22.15
2010-01-27,27.0,18.1,22.55
2010-01-28,28.5,19.9,24.2
2010-01-29,22.5,19.8,21.15
2010-01-30,27.8,19.4,23.6
2010-01-31,29.1,20.2,24.65
2010-02-01,30.3,19.4,24.85
2010-02-02,31.2,19.3,25.25
2010-02-03,31.1,20.3,25.700000000000003
2010-02-04,30.5,21.3,25.9
2010-02-05,29.8,19.5,24.65
2010-02-06,30.3,20.8,25.55
2010-02-07,28.5,19.9,24.2
2010-02-08,29.8,20.1,24.950000000000003
2010-02-09,28.6,21.0,24.8
2010-02-10,27.9,20.2,24.049999999999997
2010-02-11,28.6,19.3,23.950000000000003
2010-02-12,29.3,20.5,24.9
2010-02-13,30.3,21.0,25.65
2010-02-14,30.8,19.9,25.35
2010-02-15,30.4,21.0,25.7
2010-02-16,30.6,21.4,26.0
2010-02-17,29.0,21.3,25.15
2010-02-18,24.1,20.7,22.4
2010-02-19,25.5,19.9,22.7
2010-02-20,29.1,18.8,23.950000000000003
2010-02-21,29.4,19.8,24.6
2010-02-22,30.0,20.1,25.05
2010-02-23,30.4,20.6,25.5
2010-02-24,30.1,21.5,25.8
2010-02-25,22.3,18.1,20.200000000000003
2010-02-26,21.8,17.7,19.75
2010-02-27,23.5,16.8,20.15
2010-02-28,23.2,17.4,20.299999999999997
2010-03-01,22.2,18.2,20.2
2010-03-02,21.6,17.0,19.3
2010-03-03,22.6,17.2,19.9
2010-03-04,24.5,18.0,21.25
2010-03-05,24.0,19.0,21.5
2010-03-06,23.3,16.7,20.0
2010-03-07,25.3,15.5,20.4
2010-03-08,26.3,17.3,21.8
2010-03-09,27.8,17.5,22.65
2010-03-10,28.7,18.2,23.45
2010-03-11,28.4,19.5,23.95
2010-03-12,29.6,19.8,24.700000000000003
2010-03-13,29.8,19.2,24.5
2010-03-14,28.7,21.6,25.15
2010-03-15,25.7,20.4,23.049999999999997
2010-03-16,25.9,19.2,22.549999999999997
2010-03-17,23.0,18.1,20.55
2010-03-18,25.4,17.5,21.45
2010-03-19,26.6,18.8,22.700000000000003
2010-03-20,28.4,19.3,23.85
2010-03-21,27.0,19.5,23.25
2010-03-22,28.0,19.0,23.5
2010-03-23,28.3,20.1,24.200000000000003
2010-03-24,28.4,19.1,23.75
2010-03-25,28.0,19.3,23.65
2010-03-26,28.2,19.8,24.0
2010-03-27,28.0,19.5,23.75
2010-03-28,28.4,19.0,23.7
2010-03-29,28.1,20.3,24.200000000000003
2010-03-30,26.2,18.9,22.549999999999997
2010-03-31,24.8,18.8,21.8
2010-04-01,24.6,18.8,21.700000000000003
2010-04-02,25.4,19.0,22.2
2010-04-03,23.0,19.0,21.0
2010-04-04,25.2,18.9,22.049999999999997
2010-04-05,20.2,16.7,18.45
2010-04-06,17.2,14.1,15.649999999999999
2010-04-07,17.7,13.5,15.6
2010-04-08,18.6,13.8,16.200000000000003
2010-04-09,19.5,13.8,16.65
2010-04-10,19.1,14.4,16.75
2010-04-11,21.1,14.0,17.55
2010-04-12,22.5,14.1,18.3
2010-04-13,23.0,14.6,18.8
2010-04-14,24.2,15.6,19.9
2010-04-15,24.3,16.0,20.15
2010-04-16,25.4,15.1,20.25
2010-04-17,26.9,15.4,21.15
2010-04-18,25.9,14.5,20.2
2010-04-19,27.1,14.7,20.9
2010-04-20,27.9,15.6,21.75
2010-04-21,28.8,17.3,23.05
2010-04-22,29.1,18.7,23.9
2010-04-23,29.3,18.2,23.75
2010-04-24,22.1,17.7,19.9
2010-04-25,27.2,18.5,22.85
2010-04-26,28.4,18.7,23.549999999999997
2010-04-27,23.9,18.1,21.0
2010-04-28,22.3,17.0,19.65
2010-04-29,20.6,16.2,18.4
2010-04-30,20.5,15.7,18.1
2010-05-01,22.1,12.1,17.1
2010-05-02,24.1,13.1,18.6
2010-05-03,26.8,13.7,20.25
2010-05-04,27.4,15.0,21.2
2010-05-05,26.4,16.6,21.5
2010-05-06,27.4,17.3,22.35
2010-05-07,28.4,16.7,22.549999999999997
2010-05-08,24.4,16.5,20.45
2010-05-09,17.3,14.2,15.75
2010-05-10,18.4,13.0,15.7
2010-05-11,20.5,11.5,16.0
2010-05-12,17.1,10.2,13.65
2010-05-13,19.0,10.1,14.55
2010-05-14,19.2,11.8,15.5
2010-05-15,24.0,14.4,19.2
2010-05-16,25.7,12.9,19.3
2010-05-17,21.2,15.3,18.25
2010-05-18,24.3,15.8,20.05
2010-05-19,18.9,14.0,16.45
2010-05-20,17.8,10.9,14.350000000000001
2010-05-21,18.9,10.5,14.7
2010-05-22,20.8,14.4,17.6
2010-05-23,21.5,15.3,18.4
2010-05-24,24.7,15.1,19.9
2010-05-25,25.1,16.9,21.0
2010-05-26,22.3,16.3,19.3
2010-05-27,18.6,13.2,15.9
2010-05-28,19.8,13.1,16.45
2010-05-29,23.6,14.1,18.85
2010-05-30,25.2,14.3,19.75
2010-05-31,19.1,12.9,16.0
2010-06-01,16.7,12.0,14.35
2010-06-02,18.4,12.3,15.35
2010-06-03,19.5,13.9,16.7
2010-06-04,23.1,12.8,17.950000000000003
2010-06-05,20.8,13.2,17.0
2010-06-06,18.4,9.9,14.149999999999999
2010-06-07,19.5,7.7,13.6
2010-06-08,19.3,7.2,13.25
2010-06-09,18.0,10.4,14.2
2010-06-10,17.5,12.6,15.05
2010-06-11,16.0,12.0,14.0
2010-06-12,15.4,9.6,12.5
2010-06-13,16.6,7.3,11.950000000000001
2010-06-14,19.9,8.6,14.25
2010-06-15,22.6,7.2,14.9
2010-06-16,23.5,10.7,17.1
2010-06-17,25.1,12.1,18.6
2010-06-18,26.4,10.7,18.549999999999997
2010-06-19,26.5,12.9,19.7
2010-06-20,28.0,15.0,21.5
2010-06-21,23.9,13.3,18.6
2010-06-22,16.6,13.6,15.100000000000001
2010-06-23,19.3,12.6,15.95
2010-06-24,25.8,12.0,18.9
2010-06-25,25.7,14.6,20.15
2010-06-26,23.0,13.0,18.0
2010-06-27,24.2,11.1,17.65
2010-06-28,24.1,11.4,17.75
2010-06-29,21.0,13.3,17.15
2010-06-30,24.1,11.7,17.9
2010-07-01,23.4,10.6,17.0
2010-07-02,23.2,11.8,17.5
2010-07-03,23.8,12.5,18.15
2010-07-04,23.4,12.7,18.049999999999997
2010-07-05,24.3,12.6,18.45
2010-07-06,26.3,11.7,19.0
2010-07-07,24.7,12.6,18.65
2010-07-08,24.8,10.7,17.75
2010-07-09,25.0,12.8,18.9
2010-07-10,22.5,15.2,18.85
2010-07-11,24.7,14.5,19.6
2010-07-12,27.4,14.9,21.15
2010-07-13,22.8,14.3,18.55
2010-07-14,13.8,11.8,12.8
2010-07-15,16.2,12.0,14.1
2010-07-16,15.9,13.8,14.850000000000001
2010-07-17,18.3,14.1,16.2
2010-07-18,19.4,15.5,17.45
2010-07-19,23.9,14.8,19.35
2010-07-20,24.3,14.1,19.2
2010-07-21,25.4,15.2,20.299999999999997
2010-07-22,26.0,15.2,20.6
2010-07-23,24.0,14.4,19.2
2010-07-24,21.4,15.8,18.6
2010-07-25,23.5,13.9,18.7
2010-07-26,24.0,12.0,18.0
2010-07-27,19.5,13.9,16.7
2010-07-28,21.4,14.1,17.75
2010-07-29,24.2,13.3,18.75
2010-07-30,24.2,14.0,19.1
2010-07-31,24.9,12.1,18.5
2010-08-01,25.0,13.3,19.15
2010-08-02,15.2,13.9,14.55
2010-08-03,15.1,12.7,13.899999999999999
2010-08-04,14.3,11.8,13.05
2010-08-05,16.4,10.8,13.6
2010-08-06,15.1,11.0,13.05
2010-08-07,20.4,9.8,15.1
2010-08-08,25.9,9.0,17.45
2010-08-09,18.9,11.1,15.0
2010-08-10,19.3,12.0,15.65
2010-08-11,19.9,13.1,16.5
2010-08-12,25.0,11.5,18.25
2010-08-13,27.7,14.7,21.2
2010-08-14,15.2,10.6,12.899999999999999
2010-08-15,13.6,8.4,11.0
2010-08-16,15.7,8.7,12.2
2010-08-17,16.9,8.6,12.75
2010-08-18,20.6,7.1,13.850000000000001
2010-08-19,23.7,8.2,15.95
2010-08-20,25.2,12.0,18.6
2010-08-21,24.6,11.2,17.9
2010-08-22,27.0,11.7,19.35
2010-08-23,28.9,11.9,20.4
2010-08-24,29.5,13.4,21.45
2010-08-25,29.5,15.0,22.25
2010-08-26,30.1,14.1,22.1
2010-08-27,29.1,17.1,23.1
2010-08-28,28.8,13.2,21.0
2010-08-29,29.7,14.1,21.9
2010-08-30,24.5,14.1,19.3
2010-08-31,27.8,13.8,20.8
2010-09-01,29.1,15.8,22.450000000000003
2010-09-02,29.6,14.6,22.1
2010-09-03,30.5,15.7,23.1
2010-09-04,31.7,15.9,23.8
2010-09-05,21.9,13.4,17.65
2010-09-06,17.1,13.4,15.25
2010-09-07,18.7,14.8,16.75
2010-09-08,19.4,13.8,16.6
2010-09-09,20.4,13.2,16.799999999999997
2010-09-10,23.0,13.5,18.25
2010-09-11,28.0,11.7,19.85
2010-09-12,29.5,14.4,21.95
2010-09-13,30.5,14.5,22.5
2010-09-14,31.6,18.5,25.05
2010-09-15,23.6,15.0,19.3
2010-09-16,24.9,14.6,19.75
2010-09-17,31.3,15.5,23.4
2010-09-18,17.6,12.9,15.25
2010-09-19,17.8,12.5,15.15
2010-09-20,26.2,12.8,19.5
2010-09-21,30.5,15.6,23.05
2010-09-22,31.7,18.2,24.95
2010-09-23,31.9,17.4,24.65
2010-09-24,27.1,18.2,22.65
2010-09-25,23.7,16.3,20.0
2010-09-26,18.5,16.4,17.45
2010-09-27,23.4,16.2,19.799999999999997
2010-09-28,21.3,16.7,19.0
2010-09-29,22.3,16.5,19.4
2010-09-30,25.4,18.3,21.85
2010-10-01,24.3,18.3,21.3
2010-10-02,24.4,15.3,19.85
2010-10-03,15.9,13.4,14.65
2010-10-04,19.9,13.6,16.75
2010-10-05,20.5,15.2,17.85
