date,temp_max,temp_min,temp
2000-01-01,27.5,21.5,24.5
2000-01-02,29.7,21.8,25.75
2000-01-03,25.1,21.6,23.35
2000-01-04,27.1,22.0,24.55
2000-01-05,29.8,21.7,25.75
2000-01-06,28.7,21.3,25.0
2000-01-07,25.7,21.9,23.799999999999997
2000-01-08,29.1,21.1,25.1
2000-01-09,29.7,21.2,25.45
2000-01-10,28.8,21.5,25.15
2000-01-11,28.1,21.1,24.6
2000-01-12,30.8,22.2,26.5
2000-01-13,24.8,21.6,23.200000000000003
2000-01-14,25.5,21.6,23.55
2000-01-15,25.6,21.5,23.55
2000-01-16,27.8,21.6,24.700000000000003
2000-01-17,27.5,21.6,24.55
2000-01-18,27.9,21.6,24.75
2000-01-19,28.8,21.9,25.35
2000-01-20,26.1,21.3,23.700000000000003
2000-01-21,27.2,21.9,24.549999999999997
2000-01-22,29.1,21.9,25.5
2000-01-23,29.6,21.7,25.65
2000-01-24,29.2,21.7,25.45
2000-01-25,25.1,21.3,23.200000000000003
2000-01-26,29.7,22.0,25.85
2000-01-27,30.4,22.3,26.35
2000-01-28,29.3,22.3,25.8
2000-01-29,28.2,22.5,25.35
2000-01-30,27.5,22.3,24.9
2000-01-31,29.6,22.4,26.0
2000-02-01,26.2,21.9,24.049999999999997
2000-02-02,29.0,21.5,25.25
2000-02-03,29.3,22.1,25.700000000000003
2000-02-04,26.9,21.8,24.35
2000-02-05,29.1,21.8,25.450000000000003
2000-02-06,28.7,21.4,25.049999999999997
2000-02-07,28.8,21.3,25.05
2000-02-08,28.6,21.1,24.85
2000-02-09,27.9,22.0,24.95
2000-02-10,22.9,21.1,22.0
2000-02-11,24.6,21.1,22.85
2000-02-12,28.3,21.1,24.700000000000003
2000-02-13,26.2,21.1,23.65
2000-02-14,26.7,20.5,23.6
2000-02-15,26.8,21.0,23.9
2000-02-16,28.7,20.8,24.75
2000-02-17,24.2,20.6,22.4
2000-02-18,28.3,20.1,24.200000000000003
2000-02-19,28.2,20.3,24.25
2000-02-20,26.6,21.7,24.15
