hora,velocidade,direcao,lat,lon,u,v
2015-01-01 00:00:00,15.4,123,-7.053890000000001,-34.88111,-12.915526746359529,8.387441139231417
2015-01-01 01:00:00,14.7,121,-7.053890000000001,-34.88111,-12.60035932032105,7.571059701177798
2015-01-01 02:00:00,13.5,124,-7.053890000000001,-34.88111,-11.192007229493063,7.5491041968550805
2015-01-01 03:00:00,10.7,130,-7.053890000000001,-34.88111,-8.196675541373065,6.877827423645971
2015-01-01 04:00:00,8.4,140,-7.053890000000001,-34.88111,-5.3994159213669315,6.434773322199415
2015-01-01 05:00:00,7.9,156,-7.053890000000001,-34.88111,-3.2132194802988234,7.2170091153765465
2015-01-01 06:00:00,9.1,162,-7.053890000000001,-34.88111,-2.812054648812022,8.654614298285896
2015-01-01 07:00:00,13.0,152,-7.053890000000001,-34.88111,-6.103130316216579,11.47831870716605
2015-01-01 08:00:00,13.6,140,-7.053890000000001,-34.88111,-8.741911491736937,10.418204426418098
2015-01-01 09:00:00,14.8,135,-7.053890000000001,-34.88111,-10.465180361560904,10.465180361560902
2015-01-01 10:00:00,16.0,136,-7.053890000000001,-34.88111,-11.114533927343954,11.509436805418419
2015-01-01 11:00:00,16.8,132,-7.053890000000001,-34.88111,-12.484833068020224,11.241394186828819
2015-01-01 12:00:00,17.4,130,-7.053890000000001,-34.88111,-13.329173310270216,11.184504408545784
2015-01-01 13:00:00,18.1,131,-7.053890000000001,-34.88111,-13.660243402032176,11.874668424728181
2015-01-01 14:00:00,19.2,130,-7.053890000000001,-34.88111,-14.708053307884377,12.341522105981555
2015-01-01 15:00:00,19.3,127,-7.053890000000001,-34.88111,-15.41366534391275,11.615029946834534
2015-01-01 16:00:00,19.0,123,-7.053890000000001,-34.88111,-15.934740790963055,10.348141665285514
2015-01-01 17:00:00,18.1,125,-7.053890000000001,-34.88111,-14.82665200163075,10.381733497953936
2015-01-01 18:00:00,16.4,128,-7.053890000000001,-34.88111,-12.92337635915024,10.096848195340796
2015-01-01 19:00:00,14.6,128,-7.053890000000001,-34.88111,-11.504957002658141,8.98865753975461
2015-01-01 20:00:00,14.1,128,-7.053890000000001,-34.88111,-11.11095162585478,8.680826802091781
2015-01-01 21:00:00,13.0,124,-7.053890000000001,-34.88111,-10.777488443215542,7.269507745119707
2015-01-01 22:00:00,11.8,121,-7.053890000000001,-34.88111,-10.114574148284927,6.077449283938641
2015-01-01 23:00:00,10.8,120,-7.053890000000001,-34.88111,-9.353074360871938,5.399999999999998
2015-01-02 00:00:00,10.6,118,-7.053890000000001,-34.88111,-9.359244484304625,4.9763985655304435
2015-01-02 01:00:00,9.7,117,-7.053890000000001,-34.88111,-8.642763284627168,4.403707847473602
2015-01-02 02:00:00,8.7,114,-7.053890000000001,-34.88111,-7.947845481490627,3.538608794759462
2015-01-02 03:00:00,8.4,115,-7.053890000000001,-34.88111,-7.612985411107861,3.5499933986218744
2015-01-02 04:00:00,8.5,118,-7.053890000000001,-34.88111,-7.505054539300878,3.990508283680073
2015-01-02 05:00:00,8.4,121,-7.053890000000001,-34.88111,-7.200205325897744,4.326319829244456
2015-01-02 06:00:00,9.9,123,-7.053890000000001,-34.88111,-8.302838622659698,5.391926446648768
2015-01-02 07:00:00,11.0,128,-7.053890000000001,-34.88111,-8.668118289673941,6.772276228582241
2015-01-02 08:00:00,12.0,134,-7.053890000000001,-34.88111,-8.632077604063813,8.335900445507969
2015-01-02 09:00:00,12.0,136,-7.053890000000001,-34.88111,-8.335900445507965,8.632077604063815
2015-01-02 10:00:00,12.8,128,-7.053890000000001,-34.88111,-10.086537646166043,7.880466884168427
2015-01-02 11:00:00,14.5,125,-7.053890000000001,-34.88111,-11.877704642190379,8.31685832709017
2015-01-02 12:00:00,14.4,127,-7.053890000000001,-34.88111,-11.500351344681015,8.666136333389497
2015-01-02 13:00:00,13.4,121,-7.053890000000001,-34.88111,-11.486041829408306,6.901510203794728
2015-01-02 14:00:00,14.5,117,-7.053890000000001,-34.88111,-12.919594600731335,6.582862246223427
2015-01-02 15:00:00,14.8,119,-7.053890000000001,-34.88111,-12.94437166566306,7.175182379645788
2015-01-02 16:00:00,14.3,118,-7.053890000000001,-34.88111,-12.626150577882655,6.713443347838241
2015-01-02 17:00:00,12.9,117,-7.053890000000001,-34.88111,-11.493984162029946,5.856477446640152
2015-01-02 18:00:00,11.6,120,-7.053890000000001,-34.88111,-10.045894683899489,5.799999999999997
2015-01-02 19:00:00,10.2,122,-7.053890000000001,-34.88111,-8.650090580795545,5.405176495178688
2015-01-02 20:00:00,9.4,122,-7.053890000000001,-34.88111,-7.971652103870405,4.981241083792125
2015-01-02 21:00:00,9.1,124,-7.053890000000001,-34.88111,-7.5442419102508795,5.088655421583795
2015-01-02 22:00:00,8.8,125,-7.053890000000001,-34.88111,-7.208537989743127,5.0474726398892065
2015-01-02 23:00:00,7.9,129,-7.053890000000001,-34.88111,-6.1394530955100715,4.971631089293715
2015-01-03 00:00:00,7.7,139,-7.053890000000001,-34.88111,-5.051654523226906,5.811263767715345
