hora,velocidade,direcao,lat,lon,u,v
2015-01-01 00:00:00,24.2,108,-8.55389,-34.38111,-23.015567694342717,7.4782112638737255
2015-01-01 01:00:00,21.7,109,-8.55389,-34.38111,-20.517753090505174,7.064828951720299
2015-01-01 02:00:00,19.7,111,-8.55389,-34.38111,-18.391534401994875,7.059848606042415
2015-01-01 03:00:00,18.1,113,-8.55389,-34.38111,-16.66113784748917,7.072233425655856
2015-01-01 04:00:00,17.4,114,-8.55389,-34.38111,-15.895690962981254,7.077217589518924
2015-01-01 05:00:00,16.7,115,-8.55389,-34.38111,-15.135340043512056,7.057724971069678
2015-01-01 06:00:00,17.2,116,-8.55389,-34.38111,-15.45925759634567,7.539983724772133
2015-01-01 07:00:00,20.3,120,-8.55389,-34.38111,-17.580315696824105,10.149999999999995
2015-01-01 08:00:00,22.7,119,-8.55389,-34.38111,-19.853867352064285,11.00517837959185
2015-01-01 09:00:00,20.8,120,-8.55389,-34.38111,-18.013328398716325,10.399999999999995
2015-01-01 10:00:00,18.7,120,-8.55389,-34.38111,-16.194675050769003,9.349999999999996
2015-01-01 11:00:00,17.9,118,-8.55389,-34.38111,-15.80476191217479,8.403540973867447
2015-01-01 12:00:00,16.9,117,-8.55389,-34.38111,-15.058010258783415,7.6724394455983385
2015-01-01 13:00:00,16.8,118,-8.55389,-34.38111,-14.833519560029972,7.887122254802968
2015-01-01 14:00:00,16.5,122,-8.55389,-34.38111,-13.99279358658103,8.743667859847879
2015-01-01 15:00:00,17.2,123,-8.55389,-34.38111,-14.425133768661292,9.367791402258465
2015-01-01 16:00:00,16.7,123,-8.55389,-34.38111,-14.00579848468858,9.095471884750951
2015-01-01 17:00:00,16.9,119,-8.55389,-34.38111,-14.781073050655788,8.193282582163095
2015-01-01 18:00:00,17.1,115,-8.55389,-34.38111,-15.497863158326718,7.226772275765959
2015-01-01 19:00:00,18.5,111,-8.55389,-34.38111,-17.271237890198233,6.629807066588055
2015-01-01 20:00:00,20.2,109,-8.55389,-34.38111,-19.0994752271062,6.576476720034564
2015-01-01 21:00:00,20.0,108,-8.55389,-34.38111,-19.021130325903073,6.180339887498947
