date,temp_max,temp_min,temp
2002-01-01,29.8,23.2,26.5
2002-01-02,29.0,23.7,26.35
2002-01-03,27.7,23.6,25.65
2002-01-04,30.4,23.7,27.049999999999997
2002-01-05,31.6,24.1,27.85
2002-01-06,31.1,23.8,27.450000000000003
2002-01-07,28.9,24.6,26.75
2002-01-08,29.2,23.5,26.35
2002-01-09,29.5,23.9,26.7
2002-01-10,28.4,23.2,25.799999999999997
2002-01-11,27.4,23.2,25.299999999999997
2002-01-12,29.8,23.4,26.6
2002-01-13,30.8,23.5,27.15
2002-01-14,29.8,23.4,26.6
2002-01-15,31.9,23.1,27.5
2002-01-16,27.8,23.3,25.55
2002-01-17,29.5,22.3,25.9
2002-01-18,29.6,23.2,26.4
2002-01-19,28.9,22.7,25.799999999999997
2002-01-20,29.8,22.7,26.25
2002-01-21,29.7,23.2,26.45
2002-01-22,30.5,23.3,26.9
2002-01-23,33.0,23.1,28.05
2002-01-24,31.7,23.9,27.799999999999997
2002-01-25,32.2,23.0,27.6
2002-01-26,31.5,23.5,27.5
2002-01-27,31.1,24.0,27.55
2002-01-28,30.5,23.2,26.85
2002-01-29,30.5,23.4,26.95
2002-01-30,29.1,23.1,26.1
2002-01-31,30.7,22.8,26.75
2002-02-01,32.1,23.7,27.9
2002-02-02,32.0,23.6,27.8
2002-02-03,30.8,23.3,27.05
2002-02-04,29.0,24.0,26.5
2002-02-05,30.4,23.3,26.85
2002-02-06,30.7,23.7,27.2
2002-02-07,26.7,22.9,24.799999999999997
2002-02-08,27.4,23.4,25.4
2002-02-09,27.9,23.0,25.45
2002-02-10,26.7,23.2,24.95
2002-02-11,28.2,23.5,25.85
2002-02-12,30.7,23.4,27.049999999999997
2002-02-13,29.0,23.6,26.3
2002-02-14,27.7,22.8,25.25
2002-02-15,30.2,23.5,26.85
2002-02-16,30.1,23.2,26.65
2002-02-17,30.1,23.1,26.6
2002-02-18,28.9,23.2,26.049999999999997
2002-02-19,31.6,23.4,27.5
2002-02-20,30.1,23.6,26.85
2002-02-21,31.1,24.1,27.6
2002-02-22,29.0,23.5,26.25
2002-02-23,29.0,23.6,26.3
2002-02-24,31.5,23.6,27.55
2002-02-25,31.1,23.6,27.35
2002-02-26,30.1,24.3,27.200000000000003
2002-02-27,32.0,23.9,27.95
2002-02-28,31.2,24.0,27.6
2002-03-01,30.1,24.3,27.200000000000003
2002-03-02,27.3,23.5,25.4
2002-03-03,30.2,23.4,26.799999999999997
2002-03-04,30.7,23.2,26.95
2002-03-05,30.4,23.2,26.799999999999997
2002-03-06,30.0,22.7,26.35
2002-03-07,28.7,23.3,26.0
2002-03-08,29.5,22.1,25.8
2002-03-09,31.8,22.9,27.35
2002-03-10,29.1,23.8,26.450000000000003
2002-03-11,29.9,23.0,26.45
2002-03-12,29.3,23.0,26.15
2002-03-13,32.6,23.0,27.8
2002-03-14,29.0,23.4,26.2
2002-03-15,31.5,23.8,27.65
2002-03-16,31.7,23.7,27.7
2002-03-17,31.4,23.5,27.45
2002-03-18,29.2,24.0,26.6
2002-03-19,31.6,23.8,27.700000000000003
2002-03-20,31.5,24.1,27.8
2002-03-21,28.2,23.6,25.9
2002-03-22,28.6,23.6,26.1
2002-03-23,31.0,24.2,27.6
2002-03-24,30.4,23.6,27.0
2002-03-25,29.8,24.0,26.9
2002-03-26,28.2,23.7,25.95
2002-03-27,26.7,23.3,25.0
2002-03-28,29.4,23.2,26.299999999999997
2002-03-29,30.3,23.4,26.85
2002-03-30,29.1,22.9,26.0
2002-03-31,28.3,23.1,25.700000000000003
2002-04-01,29.4,23.5,26.45
2002-04-02,30.3,23.1,26.700000000000003
2002-04-03,29.5,23.6,26.55
2002-04-04,28.3,23.7,26.0
2002-04-05,29.2,23.7,26.45
2002-04-06,29.5,22.9,26.2
2002-04-07,31.0,23.5,27.25
2002-04-08,31.7,24.1,27.9
2002-04-09,27.9,23.5,25.7
2002-04-10,29.4,23.2,26.299999999999997
2002-04-11,30.7,23.6,27.15
2002-04-12,30.1,24.0,27.05
2002-04-13,29.4,23.6,26.5
2002-04-14,27.6,22.9,25.25
2002-04-15,30.0,23.1,26.55
