date,temp_max,temp_min,temp
2018-01-01,27.9,20.4,24.15
2018-01-02,27.7,20.1,23.9
2018-01-03,28.8,19.8,24.3
2018-01-04,29.7,19.4,24.549999999999997
2018-01-05,28.9,19.6,24.25
2018-01-06,28.3,19.9,24.1
2018-01-07,29.3,18.1,23.700000000000003
2018-01-08,28.3,18.8,23.55
2018-01-09,28.8,19.1,23.950000000000003
2018-01-10,28.8,19.5,24.15
2018-01-11,28.6,20.0,24.3
2018-01-12,28.6,19.8,24.200000000000003
2018-01-13,29.4,18.8,24.1
2018-01-14,29.0,20.2,24.6
2018-01-15,28.2,20.0,24.1
2018-01-16,26.2,20.7,23.45
2018-01-17,27.5,20.0,23.75
2018-01-18,26.5,19.2,22.85
2018-01-19,28.6,19.2,23.9
2018-01-20,28.0,19.6,23.8
2018-01-21,28.5,19.9,24.2
2018-01-22,29.3,19.4,24.35
2018-01-23,29.9,18.4,24.15
2018-01-24,29.0,20.3,24.65
2018-01-25,28.1,20.6,24.35
2018-01-26,26.9,20.2,23.549999999999997
2018-01-27,29.5,19.0,24.25
2018-01-28,28.8,19.9,24.35
2018-01-29,29.5,20.3,24.9
2018-01-30,28.9,19.9,24.4
2018-01-31,30.7,20.2,25.45
2018-02-01,30.2,20.9,25.549999999999997
2018-02-02,30.7,18.6,24.65
2018-02-03,30.4,19.5,24.95
2018-02-04,29.4,19.3,24.35
2018-02-05,29.7,19.5,24.6
2018-02-06,31.7,18.4,25.049999999999997
2018-02-07,29.5,20.1,24.8
2018-02-08,30.4,19.2,24.799999999999997
2018-02-09,30.8,18.9,24.85
2018-02-10,30.6,20.8,25.700000000000003
2018-02-11,30.3,21.1,25.700000000000003
2018-02-12,27.6,21.4,24.5
2018-02-13,28.3,21.1,24.700000000000003
2018-02-14,24.1,20.7,22.4
2018-02-15,24.7,20.1,22.4
2018-02-16,28.1,20.2,24.15
2018-02-17,27.3,20.0,23.65
2018-02-18,29.8,20.6,25.200000000000003
2018-02-19,30.1,19.0,24.55
2018-02-20,30.3,19.7,25.0
2018-02-21,30.1,19.4,24.75
2018-02-22,30.6,20.1,25.35
2018-02-23,30.7,20.0,25.35
2018-02-24,30.9,18.7,24.799999999999997
2018-02-25,29.4,19.9,24.65
2018-02-26,31.5,20.3,25.9
2018-02-27,30.8,18.6,24.700000000000003
2018-02-28,29.0,19.8,24.4
2018-03-01,29.7,20.1,24.9
2018-03-02,28.3,20.7,24.5
2018-03-03,28.2,19.4,23.799999999999997
2018-03-04,29.3,20.7,25.0
2018-03-05,28.7,20.4,24.549999999999997
2018-03-06,26.0,20.5,23.25
2018-03-07,29.0,20.8,24.9
2018-03-08,28.1,20.6,24.35
2018-03-09,29.6,20.3,24.950000000000003
2018-03-10,28.0,20.7,24.35
2018-03-11,29.3,19.4,24.35
2018-03-12,29.7,18.2,23.95
2018-03-13,31.2,20.2,25.7
2018-03-14,31.5,20.3,25.9
2018-03-15,32.1,19.5,25.8
2018-03-16,30.8,19.7,25.25
2018-03-17,31.8,21.0,26.4
2018-03-18,30.8,21.1,25.950000000000003
2018-03-19,31.3,20.1,25.700000000000003
2018-03-20,31.7,20.8,26.25
2018-03-21,30.9,22.2,26.549999999999997
2018-03-22,29.0,21.3,25.15
2018-03-23,30.5,21.4,25.95
2018-03-24,30.9,19.8,25.35
2018-03-25,30.2,21.7,25.95
2018-03-26,28.8,22.1,25.450000000000003
2018-03-27,29.8,21.0,25.4
2018-03-28,27.4,21.3,24.35
2018-03-29,29.4,20.0,24.7
2018-03-30,26.3,20.6,23.450000000000003
2018-03-31,30.3,19.8,25.05
2018-04-01,31.3,19.8,25.55
2018-04-02,30.4,20.8,25.6
2018-04-03,29.0,21.1,25.05
2018-04-04,29.9,21.1,25.5
2018-04-05,26.2,20.7,23.45
2018-04-06,28.9,18.9,23.9
2018-04-07,29.7,19.6,24.65
2018-04-08,28.9,20.4,24.65
2018-04-09,27.9,19.8,23.85
2018-04-10,24.5,20.0,22.25
2018-04-11,26.8,19.5,23.15
2018-04-12,29.6,18.6,24.1
2018-04-13,28.9,19.6,24.25
2018-04-14,28.6,20.8,24.700000000000003
2018-04-15,25.1,20.0,22.55
2018-04-16,27.3,20.1,23.700000000000003
2018-04-17,29.1,20.1,24.6
2018-04-18,27.4,20.7,24.049999999999997
2018-04-19,29.2,20.5,24.85
2018-04-20,27.8,20.1,23.950000000000003
2018-04-21,28.5,20.7,24.6
2018-04-22,26.0,21.1,23.55
2018-04-23,28.0,20.0,24.0
2018-04-24,29.0,20.2,24.6
2018-04-25,28.4,21.1,24.75
2018-04-26,24.0,20.6,22.3
2018-04-27,28.7,19.9,24.299999999999997
2018-04-28,28.9,20.6,24.75
2018-04-29,27.5,21.0,24.25
2018-04-30,28.9,20.4,24.65
2018-05-01,23.9,21.0,22.45
