lon,date,temp_max,temp_min,temp
-48.50444,2022-04-22,27.1,23.2,25.15
-48.50444,2022-04-23,26.2,23.1,24.65
-48.50444,2022-04-24,29.5,23.1,26.3
-48.50444,2022-04-25,31.0,23.1,27.05
-48.50444,2022-04-26,29.0,23.5,26.25
-48.50444,2022-04-27,29.4,23.6,26.5
-48.50444,2022-04-28,30.1,24.1,27.1
-48.50444,2022-04-29,29.2,23.7,26.45
-48.50444,2022-04-30,27.7,23.4,25.549999999999997
-48.50444,2022-05-01,28.6,23.2,25.9
-48.50444,2022-05-02,28.4,23.5,25.95
-48.50444,2022-05-03,29.1,23.2,26.15
-48.50444,2022-05-04,29.0,23.2,26.1
-48.50444,2022-05-05,30.5,23.8,27.15
-48.50444,2022-05-06,30.5,23.8,27.15
-48.50444,2022-05-07,28.9,24.1,26.5
-48.50444,2022-05-08,29.0,24.0,26.5
-48.50444,2022-05-09,29.0,23.8,26.4
-48.50444,2022-05-10,28.0,23.6,25.8
-48.50444,2022-05-11,30.3,23.5,26.9
-48.50444,2022-05-12,28.8,23.9,26.35
-48.50444,2022-05-13,29.9,23.5,26.7
-48.50444,2022-05-14,29.5,24.6,27.05
-48.50444,2022-05-15,29.7,24.5,27.1
-48.50444,2022-05-16,31.2,23.2,27.2
-48.50444,2022-05-17,31.8,23.7,27.75
-48.50444,2022-05-18,28.6,23.6,26.1
-48.50444,2022-05-19,27.4,23.5,25.45
-48.50444,2022-05-20,28.3,23.2,25.75
-48.50444,2022-05-21,27.7,23.2,25.45
-48.50444,2022-05-22,28.5,22.8,25.65
-48.50444,2022-05-23,28.2,22.5,25.35
-48.50444,2022-05-24,29.7,22.7,26.2
-48.50444,2022-05-25,30.3,23.5,26.9
-48.50444,2022-05-26,30.6,22.8,26.700000000000003
-48.50444,2022-05-27,29.0,23.5,26.25
-48.50444,2022-05-28,29.7,22.8,26.25
-48.50444,2022-05-29,29.6,22.9,26.25
-48.50444,2022-05-30,28.3,23.5,25.9
-48.50444,2022-05-31,29.5,22.9,26.2
-48.50444,2022-06-01,30.2,23.4,26.799999999999997
-48.50444,2022-06-02,29.4,22.6,26.0
-48.50444,2022-06-03,30.4,23.0,26.7
-48.50444,2022-06-04,30.1,23.7,26.9
-48.50444,2022-06-05,30.0,23.6,26.8
-48.50444,2022-06-06,29.6,22.9,26.25
-48.50444,2022-06-07,29.6,22.6,26.1
-48.50444,2022-06-08,30.0,22.9,26.45
-48.50444,2022-06-09,30.0,23.0,26.5
-48.50444,2022-06-10,29.6,23.4,26.5
-48.50444,2022-06-11,29.5,22.9,26.2
-48.50444,2022-06-12,30.0,23.2,26.6
-48.50444,2022-06-13,29.8,23.3,26.55
-48.50444,2022-06-14,29.7,23.3,26.5
-48.50444,2022-06-15,30.2,23.3,26.75
-48.50444,2022-06-16,30.2,22.4,26.299999999999997
-48.50444,2022-06-17,30.3,23.7,27.0
-48.50444,2022-06-18,30.6,23.6,27.1
-48.50444,2022-06-19,30.4,23.0,26.7
-48.50444,2022-06-20,30.7,23.4,27.049999999999997
-48.50444,2022-06-21,30.4,23.1,26.75
-48.50444,2022-06-22,29.8,23.6,26.700000000000003
-48.50444,2022-06-23,31.2,23.3,27.25
-48.50444,2022-06-24,31.2,23.4,27.299999999999997
-48.50444,2022-06-25,30.7,23.7,27.2
-48.50444,2022-06-26,30.1,23.9,27.0
-48.50444,2022-06-27,31.5,22.6,27.05
-48.50444,2022-06-28,31.4,24.3,27.85
-48.50444,2022-06-29,29.7,23.1,26.4
-48.50444,2022-06-30,28.6,23.2,25.9
-48.50444,2022-07-01,29.5,23.3,26.4
-48.50444,2022-07-02,30.8,23.5,27.15
-48.50444,2022-07-03,28.8,23.0,25.9
-48.50444,2022-07-04,28.9,23.6,26.25
-48.50444,2022-07-05,29.3,22.8,26.05
-48.50444,2022-07-06,30.6,23.0,26.8
-48.50444,2022-07-07,30.1,23.2,26.65
-48.50444,2022-07-08,29.1,23.5,26.3
-48.50444,2022-07-09,30.4,22.8,26.6
-48.50444,2022-07-10,30.5,23.8,27.15
-48.50444,2022-07-11,30.5,23.8,27.15
-48.50444,2022-07-12,29.8,23.0,26.4
-48.50444,2022-07-13,30.6,24.0,27.3
-48.50444,2022-07-14,30.6,24.3,27.450000000000003
-48.50444,2022-07-15,30.2,23.4,26.799999999999997
-48.50444,2022-07-16,31.0,23.2,27.1
-48.50444,2022-07-17,31.4,23.3,27.35
-48.50444,2022-07-18,30.3,23.4,26.85
-48.50444,2022-07-19,30.9,23.8,27.35
-48.50444,2022-07-20,31.6,23.3,27.450000000000003
-48.50444,2022-07-21,31.0,23.4,27.2
-48.50444,2022-07-22,31.9,23.2,27.549999999999997
-48.50444,2022-07-23,32.6,23.6,28.1
-48.50444,2022-07-24,32.4,22.5,27.45
-48.50444,2022-07-25,31.3,24.2,27.75
-48.50444,2022-07-26,30.4,23.5,26.95
-48.50444,2022-07-27,32.3,23.8,28.049999999999997
-48.50444,2022-07-28,31.6,23.8,27.700000000000003
-48.50444,2022-07-29,31.0,24.1,27.55
-48.50444,2022-07-30,30.0,24.6,27.3
-48.50444,2022-07-31,30.2,23.7,26.95
-48.50444,2022-08-01,30.0,23.3,26.65
-48.50444,2022-08-02,31.4,22.8,27.1
-48.50444,2022-08-03,31.6,23.7,27.65
-48.50444,2022-08-04,29.9,23.7,26.799999999999997
-48.50444,2022-08-05,31.2,23.5,27.35
-48.50444,2022-08-06,31.7,23.4,27.549999999999997
-48.50444,2022-08-07,31.4,23.6,27.5
-48.50444,2022-08-08,32.8,23.2,28.0
-48.50444,2022-08-09,32.5,23.8,28.15
-48.50444,2022-08-10,31.2,24.3,27.75
-48.50444,2022-08-11,31.7,23.6,27.65
-48.50444,2022-08-12,32.1,24.3,28.200000000000003
-48.50444,2022-08-13,31.9,23.5,27.7
-48.50444,2022-08-14,32.1,23.5,27.8
-48.50444,2022-08-15,32.2,22.8,27.5
-48.50444,2022-08-16,33.3,23.3,28.299999999999997
-48.50444,2022-08-17,33.7,23.2,28.450000000000003
-48.50444,2022-08-18,33.3,23.8,28.549999999999997
-48.50444,2022-08-19,32.9,24.5,28.7
-48.50444,2022-08-20,31.7,24.3,28.0
-48.50444,2022-08-21,31.7,23.7,27.7
-48.50444,2022-08-22,33.7,22.9,28.3
-48.50444,2022-08-23,32.9,23.0,27.95
-48.50444,2022-08-24,31.6,23.0,27.3
-48.50444,2022-08-25,30.7,24.2,27.45
-48.50444,2022-08-26,30.9,23.5,27.2
-48.50444,2022-08-27,32.0,23.3,27.65
-48.50444,2022-08-28,32.2,23.0,27.6
-48.50444,2022-08-29,32.5,24.1,28.3
-48.50444,2022-08-30,32.9,24.0,28.45
-48.50444,2022-08-31,33.2,24.3,28.75
-48.50444,2022-09-01,32.6,23.6,28.1
-48.50444,2022-09-02,32.8,24.0,28.4
-48.50444,2022-09-03,33.4,24.1,28.75
-48.50444,2022-09-04,33.3,23.9,28.599999999999998
-48.50444,2022-09-05,32.9,23.7,28.299999999999997
-48.50444,2022-09-06,32.0,24.3,28.15
-48.50444,2022-09-07,31.8,23.6,27.700000000000003
-48.50444,2022-09-08,31.4,23.8,27.6
-48.50444,2022-09-09,32.1,23.4,27.75
-48.50444,2022-09-10,32.7,23.6,28.150000000000002
-48.50444,2022-09-11,32.5,23.6,28.05
-48.50444,2022-09-12,31.8,24.3,28.05
-48.50444,2022-09-13,31.6,24.1,27.85
-48.50444,2022-09-14,32.5,23.7,28.1
-48.50444,2022-09-15,32.4,23.5,27.95
-48.50444,2022-09-16,32.7,23.9,28.3
-48.50444,2022-09-17,32.3,23.7,28.0
-48.50444,2022-09-18,31.5,23.9,27.7
-48.50444,2022-09-19,32.9,23.6,28.25
-48.50444,2022-09-20,32.1,23.8,27.950000000000003
-48.50444,2022-09-21,33.4,24.2,28.799999999999997
-48.50444,2022-09-22,32.5,23.2,27.85
-48.50444,2022-09-23,32.3,23.1,27.7
-48.50444,2022-09-24,31.8,23.8,27.8
-48.50444,2022-09-25,32.6,24.5,28.55
-48.50444,2022-09-26,32.5,23.5,28.0
-48.50444,2022-09-27,33.1,23.6,28.35
-48.50444,2022-09-28,33.6,24.2,28.9
-48.50444,2022-09-29,33.3,23.0,28.15
-48.50444,2022-09-30,32.5,24.5,28.5
-48.50444,2022-10-01,33.4,23.5,28.45
-48.50444,2022-10-02,33.0,23.3,28.15
-48.50444,2022-10-03,31.1,23.1,27.1
-48.50444,2022-10-04,31.1,23.7,27.4
-48.50444,2022-10-05,32.9,23.4,28.15
-48.50444,2022-10-06,33.2,23.6,28.400000000000002
-48.50444,2022-10-07,33.1,23.7,28.4
-48.50444,2022-10-08,33.5,23.1,28.3
-48.50444,2022-10-09,31.3,24.7,28.0
-48.50444,2022-10-10,33.0,24.3,28.65
-48.50444,2022-10-11,32.4,22.5,27.45
-48.50444,2022-10-12,32.5,23.8,28.15
-48.50444,2022-10-13,32.7,24.4,28.55
-48.50444,2022-10-14,33.3,24.8,29.049999999999997
-48.50444,2022-10-15,32.3,24.0,28.15
-48.50444,2022-10-16,31.7,23.7,27.7
-48.50444,2022-10-17,32.2,23.6,27.900000000000002
-48.50444,2022-10-18,32.8,25.2,29.0
-48.50444,2022-10-19,33.3,24.4,28.849999999999998
-48.50444,2022-10-20,32.6,24.5,28.55
-48.50444,2022-10-21,32.7,23.7,28.200000000000003
-48.50444,2022-10-22,32.4,24.2,28.299999999999997
-48.50444,2022-10-23,32.8,24.1,28.45
-48.50444,2022-10-24,32.1,23.5,27.8
-48.50444,2022-10-25,32.4,23.7,28.049999999999997
-48.50444,2022-10-26,31.6,23.8,27.700000000000003
-48.50444,2022-10-27,32.8,24.8,28.799999999999997
-48.50444,2022-10-28,33.9,23.2,28.549999999999997
-48.50444,2022-10-29,34.4,23.0,28.7
-48.50444,2022-10-30,33.7,24.0,28.85
-48.50444,2022-10-31,32.7,23.4,28.05
-48.50444,2022-11-01,31.9,24.4,28.15
-48.50444,2022-11-02,32.4,24.3,28.35
-48.50444,2022-11-03,30.0,24.5,27.25
-48.50444,2022-11-04,28.3,24.2,26.25
-48.50444,2022-11-05,30.6,23.0,26.8
-48.50444,2022-11-06,30.4,23.4,26.9
-48.50444,2022-11-07,28.1,23.5,25.8
-48.50444,2022-11-08,26.5,23.5,25.0
-48.50444,2022-11-09,31.5,23.6,27.55
-48.50444,2022-11-10,31.9,21.8,26.85
-48.50444,2022-11-11,31.6,23.6,27.6
-48.50444,2022-11-12,30.7,24.0,27.35
-48.50444,2022-11-13,31.0,24.2,27.6
-48.50444,2022-11-14,31.1,24.6,27.85
-48.50444,2022-11-15,32.3,24.4,28.349999999999998
-48.50444,2022-11-16,31.9,23.6,27.75
-48.50444,2022-11-17,30.6,24.0,27.3
-48.50444,2022-11-18,30.1,23.9,27.0
-48.50444,2022-11-19,31.5,23.9,27.7
-48.50444,2022-11-20,31.7,23.7,27.7
-48.50444,2022-11-21,31.9,23.5,27.7
-48.50444,2022-11-22,32.3,23.8,28.049999999999997
-48.50444,2022-11-23,31.2,24.5,27.85
-48.50444,2022-11-24,32.2,24.7,28.450000000000003
-48.50444,2022-11-25,31.7,24.3,28.0
-48.50444,2022-11-26,32.3,23.6,27.95
-48.50444,2022-11-27,32.7,24.0,28.35
-48.50444,2022-11-28,31.2,24.5,27.85
-48.50444,2022-11-29,29.8,24.3,27.05
-48.50444,2022-11-30,29.8,24.3,27.05
-48.50444,2022-12-01,30.1,24.0,27.05
-48.50444,2022-12-02,30.8,23.9,27.35
-48.50444,2022-12-03,31.2,23.6,27.4
-48.50444,2022-12-04,29.5,23.5,26.5
-48.50444,2022-12-05,29.5,24.1,26.8
-48.50444,2022-12-06,31.2,24.1,27.65
-48.50444,2022-12-07,31.8,23.8,27.8
-48.50444,2022-12-08,30.5,24.1,27.3
-48.50444,2022-12-09,31.7,24.3,28.0
-48.50444,2022-12-10,31.2,23.8,27.5
-48.50444,2022-12-11,29.5,23.2,26.35
-48.50444,2022-12-12,31.6,23.1,27.35
-48.50444,2022-12-13,32.1,22.8,27.450000000000003
-48.50444,2022-12-14,30.4,23.0,26.7
-48.50444,2022-12-15,30.7,23.2,26.95
-48.50444,2022-12-16,31.1,23.3,27.200000000000003
-48.50444,2022-12-17,31.2,23.9,27.549999999999997
-48.50444,2022-12-18,30.1,23.7,26.9
-48.50444,2022-12-19,31.1,23.8,27.450000000000003
-48.50444,2022-12-20,30.1,23.3,26.700000000000003
-48.50444,2022-12-21,29.6,23.5,26.55
-48.50444,2022-12-22,28.0,23.5,25.75
-48.50444,2022-12-23,25.4,23.4,24.4
-48.50444,2022-12-24,28.8,23.4,26.1
-48.50444,2022-12-25,31.9,22.9,27.4
-48.50444,2022-12-26,31.6,23.2,27.4
-48.50444,2022-12-27,30.1,24.1,27.1
-48.50444,2022-12-28,30.1,23.9,27.0
-48.50444,2022-12-29,27.9,23.9,25.9
-48.50444,2022-12-30,30.4,23.1,26.75
-48.50444,2022-12-31,30.5,23.5,27.0
