hora,velocidade,direcao,lat,lon,u,v
2012-01-01 00:00:00,17.7,57,-0.45582999999999996,-48.00444,-14.844469052634006,-9.640110919765979
2012-01-01 01:00:00,16.6,56,-0.45582999999999996,-48.00444,-13.762023704413695,-9.282602197614398
2012-01-01 02:00:00,15.5,54,-0.45582999999999996,-48.00444,-12.539763412811686,-9.110671410533334
2012-01-01 03:00:00,15.9,57,-0.45582999999999996,-48.00444,-13.334862030332243,-8.65976065673893
2012-01-01 04:00:00,17.4,56,-0.45582999999999996,-48.00444,-14.425253762457725,-9.729956520390994
2012-01-01 05:00:00,19.4,59,-0.45582999999999996,-48.00444,-16.62904563362098,-9.99173865325505
2012-01-01 06:00:00,18.9,59,-0.45582999999999996,-48.00444,-16.20046198326992,-9.734219615800022
2012-01-01 07:00:00,18.5,66,-0.45582999999999996,-48.00444,-16.900590966388116,-7.524627896902304
2012-01-01 08:00:00,17.7,70,-0.45582999999999996,-48.00444,-16.632559387910575,-6.053756536864338
2012-01-01 09:00:00,18.9,66,-0.45582999999999996,-48.00444,-17.266009149445154,-7.687322554132623
2012-01-01 10:00:00,20.5,59,-0.45582999999999996,-48.00444,-17.571929664393302,-10.55828053565611
2012-01-01 11:00:00,21.7,54,-0.45582999999999996,-48.00444,-17.555668777936358,-12.754939974746666
2012-01-01 12:00:00,22.0,50,-0.45582999999999996,-48.00444,-16.852977748617516,-14.141327413103866
2012-01-01 13:00:00,22.2,50,-0.45582999999999996,-48.00444,-17.00618663724131,-14.269884935041173
2012-01-01 14:00:00,22.2,48,-0.45582999999999996,-48.00444,-16.49781512559815,-14.854699461166652
2012-01-01 15:00:00,23.2,46,-0.45582999999999996,-48.00444,-16.688683367856704,-16.116074194648736
2012-01-01 16:00:00,23.7,44,-0.45582999999999996,-48.00444,-16.463403379878233,-17.048353268026034
2012-01-01 17:00:00,25.3,50,-0.45582999999999996,-48.00444,-19.380924410910144,-16.262526525069447
2012-01-01 18:00:00,23.6,56,-0.45582999999999996,-48.00444,-19.565286712298985,-13.196952521909624
2012-01-01 19:00:00,21.3,60,-0.45582999999999996,-48.00444,-18.446341100608542,-10.650000000000002
2012-01-01 20:00:00,21.3,64,-0.45582999999999996,-48.00444,-19.14431318617226,-9.337305426607351
2012-01-01 21:00:00,20.4,64,-0.45582999999999996,-48.00444,-18.335398544503008,-8.94277139449718
2012-01-01 22:00:00,20.0,62,-0.45582999999999996,-48.00444,-17.658951857178536,-9.389431255717817
2012-01-01 23:00:00,19.3,61,-0.45582999999999996,-48.00444,-16.880160347790337,-9.356825670754306
2012-01-02 00:00:00,20.3,60,-0.45582999999999996,-48.00444,-17.580315696824105,-10.150000000000002
2012-01-02 01:00:00,20.4,58,-0.45582999999999996,-48.00444,-17.300181161591087,-10.81035299035738
2012-01-02 02:00:00,21.4,57,-0.45582999999999996,-48.00444,-17.947550154032072,-11.65527534932158
2012-01-02 03:00:00,24.3,58,-0.45582999999999996,-48.00444,-20.607568736601152,-12.87703812086688
2012-01-02 04:00:00,25.5,59,-0.45582999999999996,-48.00444,-21.857766167903865,-13.13347091020638
2012-01-02 05:00:00,25.6,62,-0.45582999999999996,-48.00444,-22.60345837718853,-12.018472007318806
2012-01-02 06:00:00,23.4,65,-0.45582999999999996,-48.00444,-21.20760221665761,-9.889267324732366
2012-01-02 07:00:00,22.9,66,-0.45582999999999996,-48.00444,-20.92019098001556,-9.314269126435825
2012-01-02 08:00:00,24.0,64,-0.45582999999999996,-48.00444,-21.57105711118001,-10.52090752293786
2012-01-02 09:00:00,24.3,61,-0.45582999999999996,-48.00444,-21.253258883487316,-11.780873771985993
2012-01-02 10:00:00,24.6,55,-0.45582999999999996,-48.00444,-20.1511402895092,-14.109980334235736
2012-01-02 11:00:00,23.3,51,-0.45582999999999996,-48.00444,-18.10750090194742,-14.663165111461215
2012-01-02 12:00:00,24.0,47,-0.45582999999999996,-48.00444,-17.552488838860093,-16.367960641499963
2012-01-02 13:00:00,24.4,46,-0.45582999999999996,-48.00444,-17.551891128263087,-16.94966423919953
2012-01-02 14:00:00,24.7,46,-0.45582999999999996,-48.00444,-17.767693068364682,-17.158061750337232
2012-01-02 15:00:00,26.0,45,-0.45582999999999996,-48.00444,-18.384776310850235,-18.38477631085024
2012-01-02 16:00:00,26.7,47,-0.45582999999999996,-48.00444,-19.52714383323185,-18.20935621366871
2012-01-02 17:00:00,26.3,48,-0.45582999999999996,-48.00444,-19.54470891005547,-17.598134947237973
2012-01-02 18:00:00,25.8,50,-0.45582999999999996,-48.00444,-19.763946632469633,-16.583920329912715
2012-01-02 19:00:00,23.3,55,-0.45582999999999996,-48.00444,-19.08624263193351,-13.364330966979376
2012-01-02 20:00:00,22.5,58,-0.45582999999999996,-48.00444,-19.081082163519586,-11.92318344524711
2012-01-02 21:00:00,21.4,61,-0.45582999999999996,-48.00444,-18.716861732783066,-10.374925873271614
2012-01-02 22:00:00,20.8,62,-0.45582999999999996,-48.00444,-18.36530993146568,-9.76500850594653
2012-01-02 23:00:00,19.5,62,-0.45582999999999996,-48.00444,-17.217478060749073,-9.154695474324871
2012-01-03 00:00:00,19.9,58,-0.45582999999999996,-48.00444,-16.876157113512875,-10.545393358240776
2012-01-03 01:00:00,19.6,58,-0.45582999999999996,-48.00444,-16.62174268466595,-10.386417578970816
2012-01-03 02:00:00,19.1,58,-0.45582999999999996,-48.00444,-16.197718636587737,-10.121457946854214
2012-01-03 03:00:00,19.3,57,-0.45582999999999996,-48.00444,-16.186341961346685,-10.511533375790023
2012-01-03 04:00:00,19.6,58,-0.45582999999999996,-48.00444,-16.62174268466595,-10.386417578970816
2012-01-03 05:00:00,20.4,58,-0.45582999999999996,-48.00444,-17.300181161591087,-10.81035299035738
2012-01-03 06:00:00,21.0,59,-0.45582999999999996,-48.00444,-18.00051331474436,-10.815799573111137
2012-01-03 07:00:00,17.2,57,-0.45582999999999996,-48.00444,-14.425133768661293,-9.367791402258465
2012-01-03 08:00:00,18.7,62,-0.45582999999999996,-48.00444,-16.51111998646193,-8.779118224096159
2012-01-03 09:00:00,19.3,61,-0.45582999999999996,-48.00444,-16.880160347790337,-9.356825670754306
2012-01-03 10:00:00,20.1,57,-0.45582999999999996,-48.00444,-16.857278415703025,-10.947244603802044
2012-01-03 11:00:00,20.3,53,-0.45582999999999996,-48.00444,-16.212300853960045,-12.216844969986582
2012-01-03 12:00:00,20.4,49,-0.45582999999999996,-48.00444,-15.396075436544548,-13.383604191406347
2012-01-03 13:00:00,21.4,45,-0.45582999999999996,-48.00444,-15.132085117392114,-15.132085117392117
2012-01-03 14:00:00,22.0,40,-0.45582999999999996,-48.00444,-14.141327413103863,-16.852977748617516
2012-01-03 15:00:00,22.7,41,-0.45582999999999996,-48.00444,-14.892539958084514,-17.131907471056923
2012-01-03 16:00:00,23.7,46,-0.45582999999999996,-48.00444,-17.04835326802603,-16.463403379878233
2012-01-03 17:00:00,24.2,48,-0.45582999999999996,-48.00444,-17.98410477655294,-16.192960673884368
2012-01-03 18:00:00,23.5,50,-0.45582999999999996,-48.00444,-18.002044413295984,-15.105508827633676
2012-01-03 19:00:00,21.8,52,-0.45582999999999996,-48.00444,-17.17863442862654,-13.421420162099352
2012-01-03 20:00:00,20.2,55,-0.45582999999999996,-48.00444,-16.546871294637633,-11.586244014291132
2012-01-03 21:00:00,18.7,60,-0.45582999999999996,-48.00444,-16.194675050769,-9.350000000000001
2012-01-03 22:00:00,19.0,61,-0.45582999999999996,-48.00444,-16.61777443564852,-9.211382784680405
2012-01-03 23:00:00,17.8,58,-0.45582999999999996,-48.00444,-15.095256111584384,-9.432562903351048
2012-01-04 00:00:00,17.1,55,-0.45582999999999996,-48.00444,-14.00749995734176,-9.80815706160289
2012-01-04 01:00:00,16.9,56,-0.45582999999999996,-48.00444,-14.010734976180204,-9.45036006865562
2012-01-04 02:00:00,17.9,56,-0.45582999999999996,-48.00444,-14.839772548735246,-10.009552972126366
2012-01-04 03:00:00,17.6,59,-0.45582999999999996,-48.00444,-15.086144492357178,-9.064670118416954
2012-01-04 04:00:00,16.6,63,-0.45582999999999996,-48.00444,-14.790708301526907,-7.536242295676478
2012-01-04 05:00:00,15.9,65,-0.45582999999999996,-48.00444,-14.410293813882735,-6.719630361677122
2012-01-04 06:00:00,15.6,64,-0.45582999999999996,-48.00444,-14.021187122267005,-6.838589889909608
2012-01-04 07:00:00,14.5,67,-0.45582999999999996,-48.00444,-13.347320375060386,-5.665601363094469
2012-01-04 08:00:00,17.2,61,-0.45582999999999996,-48.00444,-15.043458962797606,-8.338725468236998
