hora,velocidade,direcao,lat,lon,u,v
2012-01-01 00:00:00,10.7,33,-2.4558299999999997,-49.50444,-5.82763767466079,-8.973775077016036
2012-01-01 01:00:00,10.6,35,-2.4558299999999997,-49.50444,-6.079910225321088,-8.683011669463312
2012-01-01 02:00:00,9.1,34,-2.4558299999999997,-49.50444,-5.0886554215837965,-7.544241910250879
2012-01-01 03:00:00,7.4,23,-2.4558299999999997,-49.50444,-2.891410350820626,-6.811735915548059
2012-01-01 04:00:00,6.6,22,-2.4558299999999997,-49.50444,-2.472403516545019,-6.1194134401407965
2012-01-01 05:00:00,6.8,32,-2.4558299999999997,-49.50444,-3.603450996785793,-5.766727053863696
2012-01-01 06:00:00,6.4,38,-2.4558299999999997,-49.50444,-3.9402334420842133,-5.043268823083021
2012-01-01 07:00:00,5.4,42,-2.4558299999999997,-49.50444,-3.6133052743378347,-4.012982057577929
2012-01-01 08:00:00,6.1,45,-2.4558299999999997,-49.50444,-4.313351365237939,-4.31335136523794
2012-01-01 09:00:00,8.5,54,-2.4558299999999997,-49.50444,-6.876644452187053,-4.996174644486022
2012-01-01 10:00:00,10.8,53,-2.4558299999999997,-49.50444,-8.625263508510763,-6.499602250042123
2012-01-01 11:00:00,9.7,51,-2.4558299999999997,-49.50444,-7.538315826132617,-6.104407793183423
2012-01-01 12:00:00,8.7,42,-2.4558299999999997,-49.50444,-5.821436275322066,-6.46535998165333
2012-01-01 13:00:00,6.8,32,-2.4558299999999997,-49.50444,-3.603450996785793,-5.766727053863696
2012-01-01 14:00:00,5.6,27,-2.4558299999999997,-49.50444,-2.5423467985414616,-4.98963653545486
2012-01-01 15:00:00,5.1,39,-2.4558299999999997,-49.50444,-3.2095339943541705,-3.963444403430551
2012-01-01 16:00:00,6.4,38,-2.4558299999999997,-49.50444,-3.9402334420842133,-5.043268823083021
2012-01-01 17:00:00,9.4,32,-2.4558299999999997,-49.50444,-4.981241083792126,-7.9716521038704045
2012-01-01 18:00:00,8.5,28,-2.4558299999999997,-49.50444,-3.990508283680072,-7.505054539300879
2012-01-01 19:00:00,9.4,32,-2.4558299999999997,-49.50444,-4.981241083792126,-7.9716521038704045
2012-01-01 20:00:00,8.6,33,-2.4558299999999997,-49.50444,-4.683895701129233,-7.212566884330647
2012-01-01 21:00:00,8.8,35,-2.4558299999999997,-49.50444,-5.047472639889206,-7.208537989743128
2012-01-01 22:00:00,10.1,35,-2.4558299999999997,-49.50444,-5.7931220071455645,-8.273435647318816
2012-01-01 23:00:00,11.0,32,-2.4558299999999997,-49.50444,-5.829111906565254,-9.328529057720685
2012-01-02 00:00:00,10.5,31,-2.4558299999999997,-49.50444,-5.407899786555569,-9.00025665737218
2012-01-02 01:00:00,10.0,30,-2.4558299999999997,-49.50444,-4.999999999999999,-8.660254037844387
2012-01-02 02:00:00,9.9,33,-2.4558299999999997,-49.50444,-5.391926446648768,-8.302838622659698
2012-01-02 03:00:00,9.7,42,-2.4558299999999997,-49.50444,-6.490566881680924,-7.208504807130724
2012-01-02 04:00:00,9.2,48,-2.4558299999999997,-49.50444,-6.836932394392027,-6.156001578501495
2012-01-02 05:00:00,8.4,50,-2.4558299999999997,-49.50444,-6.4347733221994154,-5.399415921366931
2012-01-02 06:00:00,8.5,54,-2.4558299999999997,-49.50444,-6.876644452187053,-4.996174644486022
2012-01-02 07:00:00,7.4,47,-2.4558299999999997,-49.50444,-5.412017391981862,-5.046787864462489
2012-01-02 08:00:00,12.3,50,-2.4558299999999997,-49.50444,-9.42234665036343,-7.906287599144434
2012-01-02 09:00:00,13.8,47,-2.4558299999999997,-49.50444,-10.092681082344553,-9.41157736886248
2012-01-02 10:00:00,13.5,46,-2.4558299999999997,-49.50444,-9.71108730457179,-9.377888001196464
2012-01-02 11:00:00,15.3,47,-2.4558299999999997,-49.50444,-11.189711634773309,-10.434574908956227
2012-01-02 12:00:00,14.3,45,-2.4558299999999997,-49.50444,-10.11162697096763,-10.111626970967631
2012-01-02 13:00:00,12.0,39,-2.4558299999999997,-49.50444,-7.551844692598049,-9.32575153748365
2012-01-02 14:00:00,15.0,35,-2.4558299999999997,-49.50444,-8.60364654526569,-12.287280664334878
2012-01-02 15:00:00,15.9,33,-2.4558299999999997,-49.50444,-8.65976065673893,-13.334862030332243
2012-01-02 16:00:00,11.6,30,-2.4558299999999997,-49.50444,-5.799999999999999,-10.045894683899489
2012-01-02 17:00:00,10.5,31,-2.4558299999999997,-49.50444,-5.407899786555569,-9.00025665737218
2012-01-02 18:00:00,10.3,36,-2.4558299999999997,-49.50444,-6.054188098612474,-8.332875042061959
2012-01-02 19:00:00,8.9,47,-2.4558299999999997,-49.50444,-6.509047944410617,-6.069785404556237
2012-01-02 20:00:00,9.2,42,-2.4558299999999997,-49.50444,-6.156001578501495,-6.836932394392027
2012-01-02 21:00:00,9.7,31,-2.4558299999999997,-49.50444,-4.995869326627525,-8.31452281681049
2012-01-02 22:00:00,10.2,23,-2.4558299999999997,-49.50444,-3.9854575105905923,-9.389149505214892
2012-01-02 23:00:00,10.4,20,-2.4558299999999997,-49.50444,-3.557009490586955,-9.772803256173448
2012-01-03 00:00:00,10.2,18,-2.4558299999999997,-49.50444,-3.1519733426244634,-9.700776466210565
2012-01-03 01:00:00,10.0,21,-2.4558299999999997,-49.50444,-3.5836794954530027,-9.335804264972017
2012-01-03 02:00:00,10.1,27,-2.4558299999999997,-49.50444,-4.585304047369422,-8.999165894302516
2012-01-03 03:00:00,9.2,39,-2.4558299999999997,-49.50444,-5.789747597658503,-7.149742845404131
2012-01-03 04:00:00,8.4,47,-2.4558299999999997,-49.50444,-6.143371093601032,-5.728786224524987
2012-01-03 05:00:00,7.5,55,-2.4558299999999997,-49.50444,-6.143640332167439,-4.301823272632846
2012-01-03 06:00:00,6.1,62,-2.4558299999999997,-49.50444,-5.385980316439453,-2.863776532993934
2012-01-03 07:00:00,4.6,51,-2.4558299999999997,-49.50444,-3.5748714227020657,-2.894873798829252
2012-01-03 08:00:00,6.2,54,-2.4558299999999997,-49.50444,-5.0159053651246746,-3.6442685642133337
2012-01-03 09:00:00,8.7,48,-2.4558299999999997,-49.50444,-6.46535998165333,-5.821436275322066
2012-01-03 10:00:00,9.2,42,-2.4558299999999997,-49.50444,-6.156001578501495,-6.836932394392027
2012-01-03 11:00:00,10.4,34,-2.4558299999999997,-49.50444,-5.815606196095768,-8.621990754572433
2012-01-03 12:00:00,10.0,30,-2.4558299999999997,-49.50444,-4.999999999999999,-8.660254037844387
2012-01-03 13:00:00,10.7,33,-2.4558299999999997,-49.50444,-5.82763767466079,-8.973775077016036
2012-01-03 14:00:00,10.8,37,-2.4558299999999997,-49.50444,-6.4996022500421216,-8.625263508510763
