date,temp_max,temp_min,temp
2012-01-01,27.1,22.9,25.0
2012-01-02,26.7,22.6,24.65
2012-01-03,28.1,22.5,25.3
2012-01-04,25.9,22.1,24.0
2012-01-05,28.0,21.4,24.7
2012-01-06,27.7,22.4,25.049999999999997
2012-01-07,27.4,21.7,24.549999999999997
2012-01-08,29.9,21.7,25.799999999999997
2012-01-09,27.5,21.9,24.7
2012-01-10,28.0,21.9,24.95
2012-01-11,27.1,21.3,24.200000000000003
2012-01-12,29.7,21.8,25.75
2012-01-13,28.9,22.1,25.5
2012-01-14,26.9,21.6,24.25
2012-01-15,27.5,21.8,24.65
2012-01-16,26.5,21.8,24.15
2012-01-17,28.3,21.9,25.1
2012-01-18,26.1,21.6,23.85
2012-01-19,26.0,21.3,23.65
2012-01-20,28.2,21.0,24.6
2012-01-21,27.4,21.3,24.35
2012-01-22,27.2,21.5,24.35
2012-01-23,27.3,21.2,24.25
2012-01-24,26.4,21.7,24.049999999999997
2012-01-25,28.4,21.0,24.7
2012-01-26,27.9,21.4,24.65
2012-01-27,28.3,21.5,24.9
2012-01-28,28.6,21.7,25.15
2012-01-29,27.9,21.6,24.75
2012-01-30,28.2,21.5,24.85
2012-01-31,28.3,20.9,24.6
2012-02-01,29.1,21.4,25.25
2012-02-02,28.5,21.3,24.9
2012-02-03,29.2,22.5,25.85
2012-02-04,29.9,22.2,26.049999999999997
2012-02-05,31.0,22.8,26.9
2012-02-06,31.8,21.4,26.6
2012-02-07,30.7,22.3,26.5
2012-02-08,29.9,22.7,26.299999999999997
2012-02-09,27.7,21.9,24.799999999999997
2012-02-10,27.5,21.3,24.4
2012-02-11,27.2,21.7,24.45
2012-02-12,27.6,22.0,24.8
2012-02-13,26.6,21.5,24.05
2012-02-14,25.4,21.3,23.35
2012-02-15,25.3,20.8,23.05
2012-02-16,28.2,20.6,24.4
2012-02-17,27.9,21.0,24.45
2012-02-18,26.0,21.5,23.75
2012-02-19,28.5,21.3,24.9
2012-02-20,28.4,20.8,24.6
2012-02-21,28.4,21.4,24.9
2012-02-22,28.3,21.2,24.75
2012-02-23,27.2,21.1,24.15
2012-02-24,28.2,21.6,24.9
2012-02-25,27.7,21.3,24.5
2012-02-26,27.2,21.4,24.299999999999997
2012-02-27,27.9,21.1,24.5
2012-02-28,26.8,21.4,24.1
2012-02-29,28.7,20.9,24.799999999999997
2012-03-01,29.2,22.2,25.7
2012-03-02,29.1,21.8,25.450000000000003
2012-03-03,29.1,21.7,25.4
2012-03-04,28.8,21.8,25.3
2012-03-05,27.1,21.4,24.25
2012-03-06,28.0,21.5,24.75
2012-03-07,25.5,21.3,23.4
2012-03-08,28.2,21.2,24.7
2012-03-09,28.0,21.2,24.6
2012-03-10,28.8,21.6,25.200000000000003
2012-03-11,29.7,21.1,25.4
2012-03-12,29.0,22.0,25.5
2012-03-13,29.9,22.3,26.1
2012-03-14,29.2,22.8,26.0
2012-03-15,29.3,22.4,25.85
2012-03-16,28.6,22.0,25.3
2012-03-17,28.8,21.6,25.200000000000003
2012-03-18,28.9,22.1,25.5
2012-03-19,27.4,21.6,24.5
2012-03-20,25.0,21.5,23.25
2012-03-21,28.3,21.3,24.8
2012-03-22,29.4,21.9,25.65
2012-03-23,29.0,22.0,25.5
2012-03-24,27.9,22.4,25.15
2012-03-25,29.3,22.0,25.65
2012-03-26,29.9,22.0,25.95
2012-03-27,28.1,22.2,25.15
2012-03-28,28.2,21.7,24.95
2012-03-29,28.8,21.9,25.35
2012-03-30,28.1,21.9,25.0
2012-03-31,29.4,22.2,25.799999999999997
2012-04-01,29.0,22.3,25.65
2012-04-02,29.9,22.8,26.35
2012-04-03,29.4,22.2,25.799999999999997
2012-04-04,30.0,23.1,26.55
2012-04-05,30.6,22.1,26.35
2012-04-06,30.1,23.1,26.6
2012-04-07,29.1,22.2,25.65
2012-04-08,29.0,22.0,25.5
2012-04-09,27.5,22.1,24.8
2012-04-10,29.7,21.2,25.45
2012-04-11,29.4,22.0,25.7
2012-04-12,29.6,22.0,25.8
2012-04-13,30.1,22.0,26.05
2012-04-14,30.2,22.4,26.299999999999997
2012-04-15,29.4,21.6,25.5
2012-04-16,28.5,21.1,24.8
2012-04-17,28.2,21.3,24.75
2012-04-18,28.9,22.0,25.45
2012-04-19,29.2,21.6,25.4
2012-04-20,28.7,21.9,25.299999999999997
2012-04-21,29.4,22.3,25.85
2012-04-22,29.2,22.2,25.7
2012-04-23,28.4,22.4,25.4
2012-04-24,28.3,22.0,25.15
2012-04-25,28.7,22.2,25.45
2012-04-26,29.2,22.0,25.6
2012-04-27,29.5,22.2,25.85
2012-04-28,30.4,21.7,26.049999999999997
2012-04-29,30.2,21.9,26.049999999999997
2012-04-30,30.2,21.9,26.049999999999997
2012-05-01,30.6,22.3,26.450000000000003
2012-05-02,29.3,22.4,25.85
2012-05-03,29.4,22.1,25.75
2012-05-04,29.1,22.5,25.8
2012-05-05,29.4,21.6,25.5
2012-05-06,30.7,21.6,26.15
2012-05-07,31.2,21.4,26.299999999999997
2012-05-08,30.6,21.6,26.1
2012-05-09,29.9,20.9,25.4
2012-05-10,30.1,20.9,25.5
2012-05-11,30.1,21.0,25.55
2012-05-12,29.5,21.9,25.7
2012-05-13,29.8,22.7,26.25
2012-05-14,29.8,22.6,26.200000000000003
2012-05-15,29.1,22.5,25.8
2012-05-16,27.8,22.2,25.0
2012-05-17,28.3,21.9,25.1
2012-05-18,28.2,21.6,24.9
2012-05-19,28.3,21.8,25.05
2012-05-20,27.4,21.2,24.299999999999997
2012-05-21,28.5,21.7,25.1
2012-05-22,29.2,20.9,25.049999999999997
2012-05-23,29.0,22.2,25.6
2012-05-24,29.2,22.1,25.65
2012-05-25,29.7,21.7,25.7
2012-05-26,29.6,21.6,25.6
2012-05-27,27.4,21.8,24.6
2012-05-28,29.1,21.1,25.1
2012-05-29,29.5,21.6,25.55
2012-05-30,30.2,21.3,25.75
2012-05-31,30.2,22.5,26.35
2012-06-01,29.9,21.4,25.65
2012-06-02,30.2,22.1,26.15
2012-06-03,28.4,21.7,25.049999999999997
2012-06-04,27.4,21.6,24.5
2012-06-05,29.2,21.7,25.45
2012-06-06,29.4,22.1,25.75
2012-06-07,30.5,21.0,25.75
2012-06-08,31.1,20.4,25.75
2012-06-09,30.6,21.3,25.950000000000003
2012-06-10,29.7,21.9,25.799999999999997
2012-06-11,30.4,20.6,25.5
2012-06-12,30.5,21.5,26.0
2012-06-13,29.8,21.5,25.65
2012-06-14,30.5,22.9,26.7
2012-06-15,30.7,22.2,26.45
2012-06-16,30.3,20.7,25.5
2012-06-17,30.3,21.0,25.65
2012-06-18,30.0,21.8,25.9
2012-06-19,29.4,21.8,25.6
2012-06-20,30.1,21.6,25.85
2012-06-21,30.3,22.0,26.15
2012-06-22,30.2,21.9,26.049999999999997
2012-06-23,28.5,22.0,25.25
2012-06-24,29.4,21.2,25.299999999999997
2012-06-25,28.5,21.0,24.75
2012-06-26,29.3,20.2,24.75
2012-06-27,29.5,20.7,25.1
2012-06-28,29.7,20.8,25.25
2012-06-29,30.3,20.2,25.25
2012-06-30,30.4,22.2,26.299999999999997
2012-07-01,30.5,21.4,25.95
2012-07-02,29.7,21.6,25.65
2012-07-03,30.7,21.9,26.299999999999997
2012-07-04,29.8,20.7,25.25
2012-07-05,30.9,20.8,25.85
2012-07-06,31.3,21.8,26.55
2012-07-07,31.5,21.0,26.25
2012-07-08,32.5,19.9,26.2
2012-07-09,32.6,20.3,26.450000000000003
2012-07-10,31.6,20.6,26.1
2012-07-11,30.2,22.2,26.2
2012-07-12,31.6,22.0,26.8
2012-07-13,32.9,21.6,27.25
2012-07-14,31.3,22.7,27.0
2012-07-15,31.7,22.8,27.25
2012-07-16,30.2,21.5,25.85
2012-07-17,32.2,21.2,26.700000000000003
2012-07-18,31.7,20.1,25.9
2012-07-19,32.3,21.8,27.049999999999997
2012-07-20,32.4,21.8,27.1
2012-07-21,30.7,21.7,26.2
2012-07-22,31.2,21.2,26.2
2012-07-23,32.9,21.1,27.0
2012-07-24,32.7,21.5,27.1
2012-07-25,32.6,21.0,26.8
2012-07-26,32.6,21.5,27.05
2012-07-27,32.9,21.1,27.0
2012-07-28,33.2,22.8,28.0
2012-07-29,33.0,23.1,28.05
2012-07-30,32.4,22.5,27.45
2012-07-31,31.6,20.0,25.8
2012-08-01,31.4,20.2,25.799999999999997
2012-08-02,31.6,20.2,25.9
2012-08-03,32.0,19.6,25.8
2012-08-04,32.5,19.5,26.0
