date,temp_max,temp_min,temp
2000-01-01,28.2,23.5,25.85
2000-01-02,29.8,23.4,26.6
2000-01-03,30.6,23.0,26.8
2000-01-04,30.9,23.1,27.0
2000-01-05,28.4,22.7,25.549999999999997
2000-01-06,30.2,23.0,26.6
2000-01-07,27.9,22.6,25.25
2000-01-08,27.8,23.3,25.55
2000-01-09,26.9,22.2,24.549999999999997
2000-01-10,27.1,22.0,24.55
2000-01-11,29.5,22.7,26.1
2000-01-12,30.3,22.8,26.55
2000-01-13,31.4,23.6,27.5
2000-01-14,30.4,23.5,26.95
2000-01-15,25.4,22.5,23.95
2000-01-16,26.1,22.0,24.05
2000-01-17,29.6,21.8,25.700000000000003
2000-01-18,27.8,22.8,25.3
2000-01-19,29.8,22.9,26.35
2000-01-20,30.7,22.7,26.7
2000-01-21,31.8,23.0,27.4
2000-01-22,31.6,23.9,27.75
2000-01-23,30.8,23.6,27.200000000000003
2000-01-24,28.1,22.7,25.4
2000-01-25,31.2,23.3,27.25
2000-01-26,29.0,23.7,26.35
2000-01-27,27.5,23.2,25.35
2000-01-28,33.3,23.1,28.2
2000-01-29,32.0,23.6,27.8
2000-01-30,28.6,23.1,25.85
2000-01-31,30.5,23.6,27.05
2000-02-01,31.0,22.8,26.9
2000-02-02,30.9,23.3,27.1
2000-02-03,31.9,23.4,27.65
2000-02-04,30.6,23.6,27.1
2000-02-05,30.0,23.0,26.5
2000-02-06,28.9,22.8,25.85
2000-02-07,29.4,23.5,26.45
2000-02-08,30.3,22.7,26.5
2000-02-09,28.8,23.0,25.9
2000-02-10,30.6,22.9,26.75
2000-02-11,30.2,23.6,26.9
2000-02-12,30.0,23.2,26.6
2000-02-13,30.1,22.7,26.4
2000-02-14,26.7,23.1,24.9
2000-02-15,24.7,22.5,23.6
2000-02-16,26.7,21.7,24.2
2000-02-17,26.8,22.1,24.450000000000003
2000-02-18,25.9,21.8,23.85
2000-02-19,27.5,22.6,25.05
2000-02-20,26.5,22.8,24.65
2000-02-21,29.2,22.1,25.65
2000-02-22,27.8,22.1,24.950000000000003
2000-02-23,29.6,22.3,25.950000000000003
2000-02-24,27.8,22.6,25.200000000000003
2000-02-25,30.5,22.8,26.65
2000-02-26,28.3,23.0,25.65
2000-02-27,29.7,22.6,26.15
2000-02-28,31.1,23.2,27.15
2000-02-29,31.8,23.5,27.65
2000-03-01,28.5,23.1,25.8
2000-03-02,29.5,23.2,26.35
2000-03-03,30.5,22.8,26.65
2000-03-04,28.6,22.8,25.700000000000003
2000-03-05,29.2,22.6,25.9
2000-03-06,28.9,23.2,26.049999999999997
2000-03-07,28.9,22.6,25.75
2000-03-08,28.8,21.6,25.200000000000003
2000-03-09,31.1,23.1,27.1
2000-03-10,27.4,22.9,25.15
2000-03-11,27.4,23.0,25.2
2000-03-12,30.0,22.9,26.45
2000-03-13,30.7,23.2,26.95
2000-03-14,29.3,23.5,26.4
2000-03-15,27.9,23.2,25.549999999999997
2000-03-16,30.3,22.5,26.4
2000-03-17,28.2,22.8,25.5
2000-03-18,28.2,22.4,25.299999999999997
2000-03-19,29.8,23.3,26.55
2000-03-20,30.0,23.1,26.55
2000-03-21,29.2,22.4,25.799999999999997
2000-03-22,30.3,23.0,26.65
2000-03-23,27.1,23.5,25.3
2000-03-24,30.2,23.3,26.75
2000-03-25,31.7,23.5,27.6
2000-03-26,27.6,24.0,25.8
2000-03-27,29.8,23.1,26.450000000000003
2000-03-28,30.3,23.1,26.700000000000003
2000-03-29,26.3,22.3,24.3
2000-03-30,28.8,22.7,25.75
2000-03-31,26.8,22.2,24.5
2000-04-01,27.4,22.5,24.95
2000-04-02,28.1,22.2,25.15
2000-04-03,28.5,21.8,25.15
2000-04-04,28.4,22.3,25.35
2000-04-05,29.8,23.2,26.5
2000-04-06,29.9,23.0,26.45
2000-04-07,28.2,23.5,25.85
2000-04-08,29.7,23.0,26.35
2000-04-09,28.5,22.6,25.55
2000-04-10,29.8,22.9,26.35
2000-04-11,29.2,23.1,26.15
2000-04-12,28.4,22.4,25.4
2000-04-13,28.4,22.5,25.45
2000-04-14,29.2,22.9,26.049999999999997
2000-04-15,27.8,23.0,25.4
2000-04-16,27.7,22.5,25.1
2000-04-17,29.9,23.1,26.5
2000-04-18,28.8,23.2,26.0
2000-04-19,28.7,22.4,25.549999999999997
2000-04-20,26.3,23.0,24.65
2000-04-21,27.5,22.0,24.75
2000-04-22,26.9,22.4,24.65
2000-04-23,27.5,22.9,25.2
2000-04-24,27.6,22.2,24.9
2000-04-25,30.1,22.6,26.35
2000-04-26,27.6,23.2,25.4
2000-04-27,27.8,22.8,25.3
2000-04-28,29.1,23.0,26.05
2000-04-29,28.0,23.0,25.5
2000-04-30,29.6,22.8,26.200000000000003
2000-05-01,28.9,23.0,25.95
2000-05-02,28.6,23.1,25.85
2000-05-03,29.4,23.5,26.45
2000-05-04,29.0,23.6,26.3
2000-05-05,29.5,23.4,26.45
2000-05-06,28.4,23.6,26.0
2000-05-07,28.4,22.2,25.299999999999997
2000-05-08,28.3,22.7,25.5
2000-05-09,29.8,22.0,25.9
2000-05-10,28.7,22.9,25.799999999999997
2000-05-11,29.6,23.1,26.35
2000-05-12,27.7,23.2,25.45
2000-05-13,28.9,23.0,25.95
2000-05-14,28.5,23.5,26.0
2000-05-15,29.4,23.5,26.45
2000-05-16,29.2,23.2,26.2
2000-05-17,29.3,23.4,26.35
2000-05-18,27.1,22.8,24.950000000000003
2000-05-19,28.3,20.5,24.4
2000-05-20,28.8,21.1,24.950000000000003
2000-05-21,29.3,21.8,25.55
2000-05-22,30.0,21.8,25.9
2000-05-23,30.1,22.8,26.450000000000003
2000-05-24,30.8,21.9,26.35
2000-05-25,28.9,23.5,26.2
2000-05-26,29.6,23.1,26.35
2000-05-27,30.8,23.5,27.15
2000-05-28,30.1,22.6,26.35
2000-05-29,30.6,21.5,26.05
2000-05-30,30.8,22.1,26.450000000000003
2000-05-31,31.6,20.9,26.25
2000-06-01,31.4,21.7,26.549999999999997
2000-06-02,31.1,21.3,26.200000000000003
2000-06-03,29.7,23.5,26.6
2000-06-04,31.2,23.6,27.4
2000-06-05,28.5,23.3,25.9
2000-06-06,29.6,22.3,25.950000000000003
2000-06-07,30.7,21.7,26.2
2000-06-08,30.8,21.5,26.15
2000-06-09,31.1,22.2,26.65
2000-06-10,31.5,21.8,26.65
