date,temp_max,temp_min,temp
2018-01-01,26.0,20.2,23.1
2018-01-02,25.4,20.3,22.85
2018-01-03,24.0,19.5,21.75
2018-01-04,26.6,16.8,21.700000000000003
2018-01-05,26.2,15.7,20.95
2018-01-06,24.8,18.9,21.85
2018-01-07,20.0,16.6,18.3
2018-01-08,21.1,17.8,19.450000000000003
2018-01-09,23.8,16.9,20.35
2018-01-10,27.8,17.2,22.5
2018-01-11,27.5,18.9,23.2
2018-01-12,24.9,18.9,21.9
2018-01-13,24.6,18.3,21.450000000000003
2018-01-14,27.9,20.0,23.95
2018-01-15,26.9,19.8,23.35
2018-01-16,26.5,19.7,23.1
2018-01-17,28.9,19.3,24.1
2018-01-18,28.9,20.2,24.549999999999997
2018-01-19,29.1,19.8,24.450000000000003
2018-01-20,27.9,19.2,23.549999999999997
2018-01-21,28.8,18.1,23.450000000000003
2018-01-22,29.9,19.4,24.65
2018-01-23,31.2,20.1,25.65
2018-01-24,29.2,19.6,24.4
2018-01-25,27.5,19.4,23.45
2018-01-26,22.8,19.5,21.15
2018-01-27,23.3,18.0,20.65
2018-01-28,28.3,17.9,23.1
2018-01-29,26.2,19.9,23.049999999999997
2018-01-30,21.3,17.8,19.55
2018-01-31,23.3,16.8,20.05
2018-02-01,24.8,16.3,20.55
2018-02-02,26.4,17.9,22.15
2018-02-03,23.6,16.4,20.0
2018-02-04,24.3,14.8,19.55
2018-02-05,23.9,16.5,20.2
2018-02-06,23.0,17.6,20.3
2018-02-07,26.6,17.1,21.85
2018-02-08,27.9,16.6,22.25
2018-02-09,30.0,16.8,23.4
2018-02-10,28.3,19.8,24.05
2018-02-11,29.2,19.4,24.299999999999997
2018-02-12,28.9,20.6,24.75
2018-02-13,20.5,18.0,19.25
2018-02-14,21.3,17.4,19.35
2018-02-15,24.0,17.9,20.95
2018-02-16,23.0,17.4,20.2
2018-02-17,24.3,17.1,20.700000000000003
2018-02-18,23.2,18.9,21.049999999999997
2018-02-19,26.0,18.1,22.05
2018-02-20,26.2,20.0,23.1
2018-02-21,27.2,20.2,23.7
2018-02-22,27.4,17.7,22.549999999999997
2018-02-23,24.3,18.4,21.35
2018-02-24,25.6,16.8,21.200000000000003
2018-02-25,24.6,16.3,20.450000000000003
2018-02-26,24.5,16.8,20.65
2018-02-27,25.3,18.2,21.75
2018-02-28,28.6,17.9,23.25
2018-03-01,28.2,18.6,23.4
2018-03-02,29.4,19.9,24.65
2018-03-03,26.7,18.9,22.799999999999997
2018-03-04,27.5,19.5,23.5
2018-03-05,28.1,19.8,23.950000000000003
2018-03-06,28.6,18.8,23.700000000000003
2018-03-07,26.9,20.2,23.549999999999997
2018-03-08,23.7,19.1,21.4
2018-03-09,24.8,18.6,21.700000000000003
2018-03-10,25.9,17.9,21.9
2018-03-11,27.3,18.8,23.05
2018-03-12,29.0,17.3,23.15
2018-03-13,26.7,21.1,23.9
2018-03-14,30.2,19.5,24.85
2018-03-15,29.3,19.0,24.15
2018-03-16,28.5,21.7,25.1
2018-03-17,26.5,19.0,22.75
2018-03-18,28.5,16.9,22.7
2018-03-19,29.7,19.4,24.549999999999997
2018-03-20,29.2,20.7,24.95
2018-03-21,26.7,20.1,23.4
2018-03-22,24.5,18.9,21.7
2018-03-23,28.1,19.0,23.55
2018-03-24,28.5,18.7,23.6
2018-03-25,27.9,20.1,24.0
2018-03-26,27.6,19.2,23.4
2018-03-27,26.1,19.1,22.6
2018-03-28,27.0,18.7,22.85
2018-03-29,26.1,19.3,22.700000000000003
2018-03-30,26.8,18.3,22.55
2018-03-31,26.7,18.6,22.65
2018-04-01,25.7,19.8,22.75
2018-04-02,24.7,19.8,22.25
2018-04-03,25.4,18.7,22.049999999999997
2018-04-04,24.8,17.3,21.05
2018-04-05,26.1,17.3,21.700000000000003
2018-04-06,24.2,18.0,21.1
2018-04-07,25.2,17.5,21.35
2018-04-08,25.0,17.5,21.25
2018-04-09,24.9,16.8,20.85
2018-04-10,25.5,16.6,21.05
2018-04-11,25.5,16.6,21.05
2018-04-12,26.3,16.0,21.15
2018-04-13,27.3,16.4,21.85
2018-04-14,24.4,19.1,21.75
2018-04-15,19.9,17.5,18.7
2018-04-16,20.0,16.0,18.0
2018-04-17,21.3,14.8,18.05
2018-04-18,23.4,12.8,18.1
2018-04-19,24.7,11.9,18.3
2018-04-20,24.0,12.7,18.35
2018-04-21,24.0,11.9,17.95
2018-04-22,23.9,15.2,19.549999999999997
2018-04-23,24.9,16.0,20.45
2018-04-24,24.6,16.2,20.4
2018-04-25,26.0,16.7,21.35
2018-04-26,26.4,18.0,22.2
2018-04-27,26.2,18.4,22.299999999999997
2018-04-28,26.5,18.0,22.25
2018-04-29,26.5,17.0,21.75
2018-04-30,28.1,16.1,22.1
2018-05-01,25.6,15.6,20.6
2018-05-02,24.8,17.6,21.200000000000003
2018-05-03,27.4,17.2,22.299999999999997
2018-05-04,28.3,16.3,22.3
2018-05-05,27.1,16.5,21.8
2018-05-06,25.3,16.9,21.1
2018-05-07,23.4,17.2,20.299999999999997
2018-05-08,21.7,16.4,19.049999999999997
2018-05-09,23.8,15.3,19.55
2018-05-10,25.1,14.8,19.950000000000003
2018-05-11,26.6,12.9,19.75
2018-05-12,25.6,17.5,21.55
2018-05-13,21.5,16.6,19.05
2018-05-14,23.6,15.4,19.5
2018-05-15,23.2,15.0,19.1
2018-05-16,25.3,16.7,21.0
2018-05-17,22.8,16.5,19.65
2018-05-18,25.6,16.1,20.85
2018-05-19,22.0,15.1,18.55
2018-05-20,16.7,9.3,13.0
2018-05-21,19.3,7.3,13.3
2018-05-22,22.7,7.6,15.149999999999999
2018-05-23,20.9,11.0,15.95
2018-05-24,21.7,11.8,16.75
2018-05-25,21.1,13.5,17.3
2018-05-26,21.3,14.5,17.9
2018-05-27,22.0,13.9,17.95
2018-05-28,22.2,12.2,17.2
2018-05-29,22.3,11.8,17.05
2018-05-30,22.2,12.1,17.15
2018-05-31,23.5,11.6,17.55
2018-06-01,24.2,12.5,18.35
2018-06-02,25.7,15.2,20.45
2018-06-03,17.2,13.5,15.35
2018-06-04,17.9,13.0,15.45
2018-06-05,19.4,13.4,16.4
2018-06-06,22.6,14.2,18.4
2018-06-07,22.6,14.3,18.450000000000003
2018-06-08,19.6,13.0,16.3
2018-06-09,23.0,12.7,17.85
2018-06-10,26.2,14.1,20.15
2018-06-11,26.7,15.5,21.1
2018-06-12,26.9,18.1,22.5
2018-06-13,24.8,17.6,21.200000000000003
2018-06-14,17.7,12.9,15.3
2018-06-15,16.9,12.9,14.899999999999999
2018-06-16,15.4,13.0,14.2
2018-06-17,18.9,13.2,16.049999999999997
2018-06-18,20.5,13.4,16.95
2018-06-19,22.1,13.9,18.0
2018-06-20,23.6,12.8,18.200000000000003
2018-06-21,24.3,12.4,18.35
2018-06-22,23.6,12.1,17.85
2018-06-23,25.4,13.5,19.45
2018-06-24,26.4,15.5,20.95
2018-06-25,26.2,13.3,19.75
2018-06-26,26.1,15.0,20.55
2018-06-27,22.4,13.4,17.9
2018-06-28,25.1,14.1,19.6
2018-06-29,24.7,12.7,18.7
2018-06-30,25.0,12.8,18.9
2018-07-01,24.3,12.6,18.45
2018-07-02,26.3,11.5,18.9
2018-07-03,23.3,12.9,18.1
2018-07-04,24.8,14.7,19.75
2018-07-05,26.0,14.9,20.45
2018-07-06,25.4,13.8,19.6
2018-07-07,25.2,13.2,19.2
2018-07-08,25.7,13.8,19.75
2018-07-09,23.3,13.1,18.2
2018-07-10,13.6,8.3,10.95
2018-07-11,14.9,7.9,11.4
2018-07-12,17.2,7.8,12.5
2018-07-13,20.1,8.5,14.3
2018-07-14,23.9,11.2,17.549999999999997
2018-07-15,26.3,10.0,18.15
2018-07-16,26.7,11.2,18.95
2018-07-17,25.6,10.8,18.200000000000003
2018-07-18,26.7,11.7,19.2
2018-07-19,26.5,13.6,20.05
2018-07-20,27.9,12.9,20.4
2018-07-21,26.6,14.9,20.75
2018-07-22,23.4,14.3,18.85
2018-07-23,23.7,14.5,19.1
2018-07-24,21.4,12.1,16.75
2018-07-25,22.8,14.5,18.65
2018-07-26,24.3,14.2,19.25
2018-07-27,25.8,12.2,19.0
2018-07-28,26.7,13.0,19.85
2018-07-29,28.0,14.5,21.25
2018-07-30,24.4,14.8,19.6
2018-07-31,18.5,12.8,15.65
2018-08-01,14.8,11.7,13.25
2018-08-02,18.3,12.0,15.15
2018-08-03,16.0,13.3,14.65
2018-08-04,21.0,10.7,15.85
2018-08-05,21.1,13.4,17.25
2018-08-06,14.8,11.9,13.350000000000001
2018-08-07,19.0,10.3,14.65
2018-08-08,23.3,13.1,18.2
2018-08-09,23.0,15.3,19.15
2018-08-10,18.5,9.1,13.8
2018-08-11,19.7,8.2,13.95
2018-08-12,16.7,8.0,12.35
2018-08-13,18.1,9.3,13.700000000000001
2018-08-14,22.8,10.7,16.75
2018-08-15,17.0,11.0,14.0
2018-08-16,18.5,12.8,15.65
2018-08-17,17.3,13.2,15.25
2018-08-18,21.0,13.0,17.0
2018-08-19,24.1,12.5,18.3
2018-08-20,25.7,12.5,19.1
2018-08-21,25.8,13.4,19.6
2018-08-22,24.8,12.8,18.8
2018-08-23,26.5,13.6,20.05
2018-08-24,29.1,15.7,22.4
2018-08-25,23.0,14.0,18.5
2018-08-26,14.3,11.0,12.65
2018-08-27,16.7,10.7,13.7
2018-08-28,22.7,12.8,17.75
2018-08-29,23.4,13.2,18.299999999999997
2018-08-30,26.7,13.4,20.05
2018-08-31,27.9,12.9,20.4
2018-09-01,29.7,13.3,21.5
2018-09-02,30.1,14.6,22.35
2018-09-03,25.0,12.5,18.75
2018-09-04,17.2,10.8,14.0
2018-09-05,16.4,9.8,13.1
2018-09-06,20.7,8.2,14.45
2018-09-07,24.3,11.6,17.95
2018-09-08,23.6,11.0,17.3
2018-09-09,22.0,12.0,17.0
2018-09-10,22.8,11.9,17.35
2018-09-11,21.6,12.2,16.9
2018-09-12,23.0,12.8,17.9
2018-09-13,25.2,13.5,19.35
2018-09-14,22.8,15.2,19.0
2018-09-15,21.3,14.9,18.1
2018-09-16,21.7,13.5,17.6
2018-09-17,19.9,14.2,17.049999999999997
2018-09-18,23.5,17.5,20.5
2018-09-19,26.9,17.8,22.35
2018-09-20,21.7,17.8,19.75
2018-09-21,25.2,16.2,20.7
2018-09-22,25.6,14.8,20.200000000000003
2018-09-23,29.6,15.5,22.55
2018-09-24,29.7,14.1,21.9
2018-09-25,24.9,16.5,20.7
2018-09-26,30.7,18.3,24.5
2018-09-27,28.2,17.7,22.95
2018-09-28,20.9,17.2,19.049999999999997
2018-09-29,25.2,18.0,21.6
2018-09-30,26.8,18.2,22.5
2018-10-01,24.3,18.1,21.200000000000003
2018-10-02,28.7,16.1,22.4
2018-10-03,30.6,17.6,24.1
2018-10-04,21.6,16.9,19.25
2018-10-05,17.5,13.9,15.7
2018-10-06,18.5,13.6,16.05
2018-10-07,21.3,14.1,17.7
2018-10-08,22.3,15.5,18.9
2018-10-09,25.0,18.4,21.7
2018-10-10,25.5,18.6,22.05
2018-10-11,19.7,17.4,18.549999999999997
2018-10-12,27.3,17.1,22.200000000000003
2018-10-13,29.8,18.8,24.3
2018-10-14,20.3,16.7,18.5
2018-10-15,24.7,16.4,20.549999999999997
2018-10-16,26.8,16.1,21.450000000000003
2018-10-17,26.3,18.2,22.25
2018-10-18,29.3,19.7,24.5
2018-10-19,21.9,15.7,18.799999999999997
2018-10-20,19.3,13.0,16.15
2018-10-21,20.5,11.0,15.75
2018-10-22,26.5,12.7,19.6
2018-10-23,27.7,15.6,21.65
2018-10-24,18.8,16.8,17.8
2018-10-25,21.2,16.4,18.799999999999997
2018-10-26,23.9,17.9,20.9
2018-10-27,25.6,17.4,21.5
2018-10-28,19.0,13.8,16.4
2018-10-29,19.4,13.7,16.549999999999997
2018-10-30,25.2,13.1,19.15
2018-10-31,30.0,16.0,23.0
2018-11-01,27.2,15.0,21.1
