date,temp_max,temp_min,temp
2024-01-01,21.5,15.5,18.5
2024-01-02,21.0,16.9,18.95
2024-01-03,19.2,14.9,17.05
2024-01-04,21.9,15.2,18.549999999999997
2024-01-05,20.6,16.0,18.3
2024-01-06,21.9,16.7,19.299999999999997
2024-01-07,26.5,17.7,22.1
2024-01-08,30.2,19.1,24.65
2024-01-09,30.1,19.3,24.700000000000003
2024-01-10,29.7,18.6,24.15
2024-01-11,29.9,18.2,24.049999999999997
2024-01-12,20.1,16.8,18.450000000000003
2024-01-13,19.5,16.0,17.75
2024-01-14,29.5,15.2,22.35
2024-01-15,28.4,19.4,23.9
2024-01-16,29.5,19.2,24.35
2024-01-17,25.4,19.8,22.6
2024-01-18,20.4,18.8,19.6
2024-01-19,28.0,19.5,23.75
2024-01-20,26.6,18.5,22.55
2024-01-21,20.3,16.4,18.35
2024-01-22,18.1,15.4,16.75
2024-01-23,18.3,14.5,16.4
2024-01-24,18.7,14.0,16.35
2024-01-25,18.3,13.6,15.95
2024-01-26,19.2,13.9,16.55
2024-01-27,19.9,14.4,17.15
2024-01-28,22.5,15.0,18.75
2024-01-29,24.4,14.7,19.549999999999997
2024-01-30,25.3,15.0,20.15
2024-01-31,26.7,16.7,21.7
2024-02-01,24.5,13.9,19.2
2024-02-02,24.2,15.7,19.95
2024-02-03,25.7,13.9,19.8
2024-02-04,28.6,17.6,23.1
2024-02-05,27.1,19.7,23.4
2024-02-06,26.6,18.1,22.35
2024-02-07,27.0,17.1,22.05
2024-02-08,28.1,18.6,23.35
2024-02-09,27.0,19.4,23.2
2024-02-10,25.2,19.7,22.45
2024-02-11,27.4,19.1,23.25
2024-02-12,30.4,18.3,24.35
2024-02-13,28.1,20.1,24.1
2024-02-14,19.7,15.7,17.7
2024-02-15,20.0,14.2,17.1
2024-02-16,20.3,16.1,18.200000000000003
2024-02-17,23.5,16.9,20.2
2024-02-18,23.7,17.9,20.799999999999997
2024-02-19,25.3,17.2,21.25
2024-02-20,24.8,15.6,20.2
2024-02-21,24.7,16.9,20.799999999999997
2024-02-22,25.0,16.5,20.75
2024-02-23,28.0,18.4,23.2
2024-02-24,27.5,19.3,23.4
2024-02-25,23.3,19.4,21.35
2024-02-26,21.7,19.2,20.45
2024-02-27,24.5,19.3,21.9
2024-02-28,26.6,19.0,22.8
2024-02-29,25.2,19.3,22.25
2024-03-01,24.7,18.9,21.799999999999997
2024-03-02,24.5,16.9,20.7
2024-03-03,28.1,18.0,23.05
2024-03-04,23.7,16.9,20.299999999999997
2024-03-05,18.3,15.0,16.65
2024-03-06,19.6,13.0,16.3
2024-03-07,23.2,16.1,19.65
2024-03-08,19.6,18.3,18.950000000000003
2024-03-09,23.9,17.3,20.6
2024-03-10,26.1,18.6,22.35
2024-03-11,25.6,15.2,20.4
