lon,date,temp_max,temp_min,precipitacao,temp
-48.50444,2019-01-01,29.4,23.9,5.7,26.65
-48.50444,2019-01-02,30.1,23.9,7.0,27.0
-48.50444,2019-01-03,30.0,24.1,4.7,27.05
-48.50444,2019-01-04,30.2,24.3,4.7,27.25
-48.50444,2019-01-05,29.7,24.4,5.1,27.049999999999997
-48.50444,2019-01-06,29.2,24.1,9.8,26.65
-48.50444,2019-01-07,28.9,24.2,9.6,26.549999999999997
-48.50444,2019-01-08,28.3,23.7,12.4,26.0
-48.50444,2019-01-09,29.0,23.3,22.5,26.15
-48.50444,2019-01-10,26.6,23.1,13.2,24.85
-48.50444,2019-01-11,27.3,23.3,12.4,25.3
-48.50444,2019-01-12,30.3,23.4,6.3,26.85
-48.50444,2019-01-13,28.2,23.5,7.1,25.85
-48.50444,2019-01-14,27.5,23.4,16.8,25.45
-48.50444,2019-01-15,27.9,23.2,13.3,25.549999999999997
-48.50444,2019-01-16,30.2,23.8,4.3,27.0
-48.50444,2019-01-17,30.0,24.2,9.1,27.1
-48.50444,2019-01-18,29.0,24.4,13.4,26.7
-48.50444,2019-01-19,27.7,24.3,11.0,26.0
-48.50444,2019-01-20,29.1,23.7,7.0,26.4
-48.50444,2019-01-21,29.2,24.0,14.9,26.6
-48.50444,2019-01-22,28.4,23.7,7.7,26.049999999999997
-48.50444,2019-01-23,28.8,24.2,4.0,26.5
-48.50444,2019-01-24,28.8,24.4,7.2,26.6
-48.50444,2019-01-25,28.3,24.3,8.2,26.3
-48.50444,2019-01-26,29.1,23.5,9.4,26.3
-48.50444,2019-01-27,27.8,23.9,8.1,25.85
-48.50444,2019-01-28,28.0,24.4,4.6,26.2
-48.50444,2019-01-29,31.3,24.8,6.6,28.05
-48.50444,2019-01-30,31.5,24.3,3.7,27.9
-48.50444,2019-01-31,30.0,24.7,2.5,27.35
-48.50444,2019-02-01,28.4,24.5,5.0,26.45
-48.50444,2019-02-02,29.6,24.3,1.8,26.950000000000003
-48.50444,2019-02-03,28.3,23.5,11.2,25.9
-48.50444,2019-02-04,29.5,23.6,6.5,26.55
-48.50444,2019-02-05,27.7,23.9,18.2,25.799999999999997
-48.50444,2019-02-06,28.1,23.7,16.1,25.9
-48.50444,2019-02-07,28.8,24.0,29.5,26.4
-48.50444,2019-02-08,28.6,24.0,26.1,26.3
-48.50444,2019-02-09,29.2,23.9,23.8,26.549999999999997
-48.50444,2019-02-10,29.4,23.7,7.4,26.549999999999997
-48.50444,2019-02-11,30.2,24.1,3.7,27.15
-48.50444,2019-02-12,29.5,24.4,7.4,26.95
-48.50444,2019-02-13,28.3,24.5,10.2,26.4
-48.50444,2019-02-14,29.1,23.9,28.1,26.5
-48.50444,2019-02-15,28.1,24.3,0.7,26.200000000000003
-48.50444,2019-02-16,29.1,24.8,1.9,26.950000000000003
-48.50444,2019-02-17,28.4,24.0,9.5,26.2
-48.50444,2019-02-18,25.9,23.6,54.0,24.75
-48.50444,2019-02-19,29.9,23.2,12.7,26.549999999999997
-48.50444,2019-02-20,27.9,23.6,5.4,25.75
-48.50444,2019-02-21,27.9,24.1,8.3,26.0
-48.50444,2019-02-22,27.3,23.8,7.2,25.55
-48.50444,2019-02-23,29.2,23.1,14.0,26.15
-48.50444,2019-02-24,27.9,23.8,12.1,25.85
-48.50444,2019-02-25,26.4,23.9,9.1,25.15
-48.50444,2019-02-26,25.6,23.4,25.3,24.5
-48.50444,2019-02-27,26.7,23.1,17.4,24.9
-48.50444,2019-02-28,27.0,23.6,3.0,25.3
-48.50444,2019-03-01,27.3,22.7,13.6,25.0
-48.50444,2019-03-02,28.2,22.6,6.7,25.4
-48.50444,2019-03-03,28.5,23.4,18.3,25.95
-48.50444,2019-03-04,28.0,24.1,3.0,26.05
-48.50444,2019-03-05,27.6,23.4,15.3,25.5
-48.50444,2019-03-06,27.9,23.1,13.6,25.5
-48.50444,2019-03-07,26.1,22.8,20.0,24.450000000000003
-48.50444,2019-03-08,29.7,23.2,6.2,26.45
-48.50444,2019-03-09,28.9,23.8,16.5,26.35
-48.50444,2019-03-10,29.1,23.5,10.0,26.3
-48.50444,2019-03-11,28.9,24.0,4.9,26.45
-48.50444,2019-03-12,28.5,24.0,20.1,26.25
-48.50444,2019-03-13,30.1,23.2,14.9,26.65
-48.50444,2019-03-14,29.0,23.8,4.4,26.4
-48.50444,2019-03-15,30.5,24.2,3.7,27.35
-48.50444,2019-03-16,29.4,23.7,7.6,26.549999999999997
-48.50444,2019-03-17,28.7,24.4,3.3,26.549999999999997
-48.50444,2019-03-18,28.2,24.0,6.2,26.1
-48.50444,2019-03-19,29.3,23.8,15.8,26.55
-48.50444,2019-03-20,27.9,24.1,13.2,26.0
-48.50444,2019-03-21,28.0,23.9,8.0,25.95
-48.50444,2019-03-22,26.3,24.3,22.9,25.3
-48.50444,2019-03-23,28.6,23.6,4.9,26.1
-48.50444,2019-03-24,28.7,24.4,7.4,26.549999999999997
-48.50444,2019-03-25,27.2,23.8,9.7,25.5
-48.50444,2019-03-26,28.2,23.8,25.2,26.0
-48.50444,2019-03-27,29.5,23.4,13.9,26.45
-48.50444,2019-03-28,29.4,23.4,9.3,26.4
-48.50444,2019-03-29,30.7,24.0,14.9,27.35
-48.50444,2019-03-30,27.6,23.8,15.5,25.700000000000003
-48.50444,2019-03-31,27.2,23.8,56.2,25.5
-48.50444,2019-04-01,26.8,23.4,86.9,25.1
-48.50444,2019-04-02,29.3,23.8,7.4,26.55
-48.50444,2019-04-03,29.2,24.7,8.3,26.95
-48.50444,2019-04-04,26.6,24.0,56.2,25.3
-48.50444,2019-04-05,26.6,23.7,13.7,25.15
-48.50444,2019-04-06,28.4,23.9,10.4,26.15
-48.50444,2019-04-07,28.1,23.7,14.7,25.9
-48.50444,2019-04-08,29.9,24.4,7.0,27.15
-48.50444,2019-04-09,28.0,24.1,24.8,26.05
-48.50444,2019-04-10,27.7,23.5,13.9,25.6
-48.50444,2019-04-11,28.7,23.9,36.6,26.299999999999997
-48.50444,2019-04-12,29.8,24.1,10.0,26.950000000000003
-48.50444,2019-04-13,29.6,23.8,24.3,26.700000000000003
-48.50444,2019-04-14,27.2,23.9,110.0,25.549999999999997
-48.50444,2019-04-15,29.5,23.9,8.8,26.7
-48.50444,2019-04-16,29.6,23.7,13.9,26.65
-48.50444,2019-04-17,27.7,23.9,10.7,25.799999999999997
-48.50444,2019-04-18,30.9,23.6,11.4,27.25
-48.50444,2019-04-19,28.6,24.2,15.5,26.4
-48.50444,2019-04-20,28.4,24.4,4.5,26.4
-48.50444,2019-04-21,28.7,24.0,14.7,26.35
-48.50444,2019-04-22,28.9,24.0,15.2,26.45
-48.50444,2019-04-23,29.0,24.3,23.4,26.65
-48.50444,2019-04-24,30.0,24.3,39.2,27.15
-48.50444,2019-04-25,29.7,24.0,4.4,26.85
-48.50444,2019-04-26,29.9,24.5,14.8,27.2
-48.50444,2019-04-27,29.6,23.9,20.3,26.75
-48.50444,2019-04-28,27.8,24.0,20.5,25.9
-48.50444,2019-04-29,28.3,24.1,9.7,26.200000000000003
-48.50444,2019-04-30,28.5,23.8,15.0,26.15
-48.50444,2019-05-01,29.7,24.4,13.8,27.049999999999997
-48.50444,2019-05-02,28.9,24.1,35.5,26.5
-48.50444,2019-05-03,31.3,24.6,5.4,27.950000000000003
-48.50444,2019-05-04,31.0,24.4,3.7,27.7
-48.50444,2019-05-05,30.0,24.8,1.8,27.4
-48.50444,2019-05-06,31.1,24.4,4.8,27.75
-48.50444,2019-05-07,29.1,24.6,20.5,26.85
-48.50444,2019-05-08,30.9,24.2,4.8,27.549999999999997
-48.50444,2019-05-09,30.1,24.6,7.2,27.35
-48.50444,2019-05-10,29.6,24.9,9.9,27.25
-48.50444,2019-05-11,30.0,24.9,8.9,27.45
-48.50444,2019-05-12,27.8,24.8,19.3,26.3
-48.50444,2019-05-13,30.0,24.0,5.4,27.0
-48.50444,2019-05-14,30.3,24.4,9.9,27.35
-48.50444,2019-05-15,29.4,24.3,11.4,26.85
-48.50444,2019-05-16,28.7,24.3,9.5,26.5
-48.50444,2019-05-17,28.2,24.3,13.3,26.25
-48.50444,2019-05-18,29.5,23.9,5.1,26.7
-48.50444,2019-05-19,29.9,24.8,15.3,27.35
-48.50444,2019-05-20,30.5,24.8,4.6,27.65
-48.50444,2019-05-21,30.0,24.5,5.2,27.25
-48.50444,2019-05-22,29.9,24.0,16.4,26.95
-48.50444,2019-05-23,30.0,24.6,6.1,27.3
-48.50444,2019-05-24,30.9,24.0,0.2,27.45
-48.50444,2019-05-25,31.1,24.1,1.2,27.6
-48.50444,2019-05-26,30.7,24.5,4.9,27.6
-48.50444,2019-05-27,29.9,24.6,21.1,27.25
-48.50444,2019-05-28,30.3,24.4,5.0,27.35
-48.50444,2019-05-29,30.4,24.2,10.7,27.299999999999997
-48.50444,2019-05-30,30.3,24.3,9.7,27.3
-48.50444,2019-05-31,29.6,24.2,5.7,26.9
-48.50444,2019-06-01,30.1,24.2,8.9,27.15
-48.50444,2019-06-02,30.5,24.2,4.9,27.35
-48.50444,2019-06-03,30.5,24.3,2.0,27.4
-48.50444,2019-06-04,29.9,24.2,5.0,27.049999999999997
-48.50444,2019-06-05,29.9,24.3,8.7,27.1
-48.50444,2019-06-06,30.7,24.3,3.9,27.5
-48.50444,2019-06-07,30.1,24.0,10.3,27.05
-48.50444,2019-06-08,30.0,23.9,3.0,26.95
-48.50444,2019-06-09,30.8,24.1,2.3,27.450000000000003
-48.50444,2019-06-10,30.5,24.3,8.3,27.4
-48.50444,2019-06-11,30.5,24.0,32.2,27.25
-48.50444,2019-06-12,29.9,24.0,10.0,26.95
-48.50444,2019-06-13,30.4,24.3,4.7,27.35
-48.50444,2019-06-14,29.9,23.9,5.2,26.9
-48.50444,2019-06-15,30.2,24.2,9.7,27.2
-48.50444,2019-06-16,30.1,23.7,0.5,26.9
-48.50444,2019-06-17,30.6,24.3,0.7,27.450000000000003
-48.50444,2019-06-18,29.8,24.1,1.7,26.950000000000003
-48.50444,2019-06-19,30.1,24.3,2.2,27.200000000000003
-48.50444,2019-06-20,31.0,24.0,0.5,27.5
-48.50444,2019-06-21,30.9,24.4,0.4,27.65
-48.50444,2019-06-22,30.4,23.7,33.5,27.049999999999997
-48.50444,2019-06-23,29.1,23.5,3.8,26.3
-48.50444,2019-06-24,30.4,23.7,2.7,27.049999999999997
-48.50444,2019-06-25,30.2,24.1,1.9,27.15
-48.50444,2019-06-26,31.0,23.8,1.1,27.4
-48.50444,2019-06-27,31.0,24.1,0.0,27.55
-48.50444,2019-06-28,30.9,24.4,0.2,27.65
-48.50444,2019-06-29,30.7,24.5,1.4,27.6
-48.50444,2019-06-30,30.2,24.1,1.8,27.15
-48.50444,2019-07-01,30.7,24.1,0.5,27.4
-48.50444,2019-07-02,30.8,24.5,3.9,27.65
-48.50444,2019-07-03,30.7,23.6,0.1,27.15
-48.50444,2019-07-04,30.0,24.0,1.4,27.0
-48.50444,2019-07-05,30.9,23.9,0.0,27.4
-48.50444,2019-07-06,31.0,24.3,0.1,27.65
-48.50444,2019-07-07,30.0,24.2,1.9,27.1
-48.50444,2019-07-08,30.5,23.7,0.8,27.1
-48.50444,2019-07-09,29.7,24.0,5.2,26.85
-48.50444,2019-07-10,29.9,23.2,1.5,26.549999999999997
-48.50444,2019-07-11,30.0,24.0,3.8,27.0
-48.50444,2019-07-12,30.2,23.6,2.1,26.9
-48.50444,2019-07-13,29.8,24.0,14.8,26.9
-48.50444,2019-07-14,30.1,23.6,0.3,26.85
-48.50444,2019-07-15,30.6,23.4,0.4,27.0
-48.50444,2019-07-16,30.6,23.8,2.8,27.200000000000003
-48.50444,2019-07-17,29.9,23.8,11.4,26.85
-48.50444,2019-07-18,29.3,23.1,16.2,26.200000000000003
-48.50444,2019-07-19,29.3,23.5,0.5,26.4
-48.50444,2019-07-20,30.6,23.3,2.3,26.950000000000003
-48.50444,2019-07-21,29.6,23.5,2.5,26.55
-48.50444,2019-07-22,30.4,22.5,0.0,26.45
-48.50444,2019-07-23,31.0,22.9,0.1,26.95
-48.50444,2019-07-24,30.4,23.7,0.5,27.049999999999997
-48.50444,2019-07-25,31.2,23.5,7.8,27.35
-48.50444,2019-07-26,31.1,23.9,0.6,27.5
-48.50444,2019-07-27,31.2,23.5,1.3,27.35
-48.50444,2019-07-28,30.6,23.8,0.2,27.200000000000003
-48.50444,2019-07-29,30.5,23.6,5.5,27.05
-48.50444,2019-07-30,31.5,24.2,3.6,27.85
-48.50444,2019-07-31,31.5,24.2,0.5,27.85
-48.50444,2019-08-01,31.1,24.0,0.7,27.55
-48.50444,2019-08-02,31.3,24.3,1.9,27.8
-48.50444,2019-08-03,31.3,23.9,0.5,27.6
-48.50444,2019-08-04,31.9,25.0,5.4,28.45
-48.50444,2019-08-05,30.8,23.4,6.7,27.1
-48.50444,2019-08-06,30.7,24.1,6.0,27.4
-48.50444,2019-08-07,30.1,23.5,0.7,26.8
-48.50444,2019-08-08,30.3,23.0,0.4,26.65
-48.50444,2019-08-09,31.2,24.4,0.2,27.799999999999997
-48.50444,2019-08-10,31.8,23.4,0.2,27.6
-48.50444,2019-08-11,31.7,23.7,0.2,27.7
-48.50444,2019-08-12,31.7,24.0,0.3,27.85
-48.50444,2019-08-13,31.9,23.8,0.2,27.85
-48.50444,2019-08-14,31.4,25.0,3.0,28.2
-48.50444,2019-08-15,30.9,23.9,1.1,27.4
-48.50444,2019-08-16,31.2,24.1,0.3,27.65
-48.50444,2019-08-17,32.5,23.6,0.0,28.05
-48.50444,2019-08-18,31.1,23.0,0.1,27.05
-48.50444,2019-08-19,31.5,23.4,0.7,27.45
-48.50444,2019-08-20,31.2,23.9,3.5,27.549999999999997
-48.50444,2019-08-21,31.0,23.8,3.2,27.4
-48.50444,2019-08-22,31.0,23.3,1.0,27.15
-48.50444,2019-08-23,30.5,23.3,4.1,26.9
-48.50444,2019-08-24,31.6,23.4,0.0,27.5
-48.50444,2019-08-25,30.9,24.0,0.3,27.45
-48.50444,2019-08-26,31.3,23.4,1.6,27.35
-48.50444,2019-08-27,30.7,23.3,2.4,27.0
-48.50444,2019-08-28,31.0,23.3,0.3,27.15
-48.50444,2019-08-29,31.1,24.2,4.5,27.65
-48.50444,2019-08-30,31.8,24.0,2.3,27.9
-48.50444,2019-08-31,32.1,23.6,2.1,27.85
-48.50444,2019-09-01,31.5,23.8,0.6,27.65
-48.50444,2019-09-02,32.0,24.0,0.1,28.0
-48.50444,2019-09-03,32.4,24.0,3.5,28.2
-48.50444,2019-09-04,31.2,24.1,1.3,27.65
-48.50444,2019-09-05,32.2,23.9,0.1,28.05
-48.50444,2019-09-06,32.0,23.4,1.1,27.7
-48.50444,2019-09-07,30.8,23.6,8.0,27.200000000000003
-48.50444,2019-09-08,31.3,24.1,6.7,27.700000000000003
-48.50444,2019-09-09,31.4,24.0,1.8,27.7
-48.50444,2019-09-10,32.5,24.1,0.1,28.3
-48.50444,2019-09-11,32.6,23.7,0.0,28.15
-48.50444,2019-09-12,32.4,23.6,0.2,28.0
-48.50444,2019-09-13,31.7,24.7,1.9,28.2
-48.50444,2019-09-14,31.3,24.3,0.7,27.8
