date,temp_max,temp_min,temp
2018-01-01,27.9,20.3,24.1
2018-01-02,26.0,20.2,23.1
2018-01-03,26.9,20.4,23.65
2018-01-04,27.7,19.9,23.799999999999997
2018-01-05,27.4,19.8,23.6
2018-01-06,27.8,19.9,23.85
2018-01-07,27.5,18.2,22.85
2018-01-08,28.6,20.0,24.3
2018-01-09,25.8,20.2,23.0
2018-01-10,25.8,20.5,23.15
2018-01-11,26.9,20.1,23.5
2018-01-12,27.1,19.8,23.450000000000003
2018-01-13,27.2,19.7,23.45
2018-01-14,28.4,18.9,23.65
2018-01-15,26.7,19.2,22.95
2018-01-16,26.2,19.6,22.9
2018-01-17,23.3,20.1,21.700000000000003
2018-01-18,25.9,18.7,22.299999999999997
2018-01-19,25.5,19.5,22.5
2018-01-20,26.6,19.6,23.1
2018-01-21,27.4,20.5,23.95
2018-01-22,25.6,19.8,22.700000000000003
2018-01-23,26.4,19.1,22.75
2018-01-24,27.3,19.6,23.450000000000003
2018-01-25,26.1,20.0,23.05
2018-01-26,25.5,20.3,22.9
2018-01-27,27.8,20.1,23.950000000000003
2018-01-28,27.9,20.0,23.95
2018-01-29,28.0,20.9,24.45
2018-01-30,29.2,20.8,25.0
2018-01-31,29.2,19.2,24.2
2018-02-01,28.0,20.6,24.3
2018-02-02,28.3,20.4,24.35
2018-02-03,26.1,20.6,23.35
2018-02-04,28.3,20.6,24.450000000000003
2018-02-05,27.7,20.7,24.2
2018-02-06,29.2,21.5,25.35
2018-02-07,27.6,21.0,24.3
2018-02-08,28.4,21.7,25.049999999999997
2018-02-09,28.9,20.1,24.5
2018-02-10,28.3,21.1,24.700000000000003
2018-02-11,26.7,20.6,23.65
2018-02-12,24.7,20.3,22.5
2018-02-13,26.4,20.8,23.6
2018-02-14,22.5,20.3,21.4
2018-02-15,22.7,19.8,21.25
2018-02-16,25.9,19.5,22.7
2018-02-17,25.6,20.4,23.0
2018-02-18,24.6,20.3,22.450000000000003
2018-02-19,27.3,20.5,23.9
2018-02-20,27.8,20.7,24.25
2018-02-21,27.3,20.4,23.85
2018-02-22,26.0,20.0,23.0
2018-02-23,25.4,19.5,22.45
2018-02-24,26.7,18.8,22.75
2018-02-25,28.5,19.7,24.1
2018-02-26,26.9,19.5,23.2
2018-02-27,25.7,20.3,23.0
2018-02-28,26.5,18.5,22.5
2018-03-01,27.0,19.8,23.4
2018-03-02,28.2,19.7,23.95
2018-03-03,24.7,20.0,22.35
2018-03-04,28.6,19.5,24.05
2018-03-05,27.8,20.5,24.15
2018-03-06,25.5,19.5,22.5
2018-03-07,25.6,20.9,23.25
2018-03-08,26.1,20.1,23.1
2018-03-09,26.2,20.4,23.299999999999997
2018-03-10,28.0,20.0,24.0
2018-03-11,29.9,19.7,24.799999999999997
2018-03-12,29.2,19.2,24.2
2018-03-13,27.7,21.1,24.4
2018-03-14,29.7,20.1,24.9
2018-03-15,30.2,21.3,25.75
2018-03-16,29.4,20.0,24.7
2018-03-17,27.1,19.8,23.450000000000003
2018-03-18,28.2,20.3,24.25
2018-03-19,29.0,18.5,23.75
2018-03-20,29.8,20.2,25.0
2018-03-21,26.2,20.5,23.35
2018-03-22,26.9,20.2,23.549999999999997
2018-03-23,26.9,19.4,23.15
2018-03-24,29.7,20.5,25.1
2018-03-25,29.2,19.9,24.549999999999997
2018-03-26,27.3,20.8,24.05
2018-03-27,28.8,19.9,24.35
2018-03-28,23.3,20.3,21.8
2018-03-29,25.2,19.8,22.5
2018-03-30,24.0,20.2,22.1
2018-03-31,26.7,19.9,23.299999999999997
2018-04-01,26.9,19.6,23.25
2018-04-02,28.0,19.5,23.75
2018-04-03,27.2,19.7,23.45
2018-04-04,26.2,20.3,23.25
2018-04-05,24.1,20.0,22.05
2018-04-06,27.5,19.1,23.3
2018-04-07,27.2,19.4,23.299999999999997
2018-04-08,24.2,20.4,22.299999999999997
2018-04-09,26.6,19.7,23.15
2018-04-10,26.5,19.7,23.1
2018-04-11,25.9,20.4,23.15
2018-04-12,26.2,19.9,23.049999999999997
2018-04-13,26.1,20.9,23.5
2018-04-14,26.0,19.6,22.8
2018-04-15,23.5,20.2,21.85
2018-04-16,25.2,19.0,22.1
2018-04-17,27.2,17.8,22.5
2018-04-18,24.0,20.4,22.2
2018-04-19,25.8,19.9,22.85
2018-04-20,26.3,19.6,22.950000000000003
2018-04-21,26.3,20.2,23.25
2018-04-22,25.9,19.6,22.75
2018-04-23,26.1,19.3,22.700000000000003
2018-04-24,25.5,19.9,22.7
2018-04-25,24.5,20.1,22.3
2018-04-26,25.9,19.3,22.6
2018-04-27,28.0,19.1,23.55
2018-04-28,25.0,20.7,22.85
2018-04-29,25.9,20.0,22.95
2018-04-30,25.3,19.7,22.5
2018-05-01,23.1,19.8,21.450000000000003
2018-05-02,26.0,19.3,22.65
2018-05-03,25.9,19.7,22.799999999999997
2018-05-04,27.7,20.7,24.2
2018-05-05,25.3,20.6,22.950000000000003
2018-05-06,26.1,20.4,23.25
2018-05-07,23.5,19.0,21.25
2018-05-08,25.0,19.3,22.15
2018-05-09,24.7,18.9,21.799999999999997
2018-05-10,26.3,19.8,23.05
2018-05-11,27.1,19.6,23.35
2018-05-12,26.8,19.4,23.1
2018-05-13,24.6,19.6,22.1
2018-05-14,24.5,20.2,22.35
2018-05-15,24.4,19.7,22.049999999999997
2018-05-16,27.4,18.9,23.15
2018-05-17,25.2,19.4,22.299999999999997
2018-05-18,24.9,20.1,22.5
2018-05-19,27.1,19.5,23.3
2018-05-20,24.1,19.2,21.65
2018-05-21,25.1,18.4,21.75
2018-05-22,24.6,19.4,22.0
2018-05-23,24.7,20.2,22.45
2018-05-24,25.4,19.4,22.4
2018-05-25,23.6,19.9,21.75
2018-05-26,24.6,18.3,21.450000000000003
2018-05-27,25.5,19.8,22.65
2018-05-28,25.9,20.3,23.1
2018-05-29,26.3,20.5,23.4
2018-05-30,26.0,20.6,23.3
2018-05-31,27.1,20.6,23.85
2018-06-01,27.1,20.1,23.6
2018-06-02,25.7,20.0,22.85
2018-06-03,27.7,20.5,24.1
2018-06-04,24.9,20.5,22.7
2018-06-05,24.2,20.1,22.15
2018-06-06,24.5,19.2,21.85
2018-06-07,25.0,18.8,21.9
2018-06-08,24.6,20.0,22.3
2018-06-09,26.7,19.8,23.25
2018-06-10,25.7,19.4,22.549999999999997
2018-06-11,27.0,18.4,22.7
2018-06-12,25.2,18.8,22.0
2018-06-13,24.2,19.3,21.75
2018-06-14,25.3,19.7,22.5
2018-06-15,25.0,19.8,22.4
2018-06-16,24.3,18.9,21.6
2018-06-17,23.7,18.7,21.2
2018-06-18,23.1,18.2,20.65
2018-06-19,22.1,19.0,20.55
2018-06-20,24.2,18.0,21.1
2018-06-21,24.6,18.2,21.4
2018-06-22,25.2,18.2,21.7
2018-06-23,25.0,18.1,21.55
2018-06-24,25.3,18.4,21.85
2018-06-25,24.1,18.4,21.25
2018-06-26,25.4,19.2,22.299999999999997
2018-06-27,26.2,19.4,22.799999999999997
2018-06-28,24.6,19.2,21.9
2018-06-29,25.1,18.2,21.65
2018-06-30,24.9,19.1,22.0
2018-07-01,25.1,17.5,21.3
2018-07-02,27.3,18.7,23.0
2018-07-03,25.6,19.5,22.55
2018-07-04,24.9,17.8,21.35
2018-07-05,26.5,19.1,22.8
2018-07-06,25.2,18.9,22.049999999999997
2018-07-07,26.8,20.0,23.4
2018-07-08,26.0,18.8,22.4
2018-07-09,25.9,18.2,22.049999999999997
2018-07-10,25.2,19.2,22.2
2018-07-11,24.3,18.6,21.450000000000003
2018-07-12,24.3,18.8,21.55
2018-07-13,25.2,18.2,21.7
2018-07-14,27.9,16.5,22.2
2018-07-15,26.4,17.7,22.049999999999997
2018-07-16,26.8,19.2,23.0
2018-07-17,27.3,19.8,23.55
2018-07-18,27.0,18.7,22.85
2018-07-19,27.2,19.7,23.45
2018-07-20,25.5,19.7,22.6
2018-07-21,25.1,19.7,22.4
2018-07-22,26.1,18.8,22.450000000000003
2018-07-23,25.9,19.0,22.45
2018-07-24,26.7,18.6,22.65
2018-07-25,24.1,20.2,22.15
2018-07-26,24.4,18.4,21.4
2018-07-27,24.5,19.5,22.0
2018-07-28,26.4,18.7,22.549999999999997
2018-07-29,25.1,19.0,22.05
2018-07-30,25.2,19.1,22.15
2018-07-31,26.0,18.3,22.15
2018-08-01,26.1,18.1,22.1
2018-08-02,25.8,18.7,22.25
2018-08-03,26.4,18.9,22.65
2018-08-04,26.7,18.3,22.5
2018-08-05,29.5,17.2,23.35
2018-08-06,28.2,18.8,23.5
2018-08-07,27.9,19.0,23.45
2018-08-08,28.2,20.4,24.299999999999997
2018-08-09,27.5,20.1,23.8
2018-08-10,26.8,17.8,22.3
2018-08-11,26.5,18.2,22.35
2018-08-12,26.0,18.3,22.15
2018-08-13,27.0,18.9,22.95
2018-08-14,28.6,18.2,23.4
2018-08-15,28.1,19.1,23.6
2018-08-16,26.9,19.0,22.95
2018-08-17,25.6,18.9,22.25
2018-08-18,27.3,19.4,23.35
2018-08-19,26.5,19.5,23.0
2018-08-20,26.5,19.0,22.75
2018-08-21,26.0,18.8,22.4
2018-08-22,24.5,18.7,21.6
2018-08-23,25.9,18.8,22.35
2018-08-24,27.7,17.4,22.549999999999997
2018-08-25,27.1,19.3,23.200000000000003
2018-08-26,27.5,18.1,22.8
2018-08-27,25.7,19.2,22.45
2018-08-28,25.2,19.1,22.15
2018-08-29,26.1,18.7,22.4
2018-08-30,26.9,18.5,22.7
2018-08-31,27.9,17.7,22.799999999999997
2018-09-01,29.0,18.4,23.7
2018-09-02,29.0,19.3,24.15
2018-09-03,28.1,19.6,23.85
2018-09-04,25.5,18.9,22.2
2018-09-05,25.2,18.9,22.049999999999997
2018-09-06,25.1,18.7,21.9
2018-09-07,26.6,18.0,22.3
2018-09-08,26.8,18.1,22.450000000000003
2018-09-09,27.5,18.4,22.95
2018-09-10,27.4,18.9,23.15
2018-09-11,27.6,18.6,23.1
2018-09-12,28.4,19.1,23.75
2018-09-13,25.5,19.7,22.6
2018-09-14,26.1,19.6,22.85
2018-09-15,29.1,20.2,24.65
2018-09-16,29.3,18.9,24.1
2018-09-17,26.5,19.9,23.2
2018-09-18,29.4,20.2,24.799999999999997
2018-09-19,30.0,19.3,24.65
2018-09-20,28.6,19.2,23.9
2018-09-21,26.9,19.8,23.35
2018-09-22,28.3,19.7,24.0
2018-09-23,29.4,19.7,24.549999999999997
2018-09-24,27.9,19.7,23.799999999999997
2018-09-25,26.9,19.8,23.35
2018-09-26,28.0,19.3,23.65
2018-09-27,27.6,20.0,23.8
2018-09-28,27.9,20.0,23.95
2018-09-29,29.8,19.4,24.6
2018-09-30,29.7,19.4,24.549999999999997
2018-10-01,29.6,21.1,25.35
2018-10-02,30.0,20.0,25.0
2018-10-03,30.4,20.0,25.2
2018-10-04,27.7,20.2,23.95
2018-10-05,27.9,18.8,23.35
2018-10-06,26.2,18.9,22.549999999999997
2018-10-07,27.8,19.7,23.75
2018-10-08,28.5,18.8,23.65
2018-10-09,28.7,18.9,23.799999999999997
2018-10-10,28.9,19.5,24.2
2018-10-11,28.0,20.4,24.2
2018-10-12,27.4,19.0,23.2
2018-10-13,27.6,20.1,23.85
2018-10-14,27.4,19.4,23.4
2018-10-15,29.5,18.2,23.85
2018-10-16,29.2,20.3,24.75
2018-10-17,28.3,20.4,24.35
2018-10-18,28.3,20.3,24.3
2018-10-19,28.6,19.0,23.8
2018-10-20,29.1,19.7,24.4
2018-10-21,29.6,19.2,24.4
2018-10-22,25.1,20.0,22.55
2018-10-23,30.1,21.0,25.55
2018-10-24,28.4,20.2,24.299999999999997
2018-10-25,27.5,20.9,24.2
2018-10-26,27.6,19.7,23.65
2018-10-27,28.5,19.4,23.95
2018-10-28,28.2,20.5,24.35
2018-10-29,28.1,20.9,24.5
2018-10-30,28.2,21.9,25.049999999999997
2018-10-31,26.0,20.6,23.3
2018-11-01,27.5,19.9,23.7
2018-11-02,27.2,19.7,23.45
2018-11-03,25.8,19.3,22.55
2018-11-04,26.9,20.6,23.75
2018-11-05,28.1,20.6,24.35
2018-11-06,27.5,20.2,23.85
2018-11-07,28.2,19.8,24.0
2018-11-08,27.1,20.4,23.75
2018-11-09,27.1,19.4,23.25
2018-11-10,28.3,20.2,24.25
2018-11-11,28.0,20.6,24.3
2018-11-12,29.3,20.1,24.700000000000003
2018-11-13,29.3,21.5,25.4
2018-11-14,28.3,21.2,24.75
2018-11-15,28.3,19.4,23.85
2018-11-16,28.3,21.0,24.65
2018-11-17,28.5,20.5,24.5
2018-11-18,27.7,21.7,24.7
2018-11-19,27.9,21.1,24.5
2018-11-20,27.8,20.3,24.05
2018-11-21,23.6,20.5,22.05
2018-11-22,25.8,20.0,22.9
2018-11-23,27.2,20.8,24.0
2018-11-24,28.3,20.7,24.5
2018-11-25,28.7,21.8,25.25
2018-11-26,26.7,20.3,23.5
2018-11-27,26.0,20.8,23.4
2018-11-28,25.9,20.8,23.35
2018-11-29,26.3,21.0,23.65
2018-11-30,27.5,20.1,23.8
2018-12-01,28.1,20.7,24.4
2018-12-02,28.2,20.5,24.35
2018-12-03,26.7,20.4,23.549999999999997
2018-12-04,25.7,19.9,22.799999999999997
2018-12-05,24.8,20.3,22.55
2018-12-06,27.5,20.3,23.9
2018-12-07,26.9,21.0,23.95
2018-12-08,26.7,19.4,23.049999999999997
2018-12-09,26.2,18.4,22.299999999999997
2018-12-10,27.7,19.8,23.75
2018-12-11,27.4,20.2,23.799999999999997
2018-12-12,25.8,20.0,22.9
2018-12-13,27.1,19.7,23.4
2018-12-14,26.0,19.6,22.8
2018-12-15,25.8,18.3,22.05
2018-12-16,27.4,20.1,23.75
2018-12-17,27.3,18.2,22.75
2018-12-18,27.4,19.9,23.65
2018-12-19,25.8,19.6,22.700000000000003
2018-12-20,24.9,19.5,22.2
2018-12-21,25.4,20.6,23.0
2018-12-22,26.4,19.1,22.75
2018-12-23,25.5,19.1,22.3
2018-12-24,26.1,20.1,23.1
2018-12-25,26.5,20.4,23.45
2018-12-26,27.7,20.0,23.85
2018-12-27,27.3,20.6,23.950000000000003
2018-12-28,26.7,20.0,23.35
2018-12-29,27.1,20.0,23.55
2018-12-30,28.0,16.9,22.45
2018-12-31,28.1,17.8,22.950000000000003
